START-OF-LOG: 3.0
CALLSIGN: IK4XQT
CONTEST: CQ-WW-RTTY
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: RTTY
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 70394
NAME: stefano
LOCATION: DX
OPERATORS: IK4XQT
CLUB:
CERTIFICATE: NO
CREATED-BY: MixW
SOAPBOX: kenwood ts 140  40 W Ant windom dandling from the window!
QSO: 14079 RY 2017-09-23 1428 IK4XQT        599 15 DX  UY1HY         599 16 DX
QSO: 14079 RY 2017-09-23 1430 IK4XQT        599 15 DX  UT5EPP        599 16 DX
QSO: 14079 RY 2017-09-23 1432 IK4XQT        599 15 DX  IT9STX        599 15 DX
QSO: 14079 RY 2017-09-23 1433 IK4XQT        599 15 DX  OH2T          599 15 DX
QSO: 14079 RY 2017-09-23 1434 IK4XQT        599 15 DX  ZB2TT         599 14 DX
QSO: 14080 RY 2017-09-23 1438 IK4XQT        599 15 DX  UA6CE         599 16 DX
QSO: 14079 RY 2017-09-23 1438 IK4XQT        599 15 DX  EA7AKK        599 14 DX
QSO: 14079 RY 2017-09-23 1502 IK4XQT        599 15 DX  RK3DXW        599 16 DX
QSO: 14079 RY 2017-09-23 1503 IK4XQT        599 15 DX  UX7QV         599 16 DX
QSO: 14079 RY 2017-09-23 1504 IK4XQT        599 15 DX  ED1A          599 14 DX
QSO: 14079 RY 2017-09-23 1505 IK4XQT        599 15 DX  EA2RY         599 14 DX
QSO: 14079 RY 2017-09-23 1506 IK4XQT        599 15 DX  OF6MW         599 15 DX
QSO: 14079 RY 2017-09-23 1507 IK4XQT        599 15 DX  OF1TM         599 15 DX
QSO: 14079 RY 2017-09-23 1511 IK4XQT        599 15 DX  EI6JK         599 14 DX
QSO: 14078 RY 2017-09-23 1513 IK4XQT        599 15 DX  SV5/DL3DRN    599 20 DX
QSO: 14080 RY 2017-09-23 1515 IK4XQT        599 15 DX  CS5CRE        599 14 DX
QSO: 14079 RY 2017-09-23 1516 IK4XQT        599 15 DX  EW6EN         599 16 DX
QSO: 14079 RY 2017-09-23 1518 IK4XQT        599 15 DX  OH8WR         599 15 DX
QSO: 21079 RY 2017-09-23 1521 IK4XQT        599 15 DX  A44A          599 21 DX
QSO: 14080 RY 2017-09-23 1536 IK4XQT        599 15 DX  EM0I          599 16 DX
QSO: 14080 RY 2017-09-23 1539 IK4XQT        599 15 DX  OH6DX         599 15 DX
QSO: 14080 RY 2017-09-23 1545 IK4XQT        599 15 DX  LM100UKA      599 14 DX
QSO: 14079 RY 2017-09-23 1548 IK4XQT        599 15 DX  ES8GP         599 15 DX
QSO: 14079 RY 2017-09-23 1552 IK4XQT        599 15 DX  YL2GD         599 15 DX
QSO: 14079 RY 2017-09-23 1555 IK4XQT        599 15 DX  W4PK          599 05 VA
QSO: 14080 RY 2017-09-23 1603 IK4XQT        599 15 DX  4Z4AK         599 20 DX
QSO: 14079 RY 2017-09-23 1605 IK4XQT        599 15 DX  RK4FF         599 16 DX
QSO: 14079 RY 2017-09-23 1625 IK4XQT        599 15 DX  UX1UF         599 16 DX
QSO: 14080 RY 2017-09-23 1626 IK4XQT        599 15 DX  RV3YR         599 16 DX
QSO: 14080 RY 2017-09-23 1627 IK4XQT        599 15 DX  RU3XJ         599 16 DX
QSO: 14079 RY 2017-09-23 1631 IK4XQT        599 15 DX  EW8DX         599 16 DX
QSO: 14080 RY 2017-09-23 1633 IK4XQT        599 15 DX  LY1R          599 15 DX
QSO: 14080 RY 2017-09-23 1637 IK4XQT        599 15 DX  EW7BA         599 16 DX
QSO: 14080 RY 2017-09-23 1637 IK4XQT        599 15 DX  UW3U          599 16 DX
QSO: 14079 RY 2017-09-23 1639 IK4XQT        599 15 DX  EW6DM         599 16 DX
QSO: 14080 RY 2017-09-23 1641 IK4XQT        599 15 DX  YL2KF         599 15 DX
QSO: 14079 RY 2017-09-23 1643 IK4XQT        599 15 DX  UR5CN         599 16 DX
QSO: 14080 RY 2017-09-23 1645 IK4XQT        599 15 DX  UT8NT         599 16 DX
QSO: 14080 RY 2017-09-23 1646 IK4XQT        599 15 DX  OF5C          599 15 DX
QSO: 21100 RY 2017-09-23 1804 IK4XQT        599 15 DX  ZB2TT         599 14 DX
QSO: 21129 RY 2017-09-23 1806 IK4XQT        599 15 DX  CR6T          599 14 DX
QSO: 28087 RY 2017-09-23 1813 IK4XQT        599 15 DX  PY5EG         599 11 DX
QSO: 14148 RY 2017-09-23 1822 IK4XQT        599 15 DX  2E0AOZ        599 14 DX
QSO: 14085 RY 2017-09-23 1825 IK4XQT        599 15 DX  RC5Z          599 16 DX
QSO: 14114 RY 2017-09-23 1826 IK4XQT        599 15 DX  OH2GEK        599 15 DX
QSO: 14078 RY 2017-09-23 1918 IK4XQT        599 15 DX  OH2PM         599 15 DX
QSO: 14080 RY 2017-09-23 1924 IK4XQT        599 15 DX  W3FV          599 05 PA
QSO: 14080 RY 2017-09-23 1933 IK4XQT        599 15 DX  K4FJ          599 5  VA
QSO: 14079 RY 2017-09-23 1935 IK4XQT        599 15 DX  AA3B          599 05 PA
QSO: 14080 RY 2017-09-23 1936 IK4XQT        599 15 DX  NR4M          599 05 VA
QSO: 14080 RY 2017-09-23 1940 IK4XQT        599 15 DX  AB3CV         599 05 MD
QSO: 14080 RY 2017-09-23 1943 IK4XQT        599 15 DX  K5ZD          599 05 MA
QSO: 14080 RY 2017-09-23 2005 IK4XQT        599 15 DX  W4AAA         599 05 NC
QSO: 14080 RY 2017-09-23 2008 IK4XQT        599 15 DX  N4LV          599 05 NC
QSO: 14080 RY 2017-09-23 2015 IK4XQT        599 15 DX  K3MD          599 05 PA
QSO: 14080 RY 2017-09-23 2035 IK4XQT        599 15 DX  DF2F          599 14 DX
QSO: 14080 RY 2017-09-23 2041 IK4XQT        599 15 DX  N1IXF         599 05 CT
QSO: 14080 RY 2017-09-23 2049 IK4XQT        599 15 DX  N1MD          599 05 CT
QSO: 14080 RY 2017-09-23 2052 IK4XQT        599 15 DX  I4LCK         599 15 DX
QSO:  7046 RY 2017-09-24 0533 IK4XQT        599 15 DX  OK2SFP        599 15 DX
QSO:  7068 RY 2017-09-24 0534 IK4XQT        599 15 DX  DF2F          599 14 DX
QSO:  7068 RY 2017-09-24 0536 IK4XQT        599 15 DX  OM4Q          599 15 DX
QSO:  7071 RY 2017-09-24 0538 IK4XQT        599 15 DX  LZ5XQ         599 20 DX
QSO:  7080 RY 2017-09-24 0540 IK4XQT        599 15 DX  DL1DTL        599 14 DX
QSO:  7081 RY 2017-09-24 0541 IK4XQT        599 15 DX  LX7I          599 14 DX
QSO:  7081 RY 2017-09-24 0542 IK4XQT        599 15 DX  ZF1A          599 08 DX
QSO:  7087 RY 2017-09-24 0546 IK4XQT        599 15 DX  YR8V          599 20 DX
QSO:  7072 RY 2017-09-24 0548 IK4XQT        599 15 DX  F5OIH         599 14 DX
QSO:  7067 RY 2017-09-24 0553 IK4XQT        599 15 DX  ON5GQ         599 14 DX
QSO:  7057 RY 2017-09-24 0555 IK4XQT        599 15 DX  OM2VL         599 15 DX
QSO:  7068 RY 2017-09-24 0557 IK4XQT        599 15 DX  F5TLZ         599 14 DX
QSO:  7070 RY 2017-09-24 0558 IK4XQT        599 15 DX  ON6NL         599 14 DX
QSO:  7058 RY 2017-09-24 0602 IK4XQT        599 15 DX  YL2GD         599 15 DX
QSO:  7059 RY 2017-09-24 0602 IK4XQT        599 15 DX  PI4COM        599 14 DX
QSO:  7044 RY 2017-09-24 0607 IK4XQT        599 15 DX  SP9KDA        599 15 DX
QSO:  7044 RY 2017-09-24 0608 IK4XQT        599 15 DX  G3TXF         599 14 DX
QSO:  7044 RY 2017-09-24 0609 IK4XQT        599 15 DX  OK1KSL        599 15 DX
QSO:  7067 RY 2017-09-24 0638 IK4XQT        599 15 DX  OL9R          599 15 DX
QSO:  7084 RY 2017-09-24 0639 IK4XQT        599 15 DX  ON4CT         599 14 DX
QSO:  7083 RY 2017-09-24 0641 IK4XQT        599 15 DX  OK2FD         599 15 DX
QSO:  7060 RY 2017-09-24 0644 IK4XQT        599 15 DX  M0TAZ         599 14 DX
QSO:  7058 RY 2017-09-24 0646 IK4XQT        599 15 DX  PA7LV         599 14 DX
QSO:  7057 RY 2017-09-24 0649 IK4XQT        599 15 DX  DM3HZN        599 14 DX
QSO:  7059 RY 2017-09-24 0847 IK4XQT        599 15 DX  EA3KX         599 14 DX
QSO:  7048 RY 2017-09-24 0848 IK4XQT        599 15 DX  S51A          599 15 DX
QSO:  7049 RY 2017-09-24 0849 IK4XQT        599 15 DX  OK2RVM        599 15 DX
QSO:  7038 RY 2017-09-24 0854 IK4XQT        599 15 DX  HF9M          599 15 DX
QSO:  7039 RY 2017-09-24 0855 IK4XQT        599 15 DX  IZ0PMV        599 15 DX
QSO:  7049 RY 2017-09-24 0858 IK4XQT        599 15 DX  ON5AM         599 14 DX
QSO:  7053 RY 2017-09-24 0900 IK4XQT        599 15 DX  OK1PMA        599 15 DX
QSO:  7058 RY 2017-09-24 0904 IK4XQT        599 15 DX  OM5ZW         599 15 DX
QSO:  7062 RY 2017-09-24 0905 IK4XQT        599 15 DX  DJ3NG         599 14 DX
QSO:  7051 RY 2017-09-24 0907 IK4XQT        599 15 DX  TM3Z          599 14 DX
QSO:  7051 RY 2017-09-24 0907 IK4XQT        599 15 DX  9A1A          599 15 DX
QSO:  7052 RY 2017-09-24 0909 IK4XQT        599 15 DX  OM4O          599 15 DX
QSO:  7045 RY 2017-09-24 0920 IK4XQT        599 15 DX  ED3D          599 14 DX
QSO:  7054 RY 2017-09-24 0928 IK4XQT        599 15 DX  DL1NEO        599 14 DX
QSO:  7052 RY 2017-09-24 0930 IK4XQT        599 15 DX  DL1FCU        599 14 DX
QSO:  7043 RY 2017-09-24 0933 IK4XQT        599 15 DX  HB0/DL5YM     599 14 DX
QSO:  7053 RY 2017-09-24 0938 IK4XQT        599 15 DX  HB9AWS        599 14 DX
QSO:  7056 RY 2017-09-24 0941 IK4XQT        599 15 DX  9A7DX         599 15 DX
QSO:  7053 RY 2017-09-24 0944 IK4XQT        599 15 DX  G0BRC         599 14 DX
QSO:  7047 RY 2017-09-24 0946 IK4XQT        599 15 DX  SP4TKR        599 15 DX
QSO:  7035 RY 2017-09-24 0947 IK4XQT        599 15 DX  E79D          599 15 DX
QSO: 14079 RY 2017-09-24 1015 IK4XQT        599 15 DX  UN0LL         599 17 DX
QSO: 14080 RY 2017-09-24 1016 IK4XQT        599 15 DX  UW5Y          599 16 DX
QSO: 14081 RY 2017-09-24 1018 IK4XQT        599 15 DX  UX5UO         599 16 DX
QSO: 21079 RY 2017-09-24 1025 IK4XQT        599 15 DX  CW4MAX        599 13 DX
QSO: 21079 RY 2017-09-24 1032 IK4XQT        599 15 DX  PT2CM         599 11 DX
QSO: 21080 RY 2017-09-24 1036 IK4XQT        599 15 DX  EA8PT         599 33 DX
QSO: 21079 RY 2017-09-24 1038 IK4XQT        599 15 DX  CR5V          599 14 DX
QSO: 14081 RY 2017-09-24 1045 IK4XQT        599 15 DX  OH3D          599 15 DX
QSO: 14080 RY 2017-09-24 1047 IK4XQT        599 15 DX  OG6N          599 15 DX
QSO: 14080 RY 2017-09-24 1050 IK4XQT        599 15 DX  RT9S          599 16 DX
QSO: 14080 RY 2017-09-24 1051 IK4XQT        599 15 DX  UX1UX         599 16 DX
QSO: 14080 RY 2017-09-24 1053 IK4XQT        599 15 DX  K1SFA         599 05 MA
QSO: 14080 RY 2017-09-24 1059 IK4XQT        599 15 DX  UR5R          599 16 DX
QSO: 14080 RY 2017-09-24 1100 IK4XQT        599 15 DX  UW7W          599 16 DX
QSO: 14080 RY 2017-09-24 1104 IK4XQT        599 15 DX  KI1G          599 5  RI
QSO: 14080 RY 2017-09-24 1106 IK4XQT        599 15 DX  TF2R          599 40 DX
QSO: 14080 RY 2017-09-24 1109 IK4XQT        599 15 DX  LA7XK         599 14 DX
QSO: 14079 RY 2017-09-24 1110 IK4XQT        599 15 DX  OH2XX         599 15 DX
QSO: 14080 RY 2017-09-24 1116 IK4XQT        599 15 DX  CN8KD         599 33 DX
QSO: 14079 RY 2017-09-24 1117 IK4XQT        599 15 DX  OF3P          599 15 DX
QSO: 14080 RY 2017-09-24 1119 IK4XQT        599 15 DX  PI4COM        599 14 DX
QSO: 14079 RY 2017-09-24 1121 IK4XQT        599 15 DX  OH0JWL        599 15 DX
QSO: 14080 RY 2017-09-24 1124 IK4XQT        599 15 DX  UA9TF         599 16 DX
QSO: 14079 RY 2017-09-24 1125 IK4XQT        599 15 DX  P3X           599 20 DX
QSO: 14080 RY 2017-09-24 1127 IK4XQT        599 15 DX  EA4URL        599 14 DX
QSO: 14080 RY 2017-09-24 1129 IK4XQT        599 15 DX  SM6NET        599 14 DX
QSO: 14080 RY 2017-09-24 1130 IK4XQT        599 15 DX  YL2CI         599 15 DX
QSO: 14079 RY 2017-09-24 1146 IK4XQT        599 15 DX  EA1XT         599 14 DX
QSO: 14079 RY 2017-09-24 1152 IK4XQT        599 15 DX  SN8B          599 15 DX
QSO: 14080 RY 2017-09-24 1155 IK4XQT        599 15 DX  UZ2I          599 16 DX
QSO:  7039 RY 2017-09-24 1203 IK4XQT        599 15 DX  4O7TC         599 15 DX
QSO: 14081 RY 2017-09-24 1214 IK4XQT        599 15 DX  OF1F          599 14 DX
QSO: 14081 RY 2017-09-24 1251 IK4XQT        599 15 DX  RT5C          599 16 DX
QSO: 14080 RY 2017-09-24 1252 IK4XQT        599 15 DX  RT3P          599 16 DX
QSO: 14080 RY 2017-09-24 1253 IK4XQT        599 15 DX  RK3PWR        599 16 DX
QSO: 14080 RY 2017-09-24 1259 IK4XQT        599 15 DX  UY5ZZ         599 16 DX
QSO: 14081 RY 2017-09-24 1300 IK4XQT        599 15 DX  ES1BH         599 15 DX
QSO: 14080 RY 2017-09-24 1301 IK4XQT        599 15 DX  UR8UZ         599 16 DX
QSO: 14080 RY 2017-09-24 1304 IK4XQT        599 15 DX  G0HDV         599 14 DX
QSO: 14080 RY 2017-09-24 1310 IK4XQT        599 15 DX  JT5DX         599 23 DX
QSO: 14081 RY 2017-09-24 1312 IK4XQT        599 15 DX  VA3RAC        599 04 ON
QSO: 14080 RY 2017-09-24 1314 IK4XQT        599 15 DX  LB6KC         599 14 DX
QSO: 14080 RY 2017-09-24 1327 IK4XQT        599 15 DX  ER1OO         599 16 DX
QSO: 14079 RY 2017-09-24 1333 IK4XQT        599 15 DX  YL/ES5ZF      599 15 DX
QSO: 14080 RY 2017-09-24 1335 IK4XQT        599 15 DX  SM6NOC        599 14 DX
QSO: 14080 RY 2017-09-24 1347 IK4XQT        599 15 DX  UW5U          599 16 DX
QSO: 14079 RY 2017-09-24 1357 IK4XQT        599 15 DX  LA7VK         599 14 DX
QSO: 14079 RY 2017-09-24 1358 IK4XQT        599 15 DX  EU8A          599 16 DX
QSO: 21080 RY 2017-09-24 1407 IK4XQT        599 15 DX  K2SSS         599 05 NY
QSO: 21080 RY 2017-09-24 1412 IK4XQT        599 15 DX  W3FV          599 05 PA
QSO: 21079 RY 2017-09-24 1415 IK4XQT        599 15 DX  WW4LL         599 05 GA
QSO: 21080 RY 2017-09-24 1426 IK4XQT        599 15 DX  K3LR          599 05 PA
QSO: 14080 RY 2017-09-24 1502 IK4XQT        599 15 DX  UR7QM         599 16 DX
QSO: 21079 RY 2017-09-24 1510 IK4XQT        599 15 DX  N1IXF         599 05 CT
QSO: 21079 RY 2017-09-24 1511 IK4XQT        599 15 DX  W1DX          599 05 CT
QSO: 21079 RY 2017-09-24 1522 IK4XQT        599 15 DX  W9PA          599 04 IN
QSO: 21080 RY 2017-09-24 1548 IK4XQT        599 15 DX  VE2FK         599 05 QC
QSO: 21079 RY 2017-09-24 1554 IK4XQT        599 15 DX  VC3I          599 04 ON
QSO: 21079 RY 2017-09-24 1557 IK4XQT        599 15 DX  TF2R          599 40 DX
QSO: 14080 RY 2017-09-24 1618 IK4XQT        599 15 DX  EA1WX         599 14 DX
QSO: 14080 RY 2017-09-24 1621 IK4XQT        599 15 DX  LZ2JA         599 20 DX
QSO: 14080 RY 2017-09-24 1622 IK4XQT        599 15 DX  OU2DX         599 14 DX
QSO: 14080 RY 2017-09-24 1626 IK4XQT        599 15 DX  YL3CU         599 15 DX
QSO: 14079 RY 2017-09-24 1629 IK4XQT        599 15 DX  OH2NT         599 15 DX
QSO: 14079 RY 2017-09-24 1631 IK4XQT        599 15 DX  SX1Z          599 20 DX
QSO: 14081 RY 2017-09-24 1633 IK4XQT        599 15 DX  CR3A          599 33 DX
QSO: 14079 RY 2017-09-24 1635 IK4XQT        599 15 DX  EC5JC         599 14 DX
QSO: 14080 RY 2017-09-24 1640 IK4XQT        599 15 DX  OZ11A         599 14 DX
QSO: 14117 RY 2017-09-24 1728 IK4XQT        599 15 DX  G2U           599 14 DX
QSO: 28099 RY 2017-09-24 1813 IK4XQT        599 15 DX  I4LCK         599 15 DX
QSO: 14090 RY 2017-09-24 1827 IK4XQT        599 15 DX  UW1M          599 16 DX
QSO:  7036 RY 2017-09-24 1833 IK4XQT        599 15 DX  DM4X          599 14 DX
QSO:  7032 RY 2017-09-24 1835 IK4XQT        599 15 DX  LZ5T          599 20 DX
QSO:  7030 RY 2017-09-24 1835 IK4XQT        599 15 DX  E77EA         599 15 DX
QSO:  7032 RY 2017-09-24 1838 IK4XQT        599 15 DX  S50W          599 15 DX
QSO:  7034 RY 2017-09-24 1839 IK4XQT        599 15 DX  LZ8U          599 20 DX
QSO:  7035 RY 2017-09-24 1841 IK4XQT        599 15 DX  SV2DSJ        599 20 DX
QSO:  7035 RY 2017-09-24 1843 IK4XQT        599 15 DX  DM5SB         599 14 DX
QSO:  7033 RY 2017-09-24 1845 IK4XQT        599 15 DX  HA6NL         599 15 DX
QSO:  7034 RY 2017-09-24 1846 IK4XQT        599 15 DX  ON6AT         599 14 DX
QSO:  7042 RY 2017-09-24 1848 IK4XQT        599 15 DX  SQ9C          599 15 DX
QSO:  7043 RY 2017-09-24 1849 IK4XQT        599 15 DX  DP9A          599 14 DX
QSO:  7043 RY 2017-09-24 1850 IK4XQT        599 15 DX  SP5IVC        599 15 DX
QSO:  7068 RY 2017-09-24 1852 IK4XQT        599 15 DX  YT2U          599 15 DX
QSO:  7070 RY 2017-09-24 1854 IK4XQT        599 15 DX  DF0SAX        599 14 DX
QSO:  7080 RY 2017-09-24 1856 IK4XQT        599 15 DX  IW7DBM        599 15 DX
QSO:  7080 RY 2017-09-24 1856 IK4XQT        599 15 DX  RM3DA         599 16 DX
QSO:  7079 RY 2017-09-24 1857 IK4XQT        599 15 DX  UW5Y          599 16 DX
QSO:  7078 RY 2017-09-24 1900 IK4XQT        599 15 DX  SM5D          599 14 DX
QSO:  7078 RY 2017-09-24 1901 IK4XQT        599 15 DX  E77C          599 15 DX
QSO:  7063 RY 2017-09-24 1906 IK4XQT        599 15 DX  YQ6A          599 20 DX
QSO:  7062 RY 2017-09-24 1907 IK4XQT        599 15 DX  UV7V          599 16 DX
QSO:  7064 RY 2017-09-24 1907 IK4XQT        599 15 DX  M0A           599 14 DX
QSO:  7061 RY 2017-09-24 1909 IK4XQT        599 15 DX  OH6DX         599 15 DX
QSO:  7056 RY 2017-09-24 1913 IK4XQT        599 15 DX  DL8UD         599 14 DX
QSO:  7068 RY 2017-09-24 1920 IK4XQT        599 15 DX  OK1DOY        599 15 DX
QSO:  7063 RY 2017-09-24 1924 IK4XQT        599 15 DX  ON4FG         599 14 DX
QSO:  7061 RY 2017-09-24 1929 IK4XQT        599 15 DX  F4FCE         599 14 DX
QSO:  7073 RY 2017-09-24 1931 IK4XQT        599 15 DX  G3RLE         599 14 DX
QSO:  7067 RY 2017-09-24 1933 IK4XQT        599 15 DX  SP7JLH        599 15 DX
QSO:  7073 RY 2017-09-24 1935 IK4XQT        599 15 DX  OF5C          599 15 DX
QSO:  7063 RY 2017-09-24 1937 IK4XQT        599 15 DX  SV2BXA        599 20 DX
QSO:  7081 RY 2017-09-24 1948 IK4XQT        599 15 DX  M6W           599 14 DX
QSO:  7072 RY 2017-09-24 1951 IK4XQT        599 15 DX  UZ2I          599 16 DX
QSO:  7066 RY 2017-09-24 1958 IK4XQT        599 15 DX  OH2T          599 15 DX
QSO:  7060 RY 2017-09-24 2004 IK4XQT        599 15 DX  DF8XC         599 14 DX
QSO:  7058 RY 2017-09-24 2010 IK4XQT        599 15 DX  UX5IO         599 16 DX
QSO:  7039 RY 2017-09-24 2018 IK4XQT        599 15 DX  UW5U          599 16 DX
QSO:  7041 RY 2017-09-24 2021 IK4XQT        599 15 DX  G0RPM         599 14 DX
QSO:  7045 RY 2017-09-24 2022 IK4XQT        599 15 DX  SM5EPO        599 14 DX
QSO:  7047 RY 2017-09-24 2023 IK4XQT        599 15 DX  PI4CG         599 14 DX
QSO:  7045 RY 2017-09-24 2025 IK4XQT        599 15 DX  HF1D          599 15 DX
QSO:  7035 RY 2017-09-24 2028 IK4XQT        599 15 DX  ON6ZV         599 14 DX
QSO:  7033 RY 2017-09-24 2030 IK4XQT        599 15 DX  LY1R          599 15 DX
QSO:  7032 RY 2017-09-24 2031 IK4XQT        599 15 DX  LY5W          599 15 DX
QSO:  7042 RY 2017-09-24 2032 IK4XQT        599 15 DX  LZ5K          599 20 DX
QSO:  7050 RY 2017-09-24 2035 IK4XQT        599 15 DX  ED2C          599 14 DX
QSO:  7056 RY 2017-09-24 2041 IK4XQT        599 15 DX  M0NKR         599 14 DX
QSO:  7071 RY 2017-09-24 2044 IK4XQT        599 15 DX  OZ7AM         599 14 DX
QSO:  7053 RY 2017-09-24 2051 IK4XQT        599 15 DX  SP8K          599 15 DX
QSO:  7063 RY 2017-09-24 2055 IK4XQT        599 15 DX  MJ0RTI        599 14 DX
QSO:  7079 RY 2017-09-24 2058 IK4XQT        599 15 DX  YO3RU         599 20 DX
QSO:  7051 RY 2017-09-24 2105 IK4XQT        599 15 DX  EA1FA         599 14 DX
QSO:  7051 RY 2017-09-24 2105 IK4XQT        599 15 DX  F1AKK         599 14 DX
QSO:  7058 RY 2017-09-24 2109 IK4XQT        599 15 DX  G4EBK         599 14 DX
END-OF-LOG:
