START-OF-LOG: 3.0
CATEGORY: Multi operator
CONTEST: WAG
SPECIFIC: N08
CALLSIGN: DK0HF
CLAIMED-SCORE: 264180
CREATED-BY: UcxLog 7.87, modified by DXHF upload.
OPERATORS: DF9QO DB4ST DJ1QQ
CLUB: HERFORD
QSO: 21000 PH 2020-10-17 1503 DK0HF         59  N08    DD6DR         59  N44
QSO: 21000 PH 2020-10-17 1503 DK0HF         59  N08    DO4MM         59  I13
QSO: 21000 PH 2020-10-17 1504 DK0HF         59  N08    AJ4EN         59  002
QSO: 21000 PH 2020-10-17 1505 DK0HF         59  N08    DB1BAC        59  I18
QSO: 21000 PH 2020-10-17 1507 DK0HF         59  N08    N2QVY         59  001
QSO: 21000 PH 2020-10-17 1507 DK0HF         59  N08    N4YDU         59  002
QSO: 21000 PH 2020-10-17 1508 DK0HF         59  N08    NW8U          59  006
QSO: 21000 PH 2020-10-17 1508 DK0HF         59  N08    DO3KTM        59  NM
QSO: 21000 PH 2020-10-17 1510 DK0HF         59  N08    W3EX          59  004
QSO: 21000 PH 2020-10-17 1511 DK0HF         59  N08    KN4OWS        59  001
QSO: 21000 PH 2020-10-17 1512 DK0HF         59  N08    WA5BKH        59  001
QSO: 21000 PH 2020-10-17 1520 DK0HF         59  N08    W3HDN         59  002
QSO: 21000 PH 2020-10-17 1521 DK0HF         59  N08    WA5TAQ        57  001
QSO: 21000 PH 2020-10-17 1531 DK0HF         59  N08    DG1YBN        59  N44
QSO: 21000 PH 2020-10-17 1532 DK0HF         59  N08    W4QNW         59  002
QSO: 21000 PH 2020-10-17 1532 DK0HF         59  N08    DL1PQ         59  I40
QSO: 21000 PH 2020-10-17 1533 DK0HF         59  N08    W3IUU         59  020
QSO: 21000 PH 2020-10-17 1534 DK0HF         59  N08    KC3Y          59  004
QSO: 21000 PH 2020-10-17 1536 DK0HF         59  N08    KK4GFK        59  000
QSO: 21000 PH 2020-10-17 1537 DK0HF         59  N08    AB4B          59  025
QSO: 21000 PH 2020-10-17 1538 DK0HF         59  N08    DG9BEO        59  NM
QSO: 21000 PH 2020-10-17 1539 DK0HF         59  N08    KO4EYX        59  001
QSO: 21000 PH 2020-10-17 1543 DK0HF         59  N08    VO1CAL        59  001
QSO: 21000 PH 2020-10-17 1544 DK0HF         59  N08    DM5Q          59  H32
QSO: 21000 PH 2020-10-17 1550 DK0HF         59  N08    DL2ARD        59  Z88
QSO: 21000 PH 2020-10-17 1551 DK0HF         59  N08    DA0CCC        59  D23
QSO: 21000 PH 2020-10-17 1553 DK0HF         59  N08    N4RV          59  053
QSO: 14000 PH 2020-10-17 1600 DK0HF         59  N08    VE9MM         59  003
QSO: 14000 PH 2020-10-17 1601 DK0HF         59  N08    KC3LOJ        59  002
QSO: 14000 PH 2020-10-17 1602 DK0HF         59  N08    K2AA/104      59  001
QSO: 14000 PH 2020-10-17 1603 DK0HF         59  N08    KC9JML        59  008
QSO: 14000 PH 2020-10-17 1605 DK0HF         59  N08    WK1W          59  001
QSO: 14000 PH 2020-10-17 1606 DK0HF         59  N08    AF7UK         59  001
QSO: 14000 PH 2020-10-17 1607 DK0HF         59  N08    W9EBO         59  010
QSO: 14000 PH 2020-10-17 1608 DK0HF         59  N08    DJ4MH         59  I38
QSO: 14000 PH 2020-10-17 1609 DK0HF         59  N08    KC1LKO        59  003
QSO: 14000 PH 2020-10-17 1610 DK0HF         59  N08    N5KYD         59  002
QSO: 14000 PH 2020-10-17 1611 DK0HF         59  N08    K3AJ          59  098
QSO: 14000 PH 2020-10-17 1613 DK0HF         59  N08    AB1RZ         59  010
QSO: 14000 PH 2020-10-17 1614 DK0HF         59  N08    W6AFA         59  025
QSO: 14000 PH 2020-10-17 1614 DK0HF         59  N08    VA1CC         59  014
QSO: 14000 PH 2020-10-17 1615 DK0HF         59  N08    N4RV          59  078
QSO: 14000 PH 2020-10-17 1615 DK0HF         59  N08    NG2D          59
QSO: 14000 PH 2020-10-17 1616 DK0HF         59  N08    VY2GF         59  021
QSO: 14000 PH 2020-10-17 1617 DK0HF         59  N08    DK0JD         59  H50
QSO: 14000 PH 2020-10-17 1617 DK0HF         59  N08    N4DWD         59  003
QSO: 14000 PH 2020-10-17 1620 DK0HF         59  N08    WB6UIA        59  005
QSO: 14000 PH 2020-10-17 1622 DK0HF         59  N08    K9WWW         59  003
QSO: 14000 PH 2020-10-17 1622 DK0HF         59  N08    N9TUW001      59  001
QSO: 14000 PH 2020-10-17 1623 DK0HF         59  N08    KB1DK         59  005
QSO: 14000 PH 2020-10-17 1623 DK0HF         59  N08    K1CPJ         59  007
QSO: 14000 PH 2020-10-17 1624 DK0HF         59  N08    NO2C          59
QSO: 14000 PH 2020-10-17 1625 DK0HF         59  N08    DL5BCQ        59  I20
QSO: 14000 PH 2020-10-17 1626 DK0HF         59  N08    N8YN          59  001
QSO: 14000 PH 2020-10-17 1627 DK0HF         59  N08    AB2TC         59  022
QSO: 14000 PH 2020-10-17 1628 DK0HF         59  N08    N8LGP         59  017
QSO: 14000 PH 2020-10-17 1629 DK0HF         59  N08    K19WPV        59  003
QSO: 14000 PH 2020-10-17 1630 DK0HF         59  N08    W4QNW         59  007
QSO: 14000 PH 2020-10-17 1630 DK0HF         59  N08    NW8U          59  049
QSO: 14000 PH 2020-10-17 1631 DK0HF         59  N08    K3NM          59  009
QSO: 14000 PH 2020-10-17 1631 DK0HF         59  N08    EA4AA         59  044
QSO: 14000 PH 2020-10-17 1632 DK0HF         59  N08    AG4U          59  005
QSO: 14000 PH 2020-10-17 1632 DK0HF         59  N08    NY6G          59  009
QSO: 14000 PH 2020-10-17 1633 DK0HF         59  N08    KB0CH         59  001
QSO: 14000 PH 2020-10-17 1634 DK0HF         59  N08    KG7FWF        59  003
QSO: 14000 PH 2020-10-17 1634 DK0HF         59  N08    K8ALR         59  001
QSO: 14000 PH 2020-10-17 1636 DK0HF         59  N08    VA3AVH        59  002
QSO: 14000 PH 2020-10-17 1637 DK0HF         59  N08    TF8KY         59  021
QSO: 14000 PH 2020-10-17 1638 DK0HF         59  N08    KC1HPJ        59  001
QSO: 14000 PH 2020-10-17 1639 DK0HF         59  N08    KN6BU         59  017
QSO: 14000 PH 2020-10-17 1639 DK0HF         59  N08    K3KKH         59  004
QSO: 14000 PH 2020-10-17 1640 DK0HF         59  N08    KE8VC         59  003
QSO: 14000 PH 2020-10-17 1642 DK0HF         59  N08    AA0WA         59  002
QSO: 14000 PH 2020-10-17 1643 DK0HF         59  N08    KD0ZGW        59  004
QSO: 14000 PH 2020-10-17 1644 DK0HF         59  N08    VE3UBM        59  005
QSO: 14000 PH 2020-10-17 1644 DK0HF         59  N08    VO1BE         59  069
QSO: 14000 PH 2020-10-17 1645 DK0HF         59  N08    KU7T          59  086
QSO: 14000 PH 2020-10-17 1645 DK0HF         59  N08    W0YJT         59  005
QSO: 14000 PH 2020-10-17 1646 DK0HF         59  N08    W6BSF         59  001
QSO: 14000 PH 2020-10-17 1647 DK0HF         59  N08    WA4BRX        59  003
QSO: 14000 PH 2020-10-17 1647 DK0HF         59  N08    K9ZIB         59  004
QSO: 14000 PH 2020-10-17 1648 DK0HF         59  N08    N0ST          59  001
QSO: 14000 PH 2020-10-17 1649 DK0HF         59  N08    K6VXI         59  009
QSO: 14000 PH 2020-10-17 1649 DK0HF         59  N08    SV3DCX        59  252
QSO: 14000 PH 2020-10-17 1652 DK0HF         59  N08    WW2WW/M       59  003
