START-OF-LOG: 2.0
CATEGORY: Multi operator
CONTEST: WAG
SPECIFIC: S41
CREATED-BY: Win-Test 4.30.0, modified by DXHF upload.
CALLSIGN: DL0XM
CLAIMED-SCORE: 1704725
OPERATORS: DH3WW DL1LRM DL4WG DL5CW DL5LYM DL5WS DL7URH DL9WVM DM3XM DO7OH
QSO: 14040 CW 2020-10-17 1551 DL0XM         599 S41    G4EBK         599 009
QSO: 14040 CW 2020-10-17 1552 DL0XM         599 S41    DL6AA         599 V22
QSO: 14040 CW 2020-10-17 1553 DL0XM         599 S41    VA2EBI        599 008
QSO: 14040 CW 2020-10-17 1553 DL0XM         599 S41    DK7MD         599 S34
QSO: 14040 CW 2020-10-17 1554 DL0XM         599 S41    EA4FL         599 014
QSO: 14040 CW 2020-10-17 1554 DL0XM         599 S41    EA5/RV2A      599 015
QSO: 14040 CW 2020-10-17 1555 DL0XM         599 S41    K3TN          599 010
QSO: 14040 CW 2020-10-17 1556 DL0XM         599 S41    M1X           599 039
QSO: 14040 CW 2020-10-17 1557 DL0XM         599 S41    K3AU          599 068
QSO:  7022 CW 2020-10-17 1557 DL0XM         599 S41    F4HMX         599 019
QSO: 14040 CW 2020-10-17 1557 DL0XM         599 S41    DM5MA         599 H32
QSO:  7028 CW 2020-10-17 1558 DL0XM         599 S41    YL3CW         599 013
QSO: 14040 CW 2020-10-17 1558 DL0XM         599 S41    KE8IDH        599 001
QSO: 14040 CW 2020-10-17 1558 DL0XM         599 S41    OH3WW         599 025
QSO: 14040 CW 2020-10-17 1559 DL0XM         599 S41    OH2VZ         599 031
QSO: 14040 CW 2020-10-17 1559 DL0XM         599 S41    KS7T          599 012
QSO: 14040 CW 2020-10-17 1600 DL0XM         599 S41    EA1WH         599 059
QSO: 14040 CW 2020-10-17 1601 DL0XM         599 S41    RA3AN         599 070
QSO: 14040 CW 2020-10-17 1602 DL0XM         599 S41    W5GN          599 063
QSO: 14040 CW 2020-10-17 1602 DL0XM         599 S41    DC2CW         599 Y08
QSO: 14040 CW 2020-10-17 1603 DL0XM         599 S41    W1FJ          599 039
QSO:  3528 CW 2020-10-17 1603 DL0XM         599 S41    SE5E          599 019
QSO: 14040 CW 2020-10-17 1603 DL0XM         599 S41    XQ1KZ         599 005
QSO:  3513 CW 2020-10-17 1604 DL0XM         599 S41    HA5OV         599 038
QSO: 14040 CW 2020-10-17 1605 DL0XM         599 S41    VE3VA         599 017
QSO: 14040 CW 2020-10-17 1605 DL0XM         599 S41    VE3FJ         599 051
QSO: 14040 CW 2020-10-17 1606 DL0XM         599 S41    DM1PIO        599 Y21
QSO: 14040 CW 2020-10-17 1606 DL0XM         599 S41    LZ1VKD        599 038
QSO: 14040 CW 2020-10-17 1607 DL0XM         599 S41    N7DR          599 052
QSO: 14040 CW 2020-10-17 1607 DL0XM         599 S41    NN3W          599 043
QSO: 14040 CW 2020-10-17 1608 DL0XM         599 S41    DF3CE         599 A45
QSO:  3519 CW 2020-10-17 1608 DL0XM         599 S41    LY5AT         599 001
QSO: 14040 CW 2020-10-17 1608 DL0XM         599 S41    LZ1QN         599 099
QSO: 14040 CW 2020-10-17 1608 DL0XM         599 S41    KU7T          599 050
QSO: 14040 CW 2020-10-17 1609 DL0XM         599 S41    KE2WY         599 013
QSO: 14040 CW 2020-10-17 1609 DL0XM         599 S41    KF6NCX        599 008
QSO: 14040 CW 2020-10-17 1610 DL0XM         599 S41    NJ8J          599 003
QSO: 14040 CW 2020-10-17 1610 DL0XM         599 S41    DL7ALM        599 D06
QSO: 14040 CW 2020-10-17 1611 DL0XM         599 S41    OE8TED        599 047
QSO:  3516 CW 2020-10-17 1613 DL0XM         599 S41    YO2KHR        599 001
QSO: 14040 CW 2020-10-17 1613 DL0XM         599 S41    KE8G          599 066
QSO: 21043 CW 2020-10-17 1614 DL0XM         599 S41    ZD7BG         599 029
QSO:  7034 CW 2020-10-17 1616 DL0XM         599 S41    EA3X          599 004
QSO: 14040 CW 2020-10-17 1616 DL0XM         599 S41    DK70DARC      599 70DARC
QSO: 14040 CW 2020-10-17 1616 DL0XM         599 S41    VE1RSM        599 014
QSO:  3709 PH 2020-10-17 1616 DL0XM         59  S41    HB0/DL1GLO    59  057
QSO: 14040 CW 2020-10-17 1617 DL0XM         599 S41    LZ7Y          599 056
QSO:  3639 PH 2020-10-17 1618 DL0XM         59  S41    OE5IIO        59  024
QSO: 14040 CW 2020-10-17 1618 DL0XM         599 S41    K2ZWI         599 001
QSO:  7031 CW 2020-10-17 1619 DL0XM         599 S41    OM7LW         599 054
QSO:  3529 CW 2020-10-17 1620 DL0XM         599 S41    RZ9L          599 025
QSO: 14040 CW 2020-10-17 1620 DL0XM         599 S41    W8HFY         599 019
QSO: 14040 CW 2020-10-17 1621 DL0XM         599 S41    W8IQ          599 014
QSO: 14040 CW 2020-10-17 1622 DL0XM         599 S41    YU1YV         599 029
QSO: 14040 CW 2020-10-17 1623 DL0XM         599 S41    KD4CG         599 005
QSO: 14040 CW 2020-10-17 1623 DL0XM         599 S41    PY5AMF        599 022
QSO: 14040 CW 2020-10-17 1624 DL0XM         599 S41    DJ2IA         599 F43
QSO: 14040 CW 2020-10-17 1625 DL0XM         599 S41    VE3NNT        599 081
QSO: 14040 CW 2020-10-17 1626 DL0XM         599 S41    G3P           599 070
QSO: 21014 CW 2020-10-17 1626 DL0XM         599 S41    GM0ELP        599 013
QSO: 14040 CW 2020-10-17 1626 DL0XM         599 S41    K3ZO          599 143
QSO:  7008 CW 2020-10-17 1627 DL0XM         599 S41    SV5DKL        599 143
QSO: 14040 CW 2020-10-17 1627 DL0XM         599 S41    PA3ARM        599 011
QSO:  7036 CW 2020-10-17 1627 DL0XM         599 S41    YO5ODT        599 006
QSO:  3526 CW 2020-10-17 1628 DL0XM         599 S41    IK2PFL        599 024
QSO: 14040 CW 2020-10-17 1628 DL0XM         599 S41    DL7LX         599 D07
QSO:  3717 PH 2020-10-17 1629 DL0XM         59  S41    LX/PA2LO      59  033
QSO: 14040 CW 2020-10-17 1629 DL0XM         599 S41    W4PM          599 054
QSO: 14040 CW 2020-10-17 1629 DL0XM         599 S41    N9CK          599 058
QSO: 14040 CW 2020-10-17 1630 DL0XM         599 S41    KR4U          599 010
QSO: 14040 CW 2020-10-17 1630 DL0XM         599 S41    N4RV          599 090
QSO: 14040 CW 2020-10-17 1631 DL0XM         599 S41    W6LFB         599 003
QSO: 14040 CW 2020-10-17 1631 DL0XM         599 S41    W7SW          599 060
QSO: 14040 CW 2020-10-17 1632 DL0XM         599 S41    KJ4AOM        599 001
QSO: 14040 CW 2020-10-17 1632 DL0XM         599 S41    DL3RHN        599 V22
QSO:  3525 CW 2020-10-17 1633 DL0XM         599 S41    YT1Q          599 048
QSO: 14040 CW 2020-10-17 1633 DL0XM         599 S41    W4EAB         599 009
QSO: 14040 CW 2020-10-17 1634 DL0XM         599 S41    NU4E          599 061
QSO: 14040 CW 2020-10-17 1635 DL0XM         599 S41    PA0JNH        599 002
QSO: 14040 CW 2020-10-17 1635 DL0XM         599 S41    EA4NW         599 037
QSO: 14040 CW 2020-10-17 1636 DL0XM         599 S41    EA8BQM        599 015
QSO:  7011 CW 2020-10-17 1636 DL0XM         599 S41    4O4T          599 124
QSO: 14040 CW 2020-10-17 1637 DL0XM         599 S41    KY7M          599 004
QSO: 14040 CW 2020-10-17 1638 DL0XM         599 S41    EA4XT         599 039
QSO: 14040 CW 2020-10-17 1638 DL0XM         599 S41    KF3G          599 011
QSO: 14040 CW 2020-10-17 1638 DL0XM         599 S41    EA5ITT        599 086
QSO: 14040 CW 2020-10-17 1639 DL0XM         599 S41    N0YSQ         599 003
QSO:  7023 CW 2020-10-17 1639 DL0XM         599 S41    TA2SE         599 109
QSO: 14040 CW 2020-10-17 1639 DL0XM         599 S41    K3AJ          599 145
QSO: 14040 CW 2020-10-17 1639 DL0XM         599 S41    K5KG          599 060
QSO: 14040 CW 2020-10-17 1640 DL0XM         599 S41    N9CIQ         599 014
QSO: 14040 CW 2020-10-17 1640 DL0XM         599 S41    YL7X          599 151
QSO: 14040 CW 2020-10-17 1641 DL0XM         599 S41    N3UA          599 005
QSO: 14040 CW 2020-10-17 1641 DL0XM         599 S41    OM7M          599 060
QSO: 14040 CW 2020-10-17 1642 DL0XM         599 S41    DL0FTL        599 S27
QSO:  7028 CW 2020-10-17 1643 DL0XM         599 S41    SV1BJW/6      599 144
QSO: 14040 CW 2020-10-17 1645 DL0XM         599 S41    WT9U          599 112
QSO:  3529 CW 2020-10-17 1646 DL0XM         599 S41    RV3VR         599 015
QSO:  3512 CW 2020-10-17 1646 DL0XM         599 S41    9A3SM         599 062
QSO:  3522 CW 2020-10-17 1647 DL0XM         599 S41    PA2PCH        599 009
QSO: 14040 CW 2020-10-17 1648 DL0XM         599 S41    N8UM          599 093
QSO:  3539 CW 2020-10-17 1649 DL0XM         599 S41    YL3GQ         599 003
QSO: 14039 CW 2020-10-17 1651 DL0XM         599 S41    AA3B          599 288
QSO: 14040 CW 2020-10-17 1652 DL0XM         599 S41    N6RC          599 009
QSO: 14040 CW 2020-10-17 1652 DL0XM         599 S41    N5AW          599 044
QSO: 14040 CW 2020-10-17 1653 DL0XM         599 S41    NW7E          599 020
QSO: 14040 CW 2020-10-17 1653 DL0XM         599 S41    K3IE          599 041
QSO: 14040 CW 2020-10-17 1654 DL0XM         599 S41    Z66DX         599 033
QSO: 14040 CW 2020-10-17 1654 DL0XM         599 S41    DH1TST        599 Y11
QSO: 14040 CW 2020-10-17 1655 DL0XM         599 S41    K7JQ          599 025
QSO: 14040 CW 2020-10-17 1655 DL0XM         599 S41    VE9ML         599 093
QSO: 14040 CW 2020-10-17 1656 DL0XM         599 S41    EA5DO         599 050
QSO: 14040 CW 2020-10-17 1657 DL0XM         599 S41    AC7JW         599 057
QSO: 14040 CW 2020-10-17 1657 DL0XM         599 S41    N3CKI         599 018
QSO: 14040 CW 2020-10-17 1658 DL0XM         599 S41    NW8U          599 067
QSO: 14030 CW 2020-10-17 1701 DL0XM         599 S41    CR3W          599 332
QSO: 14020 CW 2020-10-17 1702 DL0XM         599 S41    CT1DRB        599 082
QSO:  7037 CW 2020-10-17 1703 DL0XM         599 S41    P3AA          599 273
QSO: 14030 CW 2020-10-17 1706 DL0XM         599 S41    K6NR          599 018
QSO:  7022 CW 2020-10-17 1708 DL0XM         599 S41    IF9A          599 196
QSO: 14023 CW 2020-10-17 1709 DL0XM         599 S41    EI6JK         599 061
QSO: 14027 CW 2020-10-17 1711 DL0XM         599 S41    N7EPD         599 021
QSO: 14027 CW 2020-10-17 1712 DL0XM         599 S41    PY4ARS        599 018
QSO: 14027 CW 2020-10-17 1712 DL0XM         599 S41    N2EIM         599 019
QSO: 14027 CW 2020-10-17 1713 DL0XM         599 S41    N2KW          599 155
QSO: 14027 CW 2020-10-17 1713 DL0XM         599 S41    M0BEW         599 136
QSO: 14027 CW 2020-10-17 1714 DL0XM         599 S41    DL2OE         599 Y15
QSO: 14027 CW 2020-10-17 1715 DL0XM         599 S41    N7WY          599 024
QSO: 14027 CW 2020-10-17 1715 DL0XM         599 S41    N4QS          599 189
QSO: 14027 CW 2020-10-17 1715 DL0XM         599 S41    OE6MMD        599 030
QSO: 14027 CW 2020-10-17 1716 DL0XM         599 S41    LZ8E          599 214
QSO: 14027 CW 2020-10-17 1717 DL0XM         599 S41    K2MK          599 045
QSO: 14027 CW 2020-10-17 1717 DL0XM         599 S41    VE3AT         599 087
QSO: 14027 CW 2020-10-17 1718 DL0XM         599 S41    K8MFO         599 149
QSO: 14027 CW 2020-10-17 1718 DL0XM         599 S41    MM9I          599 042
QSO: 14027 CW 2020-10-17 1718 DL0XM         599 S41    K4GM          599 045
QSO: 14027 CW 2020-10-17 1719 DL0XM         599 S41    W0IZ          599 043
QSO: 14027 CW 2020-10-17 1719 DL0XM         599 S41    W7VJ          599 110
QSO: 14027 CW 2020-10-17 1720 DL0XM         599 S41    LZ1MS         599 074
QSO: 14027 CW 2020-10-17 1722 DL0XM         599 S41    G4YWL         599 004
QSO:  3517 CW 2020-10-17 1723 DL0XM         599 S41    4O4T          599 221
QSO:  3529 CW 2020-10-17 1723 DL0XM         599 S41    SV1ENG        599 203
QSO: 14027 CW 2020-10-17 1724 DL0XM         599 S41    N7RD          599 011
QSO:  3524 CW 2020-10-17 1724 DL0XM         599 S41    HB9DHG        599 107
QSO:  7003 CW 2020-10-17 1724 DL0XM         599 S41    EA9ABN        599 000
QSO:  3541 CW 2020-10-17 1725 DL0XM         599 S41    OP7T          599 017
QSO: 14027 CW 2020-10-17 1725 DL0XM         599 S41    WB5JL         599 002
QSO: 14027 CW 2020-10-17 1726 DL0XM         599 S41    AA7V          599 022
QSO: 14027 CW 2020-10-17 1727 DL0XM         599 S41    K2RK          599 005
QSO: 14027 CW 2020-10-17 1727 DL0XM         599 S41    DL8QS         599 V22
QSO: 14027 CW 2020-10-17 1728 DL0XM         599 S41    WA8Y          599 007
QSO: 14027 CW 2020-10-17 1729 DL0XM         599 S41    NC1CC         599 121
QSO:  3560 CW 2020-10-17 1730 DL0XM         599 S41    G4ARI         599 000
QSO: 14027 CW 2020-10-17 1731 DL0XM         599 S41    DK3WW         599 Y09
QSO: 14027 CW 2020-10-17 1732 DL0XM         599 S41    K0HB          599 018
QSO: 14027 CW 2020-10-17 1732 DL0XM         599 S41    EA4IE         599 017
QSO: 14027 CW 2020-10-17 1734 DL0XM         599 S41    NC1CC         599 128
QSO: 14027 CW 2020-10-17 1736 DL0XM         599 S41    N4IJ          599 009
QSO: 14027 CW 2020-10-17 1738 DL0XM         599 S41    K0EA          599 096
QSO: 14027 CW 2020-10-17 1740 DL0XM         599 S41    DK5OZ         599 D06
QSO: 14027 CW 2020-10-17 1741 DL0XM         599 S41    DL0DAB        599 Y34
QSO:  3550 CW 2020-10-17 1745 DL0XM         599 S41    CR6K          599 409
QSO:  7008 CW 2020-10-17 1746 DL0XM         599 S41    Z32U          599 067
QSO:  3522 CW 2020-10-17 1753 DL0XM         599 S41    E74A          599 001
QSO:  7004 CW 2020-10-17 1755 DL0XM         599 S41    VE9ML         599 119
QSO: 14027 CW 2020-10-17 1755 DL0XM         599 S41    K2CD          599 013
QSO: 14027 CW 2020-10-17 1756 DL0XM         599 S41    W2CDO         599 084
QSO:  3524 CW 2020-10-17 1757 DL0XM         599 S41    LA0CX         599 029
QSO: 14027 CW 2020-10-17 1758 DL0XM         599 S41    K1CX          599 099
QSO: 14027 CW 2020-10-17 1758 DL0XM         599 S41    KN6BU         599 023
QSO: 14027 CW 2020-10-17 1759 DL0XM         599 S41    NO2C          599 043
QSO:  3549 CW 2020-10-17 1801 DL0XM         599 S41    S52NR         599 063
QSO:  7032 CW 2020-10-17 1801 DL0XM         599 S41    9G5FI         599 298
QSO: 14027 CW 2020-10-17 1803 DL0XM         599 S41    VE7CV         599 013
QSO: 14027 CW 2020-10-17 1803 DL0XM         599 S41    N5WNG         599 015
QSO: 14027 CW 2020-10-17 1806 DL0XM         599 S41    VE9OA         599 015
QSO: 14027 CW 2020-10-17 1807 DL0XM         599 S41    K8LX          599 002
QSO:  7020 CW 2020-10-17 1809 DL0XM         599 S41    EI6JK         599 091
QSO: 14027 CW 2020-10-17 1811 DL0XM         599 S41    K8AJS         599 016
QSO: 14027 CW 2020-10-17 1811 DL0XM         599 S41    K9NW          599 026
QSO: 14027 CW 2020-10-17 1813 DL0XM         599 S41    VE2FK         599 051
QSO:  3505 CW 2020-10-17 1814 DL0XM         599 S41    4U75A         599 000
QSO:  3529 CW 2020-10-17 1815 DL0XM         599 S41    LZ8E          599 328
QSO: 14027 CW 2020-10-17 1816 DL0XM         599 S41    K3RA          599 004
QSO:  3512 CW 2020-10-17 1816 DL0XM         599 S41    SV5DKL        599 257
QSO: 14027 CW 2020-10-17 1818 DL0XM         599 S41    K3WU          599 002
QSO: 14027 CW 2020-10-17 1818 DL0XM         599 S41    N2GM          599 150
QSO:  7037 CW 2020-10-17 1820 DL0XM         599 S41    4Z5LU         599 030
QSO: 14027 CW 2020-10-17 1821 DL0XM         599 S41    AA9WS         599 005
QSO: 14027 CW 2020-10-17 1822 DL0XM         599 S41    N4AF          599 002
QSO:  7164 PH 2020-10-17 1827 DL0XM         59  S41    Z66DX         59  089
QSO:  3507 CW 2020-10-17 1827 DL0XM         599 S41    P3AA          599 382
QSO: 14027 CW 2020-10-17 1829 DL0XM         599 S41    K8SJP         599 002
QSO: 14027 CW 2020-10-17 1829 DL0XM         599 S41    K3RA          599 005
QSO: 14027 CW 2020-10-17 1830 DL0XM         599 S41    W8FJ          599 004
QSO:  3523 CW 2020-10-17 1832 DL0XM         599 S41    ES3BH         599 007
QSO: 14027 CW 2020-10-17 1833 DL0XM         599 S41    W3MS          599 002
QSO:  3533 CW 2020-10-17 1835 DL0XM         599 S41    F5VBU         599 065
QSO: 14027 CW 2020-10-17 1836 DL0XM         599 S41    K3SV          599 001
QSO: 14027 CW 2020-10-17 1839 DL0XM         599 S41    HI8A          599 011
QSO:  3533 CW 2020-10-17 1840 DL0XM         599 S41    OH1TM         599 003
QSO:  7160 PH 2020-10-17 1842 DL0XM         59  S41    CR3W          59  567
QSO: 14027 CW 2020-10-17 1846 DL0XM         599 S41    PY1VOY        599 025
QSO: 14027 CW 2020-10-17 1847 DL0XM         599 S41    NC7M          599 001
QSO: 14027 CW 2020-10-17 1849 DL0XM         599 S41    K1GQ          599 023
QSO: 14027 CW 2020-10-17 1849 DL0XM         599 S41    FG8NY         599 020
QSO: 14027 CW 2020-10-17 1850 DL0XM         599 S41    K3OX          599 001
QSO: 14027 CW 2020-10-17 1852 DL0XM         599 S41    LU3VED        599 000
QSO:  3505 CW 2020-10-17 1852 DL0XM         599 S41    Z66DX         599 000
QSO: 14027 CW 2020-10-17 1855 DL0XM         599 S41    VA3JFF        599 007
QSO:  3523 CW 2020-10-17 1856 DL0XM         599 S41    MU2I          599 057
QSO:  3534 CW 2020-10-17 1857 DL0XM         599 S41    EA1X          599 263
QSO: 14027 CW 2020-10-17 1903 DL0XM         599 S41    N5RZ          599 003
QSO:  3528 CW 2020-10-17 1905 DL0XM         599 S41    OL4W          599 112
QSO:  3528 CW 2020-10-17 1905 DL0XM         599 S41    SP7CF         599 125
QSO:  3528 CW 2020-10-17 1906 DL0XM         599 S41    DL2ANM        599 X41
QSO:  3528 CW 2020-10-17 1907 DL0XM         599 S41    OK4MM         599 063
QSO:  3528 CW 2020-10-17 1907 DL0XM         599 S41    OK4RQ         599 054
QSO:  7194 PH 2020-10-17 1908 DL0XM         59  S41    MU0GSY        59  027
QSO:  3528 CW 2020-10-17 1908 DL0XM         599 S41    DJ4MH         599 I38
QSO:  3528 CW 2020-10-17 1908 DL0XM         599 S41    OM3CPF        599 092
QSO:  3528 CW 2020-10-17 1909 DL0XM         599 S41    LY2A          599 118
QSO:  7018 CW 2020-10-17 1909 DL0XM         599 S41    5Z4VJ         599 033
QSO:  3528 CW 2020-10-17 1909 DL0XM         599 S41    OK1TC         599 128
QSO:  3528 CW 2020-10-17 1910 DL0XM         599 S41    YL7A          599 190
QSO:  3528 CW 2020-10-17 1910 DL0XM         599 S41    SN1T          599 236
QSO:  3528 CW 2020-10-17 1910 DL0XM         599 S41    G3WVG         599 109
QSO:  3528 CW 2020-10-17 1911 DL0XM         599 S41    OM3CQ         599 046
QSO:  3528 CW 2020-10-17 1911 DL0XM         599 S41    UV1IX         599 126
QSO:  3528 CW 2020-10-17 1911 DL0XM         599 S41    OM8VL         599 073
QSO:  3528 CW 2020-10-17 1912 DL0XM         599 S41    SP3VT         599 026
QSO:  3528 CW 2020-10-17 1912 DL0XM         599 S41    OE3MWS        599 070
QSO:  3528 CW 2020-10-17 1913 DL0XM         599 S41    YO7ARZ        599 047
QSO:  3528 CW 2020-10-17 1913 DL0XM         599 S41    HG8C          599 220
