START-OF-LOG:  2.0
CATEGORY: Single operator, CW, low power
CONTEST: WAG
SPECIFIC: C12
CREATED-BY:    CT Version 9.89.003, modified by DXHF upload.
CALLSIGN: DL9MFY
CLUB:          BAVARIAN CONTEST CLUB
CLAIMED-SCORE:
QSO: 28025 CW     2020-10-18  0915  DL9MFY   599  C12   DH7KU     599  C28
QSO: 21025 CW     2020-10-18  1342  DL9MFY   599  C12   RT9A      599  722
QSO: 21025 CW     2020-10-18  1344  DL9MFY   599  C12   N9NC      599  442
QSO: 21025 CW     2020-10-18  1345  DL9MFY   599  C12   EA4OR     599  523
QSO: 21025 CW     2020-10-18  1347  DL9MFY   599  C12   DR0W      599  T13
QSO: 21025 CW     2020-10-18  1349  DL9MFY   599  C12   K8MP      599  195
QSO: 21025 CW     2020-10-18  1353  DL9MFY   599  C12   AA3B      599  857
QSO: 21025 CW     2020-10-18  1400  DL9MFY   599  C12   CR3W      599  2379
QSO: 21025 CW     2020-10-18  1401  DL9MFY   599  C12   K2TQC     599  104
QSO: 21025 CW     2020-10-18  1403  DL9MFY   599  C12   N4AF      599  386
QSO: 21025 CW     2020-10-18  1404  DL9MFY   599  C12   UT4U      599  820
QSO: 21025 CW     2020-10-18  1404  DL9MFY   599  C12   W2LE      599  60
END-OF-LOG:
