START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: ARRL-EME
CALLSIGN: 9A5R
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: 9A5R
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for ARRL-EME ARRL/arrl_international_eme_contest/2023.
QSO:   144 DG 2023-11-26 2040 9A5R          RO JF1AMX        O
QSO:   144 RY 2023-11-26 2052 9A5R          O S51ZO         RO
QSO:   144 DG 2023-11-26 2055 9A5R          O OK1DIX        O
QSO:   144 DG 2023-11-26 2101 9A5R          OOO F6HEO         O
QSO:   144 DG 2023-11-26 2107 9A5R          OOO E27EK         RO
QSO:   144 DG 2023-11-26 2114 9A5R          59 SM5CUI        -24
QSO:   144 DG 2023-11-26 2127 9A5R          OOO DL6MI         OOO
QSO:   144 DG 2023-11-26 2146 9A5R          O PA5Y          O
QSO:   144 DG 2023-11-26 2200 9A5R          O G8RWG         RO
QSO:   144 DG 2023-11-26 2237 9A5R          RO YO5TP         OOO
QSO:   144 DG 2023-11-26 2243 9A5R          O K2TXB         O
QSO:   144 DG 2023-11-26 2300 9A5R          OOO KK4MA         RR73
QSO:   144 DG 2023-11-26 2303 9A5R          O K1FMS         RO
QSO:   144 DG 2023-11-26 2310 9A5R          OOO KA1W          RO
QSO:   144 DG 2023-11-26 2315 9A5R          O SK6EI         O
QSO:   144 DG 2023-11-26 2318 9A5R          OOO W9IP          OOO
QSO:   144 RY 2023-11-26 2329 9A5R          OOO PJ4MM         RO
QSO:    2M DG 2023-11-26 2347 9A5R          OOO ND4X          RO
END-OF-LOG:
