START-OF-LOG: 3.0
CALLSIGN: SM6AHU
CLUB: SK6LK BORAS RADIOAMATORER
CONTEST: CQ-WW-CW
CLAIMED-SCORE: 47570
OPERATORS: SM6AHU
SOAPBOX: Rig: Yaesu FT1000MP, 100W, Antennas 2x20m, GP/5, or 3-El beam
NAME: Sven Persson
CREATED-BY: N1MM Logger V11.6.1
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: CW
CATEGORY-STATION: FIXED
QSO:  3528 CW 2012-11-24 0413 SM6AHU        599 14     DM7C          599 14
QSO:  3527 CW 2012-11-24 0420 SM6AHU        599 14     S59ABC        599 15
QSO:  3525 CW 2012-11-24 0420 SM6AHU        599 14     UA3R          599 16
QSO:  3524 CW 2012-11-24 0421 SM6AHU        599 14     9A7A          599 15
QSO:  3524 CW 2012-11-24 0422 SM6AHU        599 14     S56CW         599 15
QSO:  3523 CW 2012-11-24 0423 SM6AHU        599 14     DL5XJ         599 14
QSO:  3523 CW 2012-11-24 0425 SM6AHU        599 14     YT1W          599 15
QSO:  3523 CW 2012-11-24 0427 SM6AHU        599 14     LY2T          599 15
QSO:  3522 CW 2012-11-24 0428 SM6AHU        599 14     Z38N          599 15
QSO:  3521 CW 2012-11-24 0430 SM6AHU        599 14     IR4M          599 15
QSO:  3521 CW 2012-11-24 0431 SM6AHU        599 14     UY2UQ         599 16
QSO:  3520 CW 2012-11-24 0432 SM6AHU        599 14     EU1AI         599 16
QSO:  3520 CW 2012-11-24 0434 SM6AHU        599 14     LX1NO         599 14
QSO:  3519 CW 2012-11-24 0435 SM6AHU        599 14     OP4K          599 14
QSO:  3516 CW 2012-11-24 0438 SM6AHU        599 14     IB1A          599 15
QSO:  3514 CW 2012-11-24 0439 SM6AHU        599 14     OZ5E          599 14
QSO:  3513 CW 2012-11-24 0440 SM6AHU        599 14     OL1C          599 15
QSO:  3513 CW 2012-11-24 0442 SM6AHU        599 14     I2CZQ         599 15
QSO:  3510 CW 2012-11-24 0442 SM6AHU        599 14     DR4A          599 14
QSO:  3509 CW 2012-11-24 0444 SM6AHU        599 14     OM4EX         599 15
QSO:  3509 CW 2012-11-24 0445 SM6AHU        599 14     UA4LCH        599 16
QSO:  3508 CW 2012-11-24 0447 SM6AHU        599 14     DQ0A          599 14
QSO:  3507 CW 2012-11-24 0447 SM6AHU        599 14     S50G          599 15
QSO:  3527 CW 2012-11-24 0449 SM6AHU        599 14     SP1PWP        599 15
QSO:  3528 CW 2012-11-24 0451 SM6AHU        599 14     LZ9W          599 20
QSO:  3531 CW 2012-11-24 0452 SM6AHU        599 14     ES4RX         599 15
QSO:  3531 CW 2012-11-24 0453 SM6AHU        599 14     9A5K          599 15
QSO:  3532 CW 2012-11-24 0455 SM6AHU        599 14     DJ0MDR        599 14
