START-OF-LOG: 3.0
CREATED-BY: Win-Test 4.9.1
CONTEST: CQ-WW-CW
LOCATION: DX
CALLSIGN: DF2TT
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-STATION: FIXED
CLAIMED-SCORE: 811072
OPERATORS: DF2TT
CLUB: Bavarian Contest Club
NAME: Gerd Ulrich
SOAPBOX:
QSO:  3500 CW 2012-11-24 0257 DF2TT         599 14     IZ8JFL/1      599 15     0
QSO:  3501 CW 2012-11-24 0300 DF2TT         599 14     LY9A          599 15     0
QSO:  3501 CW 2012-11-24 0302 DF2TT         599 14     K3LR          599 05     0
QSO:  3535 CW 2012-11-24 0304 DF2TT         599 14     MD2C          599 14     0
QSO:  3536 CW 2012-11-24 0305 DF2TT         599 14     AD4Z          599 05     0
QSO:  3536 CW 2012-11-24 0306 DF2TT         599 14     ED1R          599 14     0
QSO:  3537 CW 2012-11-24 0307 DF2TT         599 14     ON4IA         599 14     0
QSO:  3537 CW 2012-11-24 0309 DF2TT         599 14     PJ2T          599 09     0
QSO:  3538 CW 2012-11-24 0311 DF2TT         599 14     LX7I          599 14     0
QSO:  3538 CW 2012-11-24 0312 DF2TT         599 14     OM7M          599 15     0
QSO:  3539 CW 2012-11-24 0313 DF2TT         599 14     OK7FL         599 15     0
QSO:  3539 CW 2012-11-24 0314 DF2TT         599 14     OH0V          599 15     0
QSO:  3540 CW 2012-11-24 0319 DF2TT         599 14     S57AL         599 15     0
QSO:  3541 CW 2012-11-24 0321 DF2TT         599 14     YP9W          599 20     0
QSO:  3540 CW 2012-11-24 0325 DF2TT         599 14     VE3JM         599 04     0
QSO:  3541 CW 2012-11-24 0326 DF2TT         599 14     OM0M          599 15     0
QSO:  3542 CW 2012-11-24 0328 DF2TT         599 14     S56CW         599 15     0
QSO:  3542 CW 2012-11-24 0329 DF2TT         599 14     EA2EA         599 14     0
QSO:  3544 CW 2012-11-24 0329 DF2TT         599 14     UZ2M          599 16     0
QSO:  3544 CW 2012-11-24 0330 DF2TT         599 14     9A8M          599 15     0
QSO:  3545 CW 2012-11-24 0333 DF2TT         599 14     IZ5NFD        599 15     0
QSO:  3546 CW 2012-11-24 0336 DF2TT         599 14     LY7A          599 15     0
QSO:  3547 CW 2012-11-24 0337 DF2TT         599 14     K3WI          599 05     0
QSO:  3547 CW 2012-11-24 0339 DF2TT         599 14     GJ2A          599 14     0
QSO:  3548 CW 2012-11-24 0340 DF2TT         599 14     S52ZW         599 15     0
QSO:  3549 CW 2012-11-24 0343 DF2TT         599 14     I1EIS         599 15     0
QSO:  3549 CW 2012-11-24 0343 DF2TT         599 14     EW6WF         599 16     0
QSO:  3549 CW 2012-11-24 0344 DF2TT         599 14     M4A           599 14     0
QSO:  3551 CW 2012-11-24 0345 DF2TT         599 14     UT0AZA        599 16     0
QSO:  3551 CW 2012-11-24 0347 DF2TT         599 14     OM3IAG        599 15     0
QSO:  3548 CW 2012-11-24 0348 DF2TT         599 14     S52MM         599 15     0
QSO:  3543 CW 2012-11-24 0352 DF2TT         599 14     RG9A          599 17     0
QSO:  3542 CW 2012-11-24 0353 DF2TT         599 14     CR3L          599 33     0
QSO:  3541 CW 2012-11-24 0354 DF2TT         599 14     UT9RM         599 16     0
QSO:  3540 CW 2012-11-24 0356 DF2TT         599 14     HA8JV         599 15     0
QSO:  3536 CW 2012-11-24 0358 DF2TT         599 14     R3ZV          599 16     0
QSO:  3535 CW 2012-11-24 0400 DF2TT         599 14     4Z1DM         599 20     0
QSO:  3535 CW 2012-11-24 0401 DF2TT         599 14     N4WW          599 05     0
QSO:  3534 CW 2012-11-24 0404 DF2TT         599 14     SP4PND        599 15     0
QSO:  3534 CW 2012-11-24 0405 DF2TT         599 14     OE3KAB        599 15     0
QSO:  3533 CW 2012-11-24 0406 DF2TT         599 14     IR2T          599 15     0
QSO:  3533 CW 2012-11-24 0407 DF2TT         599 14     TC2M          599 20     0
QSO:  3532 CW 2012-11-24 0412 DF2TT         599 14     D44C          599 35     0
QSO:  3531 CW 2012-11-24 0415 DF2TT         599 14     9A4K          599 15     0
QSO:  3530 CW 2012-11-24 0416 DF2TT         599 14     LY2W          599 15     0
QSO:  3530 CW 2012-11-24 0416 DF2TT         599 14     II1A          599 15     0
QSO:  3529 CW 2012-11-24 0420 DF2TT         599 14     P33W          599 20     0
QSO:  3528 CW 2012-11-24 0434 DF2TT         599 14     PJ4A          599 09     0
QSO:  3528 CW 2012-11-24 0435 DF2TT         599 14     LZ9W          599 20     0
QSO:  3526 CW 2012-11-24 0437 DF2TT         599 14     SP1PWP        599 15     0
QSO:  3525 CW 2012-11-24 0438 DF2TT         599 14     UA3R          599 16     0
QSO:  3524 CW 2012-11-24 0439 DF2TT         599 14     SP5UD         599 15     0
QSO:  3523 CW 2012-11-24 0440 DF2TT         599 14     R3FX          599 16     0
QSO:  3522 CW 2012-11-24 0441 DF2TT         599 14     LY2T          599 15     0
QSO:  3521 CW 2012-11-24 0442 DF2TT         599 14     Z38N          599 15     0
QSO:  3521 CW 2012-11-24 0444 DF2TT         599 14     IR4M          599 15     0
QSO:  3520 CW 2012-11-24 0444 DF2TT         599 14     UY2UQ         599 16     0
QSO:  3520 CW 2012-11-24 0445 DF2TT         599 14     EU1AI         599 16     0
QSO:  3519 CW 2012-11-24 0448 DF2TT         599 14     OL8M          599 15     0
QSO:  3514 CW 2012-11-24 0456 DF2TT         599 14     F8DGY         599 14     0
QSO:  3513 CW 2012-11-24 0458 DF2TT         599 14     OZ5E          599 14     0
QSO:  3513 CW 2012-11-24 0459 DF2TT         599 14     HG7T          599 15     0
QSO:  3512 CW 2012-11-24 0500 DF2TT         599 14     E7DX          599 15     0
QSO:  3511 CW 2012-11-24 0502 DF2TT         599 14     VY2ZM         599 16     0
QSO:  3511 CW 2012-11-24 0502 DF2TT         599 14     R7NW          599 16     0
QSO:  3511 CW 2012-11-24 0503 DF2TT         599 14     W3UA          599 05     0
