START-OF-LOG: 3.0
CALLSIGN: RA3AN
CLUB:
CONTEST: CQ-WW-CW
CLAIMED-SCORE: 746790
OPERATORS: RA3AN
NAME: Nick Kornev
CREATED-BY: N1MM Logger V12.11.1
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: QRP
CATEGORY-MODE: CW
CATEGORY-STATION: FIXED
QSO:  1817 CW 2012-11-24 0003 RA3AN         599 16     LY9A          599 15
QSO:  1818 CW 2012-11-24 0004 RA3AN         599 16     HG1S          599 15
QSO:  1820 CW 2012-11-24 0005 RA3AN         599 16     RK3SWB        599 16
QSO:  1821 CW 2012-11-24 0006 RA3AN         599 16     OG9W          599 15
QSO:  1826 CW 2012-11-24 0008 RA3AN         599 16     RG9A          599 17
QSO:  1829 CW 2012-11-24 0009 RA3AN         599 16     UP0L          599 17
QSO:  1833 CW 2012-11-24 0013 RA3AN         599 16     UY0ZG         599 16
QSO:  1834 CW 2012-11-24 0014 RA3AN         599 16     UN4L          599 17
QSO:  1837 CW 2012-11-24 0015 RA3AN         599 16     RX9CAZ        599 17
QSO:  1814 CW 2012-11-24 0017 RA3AN         599 16     YL2KO         599 15
QSO:  1844 CW 2012-11-24 0022 RA3AN         599 16     EU3AR         599 16
QSO:  7015 CW 2012-11-24 0026 RA3AN         599 16     S57Z          599 15
QSO:  7016 CW 2012-11-24 0027 RA3AN         599 16     EI7M          599 14
QSO:  3511 CW 2012-11-24 0032 RA3AN         599 16     HA3LI         599 15
QSO:  3513 CW 2012-11-24 0034 RA3AN         599 16     E71A          599 15
QSO:  3518 CW 2012-11-24 0038 RA3AN         599 16     RY6Y          599 16
QSO:  3521 CW 2012-11-24 0039 RA3AN         599 16     YU1KT         599 15
QSO:  3525 CW 2012-11-24 0040 RA3AN         599 16     OZ2TF         599 14
QSO:  3526 CW 2012-11-24 0041 RA3AN         599 16     DF9ZP         599 14
QSO:  3527 CW 2012-11-24 0042 RA3AN         599 16     R9DX          599 17
QSO:  3528 CW 2012-11-24 0042 RA3AN         599 16     DM7C          599 14
QSO:  3529 CW 2012-11-24 0043 RA3AN         599 16     OL7M          599 15
QSO:  3534 CW 2012-11-24 0047 RA3AN         599 16     DR4A          599 14
QSO:  3538 CW 2012-11-24 0048 RA3AN         599 16     YT2AAA        599 15
QSO:  3538 CW 2012-11-24 0048 RA3AN         599 16     LY7A          599 15
QSO:  3540 CW 2012-11-24 0049 RA3AN         599 16     OH0V          599 15
QSO:  3542 CW 2012-11-24 0050 RA3AN         599 16     LY6A          599 15
QSO:  3542 CW 2012-11-24 0051 RA3AN         599 16     SP4PND        599 15
QSO:  3544 CW 2012-11-24 0051 RA3AN         599 16     OH0X          599 15
QSO:  3546 CW 2012-11-24 0052 RA3AN         599 16     IO9Q          599 15
QSO:  3547 CW 2012-11-24 0052 RA3AN         599 16     HA6NL         599 15
QSO:  3547 CW 2012-11-24 0053 RA3AN         599 16     DL0GL         599 14
QSO:  3548 CW 2012-11-24 0054 RA3AN         599 16     OM3RRC        599 15
QSO:  3549 CW 2012-11-24 0055 RA3AN         599 16     S52ZW         599 15
QSO:  3549 CW 2012-11-24 0056 RA3AN         599 16     SP5OXJ        599 15
QSO:  3551 CW 2012-11-24 0057 RA3AN         599 16     OM7ZM         599 15
QSO:  3557 CW 2012-11-24 0057 RA3AN         599 16     RF9C          599 17
QSO:  3557 CW 2012-11-24 0058 RA3AN         599 16     LY7Z          599 15
QSO:  3558 CW 2012-11-24 0058 RA3AN         599 16     OK7FL         599 15
QSO:  3558 CW 2012-11-24 0059 RA3AN         599 16     US2IR         599 16
QSO:  3561 CW 2012-11-24 0101 RA3AN         599 16     F6KOP         599 14
QSO:  3571 CW 2012-11-24 0103 RA3AN         599 16     DP9A          599 14
QSO:  3571 CW 2012-11-24 0104 RA3AN         599 16     I2CZQ         599 15
QSO:  1811 CW 2012-11-24 0105 RA3AN         599 16     YR8D          599 20
QSO:  1813 CW 2012-11-24 0106 RA3AN         599 16     YO8WW         599 20
QSO:  1818 CW 2012-11-24 0108 RA3AN         599 16     YO4CAH        599 20
QSO:  1822 CW 2012-11-24 0109 RA3AN         599 16     S51V          599 15
