START-OF-LOG: 3.0
CREATED-BY: Win-Test 4.10.0
CONTEST: CQ-WW-CW
LOCATION: DX
CALLSIGN: M0CKE
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: CW
CATEGORY-STATION: FIXED
CLAIMED-SCORE: 148852
OPERATORS: M0CKE
NAME: Jim Balls
SOAPBOX: Part time with small 6m loop, ts2000 and wintest with Winkeyer.
QSO:  7005 CW 2012-11-24 0903 M0CKE         599 14     OK1AWZ        599 15     0
QSO:  7035 CW 2012-11-24 0909 M0CKE         599 14     NN3W          599 05     0
QSO:  7023 CW 2012-11-24 0919 M0CKE         599 14     OL7O          599 15     0
QSO:  7019 CW 2012-11-24 0922 M0CKE         599 14     K1RX          599 05     0
QSO:  7009 CW 2012-11-24 0924 M0CKE         599 14     YU1LA         599 15     0
QSO: 21007 CW 2012-11-24 0931 M0CKE         599 14     RN3DMU        599 16     0
QSO: 21029 CW 2012-11-24 0937 M0CKE         599 14     YT2W          599 15     0
QSO: 21032 CW 2012-11-24 0939 M0CKE         599 14     IO5O          599 15     0
QSO: 21036 CW 2012-11-24 0939 M0CKE         599 14     E73W          599 15     0
QSO: 21041 CW 2012-11-24 0941 M0CKE         599 14     EW3AAM        599 16     0
QSO: 21041 CW 2012-11-24 0942 M0CKE         599 14     HA6NW         599 15     0
QSO: 21046 CW 2012-11-24 0944 M0CKE         599 14     9A5D          599 15     0
QSO: 21086 CW 2012-11-24 0956 M0CKE         599 14     EF5T          599 14     0
QSO: 14079 CW 2012-11-24 1000 M0CKE         599 14     YT2ISM        599 15     0
QSO: 14067 CW 2012-11-24 1002 M0CKE         599 14     ER4A          599 16     0
QSO: 14064 CW 2012-11-24 1003 M0CKE         599 14     HA0LP         599 15     0
QSO: 14056 CW 2012-11-24 1008 M0CKE         599 14     UA1ZZ         599 16     0
QSO: 14054 CW 2012-11-24 1009 M0CKE         599 14     UZ0U          599 16     0
QSO: 14052 CW 2012-11-24 1010 M0CKE         599 14     RZ0SR         599 18     0
QSO: 14051 CW 2012-11-24 1011 M0CKE         599 14     HG1A          599 15     0
QSO: 14047 CW 2012-11-24 1012 M0CKE         599 14     OK7M          599 15     0
QSO: 14046 CW 2012-11-24 1013 M0CKE         599 14     OK5W          599 15     0
QSO: 14042 CW 2012-11-24 1017 M0CKE         599 14     Z38N          599 15     0
QSO: 14041 CW 2012-11-24 1018 M0CKE         599 14     OH8L          599 15     0
QSO: 14040 CW 2012-11-24 1018 M0CKE         599 14     9A1A          599 15     0
QSO: 14039 CW 2012-11-24 1020 M0CKE         599 14     OM5M          599 15     0
QSO: 14037 CW 2012-11-24 1020 M0CKE         599 14     CR6T          599 14     0
QSO: 14035 CW 2012-11-24 1022 M0CKE         599 14     SN5W          599 15     0
QSO: 14034 CW 2012-11-24 1023 M0CKE         599 14     TF4X          599 40     0
QSO: 14033 CW 2012-11-24 1023 M0CKE         599 14     UT0RM         599 16     0
QSO: 14031 CW 2012-11-24 1024 M0CKE         599 14     YT7W          599 15     0
QSO: 14028 CW 2012-11-24 1025 M0CKE         599 14     OL9Z          599 15     0
QSO: 14026 CW 2012-11-24 1026 M0CKE         599 14     OL1C          599 15     0
QSO: 14023 CW 2012-11-24 1028 M0CKE         599 14     OE3K          599 15     0
QSO: 14022 CW 2012-11-24 1029 M0CKE         599 14     YT3M          599 15     0
QSO: 14021 CW 2012-11-24 1030 M0CKE         599 14     HG1S          599 15     0
QSO: 14019 CW 2012-11-24 1032 M0CKE         599 14     IK1RIM        599 15     0
QSO: 14014 CW 2012-11-24 1035 M0CKE         599 14     S50G          599 15     0
QSO: 14012 CW 2012-11-24 1036 M0CKE         599 14     W9RE          599 04     0
QSO: 14009 CW 2012-11-24 1038 M0CKE         599 14     SM5F          599 14     0
QSO: 14000 CW 2012-11-24 1038 M0CKE         599 14     VY2TT         599 05     0
QSO: 28002 CW 2012-11-24 1040 M0CKE         599 14     LZ2HM         599 20     0
QSO: 28031 CW 2012-11-24 1043 M0CKE         599 14     UZ5I          599 16     0
QSO: 28036 CW 2012-11-24 1045 M0CKE         599 14     UT0AZA        599 16     0
QSO: 28026 CW 2012-11-24 1049 M0CKE         599 14     VK3TDX        599 30     0
QSO: 28028 CW 2012-11-24 1053 M0CKE         599 14     YT9W          599 14     0
QSO: 28009 CW 2012-11-24 1056 M0CKE         599 14     R3QA          599 14     0
QSO: 21001 CW 2012-11-24 1602 M0CKE         599 14     K5ZD          599 05     0
QSO: 21001 CW 2012-11-24 1602 M0CKE         599 14     NQ4I          599 05     0
QSO: 21002 CW 2012-11-24 1604 M0CKE         599 14     VY2ZM         599 05     0
QSO: 21003 CW 2012-11-24 1605 M0CKE         599 14     K1RX          599 05     0
QSO: 21003 CW 2012-11-24 1605 M0CKE         599 14     Z38N          599 15     0
QSO: 21006 CW 2012-11-24 1607 M0CKE         599 14     K3LR          599 05     0
QSO: 21008 CW 2012-11-24 1610 M0CKE         599 14     W2RE          599 05     0
QSO: 21012 CW 2012-11-24 1612 M0CKE         599 14     K4PV          599 05     0
QSO: 21012 CW 2012-11-24 1613 M0CKE         599 14     W3LPL         599 05     0
QSO: 21018 CW 2012-11-24 1615 M0CKE         599 14     K2LE          599 05     0
QSO: 21069 CW 2012-11-24 1619 M0CKE         599 14     SZ1A          599 20     0
QSO: 21069 CW 2012-11-24 1619 M0CKE         599 14     KB1H          599 05     0
QSO: 21070 CW 2012-11-24 1620 M0CKE         599 14     K1KP          599 05     0
QSO: 21070 CW 2012-11-24 1621 M0CKE         599 14     PJ4A          599 09     0
QSO: 21080 CW 2012-11-24 1621 M0CKE         599 14     WT1T          599 05     0
QSO: 21091 CW 2012-11-24 1625 M0CKE         599 14     K1RU          599 05     0
QSO: 21094 CW 2012-11-24 1625 M0CKE         599 14     K2AX          599 05     0
QSO: 21099 CW 2012-11-24 1626 M0CKE         599 14     WQ2N          599 05     0
QSO: 21099 CW 2012-11-24 1626 M0CKE         599 14     W1KM          599 05     0
QSO: 21099 CW 2012-11-24 1628 M0CKE         599 14     K3OO          599 05     0
QSO: 21110 CW 2012-11-24 1629 M0CKE         599 14     KS1J          599 05     0
QSO: 21042 CW 2012-11-24 1633 M0CKE         599 14     II9P          599 15     0
QSO: 14016 CW 2012-11-24 1638 M0CKE         599 14     EA1ND         599 14     0
QSO: 14106 CW 2012-11-24 1643 M0CKE         599 14     K2ZJ          599 05     0
QSO: 14102 CW 2012-11-24 1644 M0CKE         599 14     IT9ZAU        599 15     0
QSO: 14094 CW 2012-11-24 1645 M0CKE         599 14     NC7M          599 05     0
QSO: 14091 CW 2012-11-24 1647 M0CKE         599 14     EA6FO         599 14     0
QSO: 14090 CW 2012-11-24 1649 M0CKE         599 14     K1GQ          599 05     0
QSO: 14088 CW 2012-11-24 1649 M0CKE         599 14     RG3K          599 16     0
QSO: 14088 CW 2012-11-24 1650 M0CKE         599 14     LZ5R          599 20     0
QSO: 14086 CW 2012-11-24 1651 M0CKE         599 14     P33W          599 20     0
QSO: 14083 CW 2012-11-24 1651 M0CKE         599 14     N9CK          599 05     0
QSO: 14081 CW 2012-11-24 1652 M0CKE         599 14     YT6M          599 15     0
QSO: 14048 CW 2012-11-24 1703 M0CKE         599 14     YR1C          599 20     0
QSO: 14047 CW 2012-11-24 1704 M0CKE         599 14     SV1ENG        599 20     0
QSO: 14045 CW 2012-11-24 1704 M0CKE         599 14     UZ2M          599 16     0
QSO: 14044 CW 2012-11-24 1706 M0CKE         599 14     W3EA          599 05     0
QSO: 14041 CW 2012-11-24 1708 M0CKE         599 14     KN7K          599 03     0
QSO: 14025 CW 2012-11-24 1711 M0CKE         599 14     W8MJ          599 05     0
QSO: 14021 CW 2012-11-24 1712 M0CKE         599 14     K1RX          599 05     0
QSO: 14099 CW 2012-11-24 1846 M0CKE         599 14     K3WU          599 05     0
QSO: 14099 CW 2012-11-24 1846 M0CKE         599 14     VE3CR         599 05     0
QSO: 14098 CW 2012-11-24 1848 M0CKE         599 14     KL1A/2        599 05     0
QSO: 14096 CW 2012-11-24 1849 M0CKE         599 14     K1BX          599 05     0
QSO: 14109 CW 2012-11-24 1850 M0CKE         599 14     FY5FY         599 09     0
QSO: 14106 CW 2012-11-24 1852 M0CKE         599 14     K3WW          599 05     0
QSO: 14103 CW 2012-11-24 1852 M0CKE         599 14     KS1J          599 05     0
QSO: 14095 CW 2012-11-24 1853 M0CKE         599 14     K7RL          599 04     0
QSO: 14092 CW 2012-11-24 1854 M0CKE         599 14     K4AB          599 04     0
QSO: 14089 CW 2012-11-24 1854 M0CKE         599 14     K1TR          599 05     0
QSO: 14085 CW 2012-11-24 1856 M0CKE         599 14     K3PH          599 05     0
QSO: 14081 CW 2012-11-24 1856 M0CKE         599 14     VE6JY         599 04     0
QSO: 14079 CW 2012-11-24 1857 M0CKE         599 14     YT6T          599 15     0
QSO: 14077 CW 2012-11-24 1859 M0CKE         599 14     W8AV          599 04     0
QSO: 14074 CW 2012-11-24 1859 M0CKE         599 14     K1TO          599 05     0
QSO: 14073 CW 2012-11-24 1901 M0CKE         599 14     K1RU          599 05     0
QSO: 14069 CW 2012-11-24 1901 M0CKE         599 14     YT3A          599 15     0
QSO: 14067 CW 2012-11-24 1903 M0CKE         599 14     K7QQ          599 11     0
QSO: 14062 CW 2012-11-24 1904 M0CKE         599 14     K1ZZ          599 05     0
QSO: 14061 CW 2012-11-24 1905 M0CKE         599 14     KC1XX         599 05     0
QSO: 14059 CW 2012-11-24 1905 M0CKE         599 14     9A8M          599 15     0
QSO: 14059 CW 2012-11-24 1905 M0CKE         599 14     N2MF          599 05     0
QSO: 14054 CW 2012-11-24 1907 M0CKE         599 14     W2FU          599 05     0
QSO: 14011 CW 2012-11-24 1918 M0CKE         599 14     K3LR          599 05     0
QSO: 14000 CW 2012-11-24 1919 M0CKE         599 14     N1UR          599 05     0
QSO: 14000 CW 2012-11-24 1920 M0CKE         599 14     W3LPL         599 05     0
QSO: 14002 CW 2012-11-24 1921 M0CKE         599 14     K0DQ          599 05     0
QSO: 14003 CW 2012-11-24 1922 M0CKE         599 14     K3CR          599 05     0
QSO: 14009 CW 2012-11-24 1924 M0CKE         599 14     N2SR          599 05     0
QSO: 14010 CW 2012-11-24 1926 M0CKE         599 14     N2RM          599 05     0
QSO:  7009 CW 2012-11-24 1934 M0CKE         599 14     HF8O          599 15     0
QSO:  7070 CW 2012-11-24 2140 M0CKE         599 14     IC8FBU        599 15     0
QSO:  7068 CW 2012-11-24 2141 M0CKE         599 14     UW4I          599 16     0
QSO:  7063 CW 2012-11-24 2143 M0CKE         599 14     EA2EA         599 14     0
QSO:  7061 CW 2012-11-24 2145 M0CKE         599 14     CR3E          599 33     0
QSO:  7055 CW 2012-11-24 2146 M0CKE         599 14     K1ZR          599 05     0
QSO:  7043 CW 2012-11-24 2204 M0CKE         599 14     YU2FG         599 15     0
QSO:  7035 CW 2012-11-24 2206 M0CKE         599 14     W2FU          599 05     0
QSO:  7033 CW 2012-11-24 2207 M0CKE         599 14     UT2G          599 16     0
QSO:  3500 CW 2012-11-24 2212 M0CKE         599 14     YU1AAV        599 14     0
QSO:  3502 CW 2012-11-24 2215 M0CKE         599 14     YL2KO         599 15     0
QSO:  3502 CW 2012-11-24 2215 M0CKE         599 14     DL9GFB        599 14     0
QSO:  3506 CW 2012-11-24 2217 M0CKE         599 14     OL8M          599 15     0
QSO:  3506 CW 2012-11-24 2218 M0CKE         599 14     OM8A          599 15     0
QSO:  3507 CW 2012-11-24 2219 M0CKE         599 14     DF4XX         599 14     0
QSO:  3508 CW 2012-11-24 2220 M0CKE         599 14     HB9CA         599 14     0
QSO:  3514 CW 2012-11-24 2221 M0CKE         599 14     E71A          599 15     0
QSO:  3522 CW 2012-11-24 2226 M0CKE         599 14     Z38N          599 15     0
QSO:  3524 CW 2012-11-24 2227 M0CKE         599 14     P33W          599 20     0
QSO:  3524 CW 2012-11-24 2228 M0CKE         599 14     LX7I          599 14     0
QSO:  3526 CW 2012-11-24 2229 M0CKE         599 14     YT2W          599 15     0
QSO:  3527 CW 2012-11-24 2230 M0CKE         599 14     OM5M          599 15     0
QSO:  3528 CW 2012-11-24 2231 M0CKE         599 14     II2E          599 15     0
QSO:  3531 CW 2012-11-24 2233 M0CKE         599 14     S57DX         599 15     0
QSO:  3532 CW 2012-11-24 2233 M0CKE         599 14     OL5Y          599 15     0
QSO:  7067 CW 2012-11-25 0833 M0CKE         599 14     OZ6PI         599 14     0
QSO:  7067 CW 2012-11-25 0833 M0CKE         599 14     OG6N          599 15     0
QSO:  7072 CW 2012-11-25 0834 M0CKE         599 14     YL2SW         599 15     0
QSO:  7071 CW 2012-11-25 0835 M0CKE         599 14     LA8AJA        599 14     0
QSO:  7070 CW 2012-11-25 0838 M0CKE         599 14     CR2X          599 14     0
QSO:  7066 CW 2012-11-25 0840 M0CKE         599 14     K0EU          599 05     0
QSO:  7065 CW 2012-11-25 0841 M0CKE         599 14     DL5GAC        599 14     0
QSO:  7062 CW 2012-11-25 0849 M0CKE         599 14     ON4CT         599 14     0
QSO:  7061 CW 2012-11-25 0850 M0CKE         599 14     F6KOP         599 14     0
QSO:  7060 CW 2012-11-25 0851 M0CKE         599 14     SP1AEN        599 15     0
QSO:  7059 CW 2012-11-25 0853 M0CKE         599 14     7S5Q          599 14     0
QSO:  7058 CW 2012-11-25 0853 M0CKE         599 14     PA0CYW        599 14     0
QSO:  7057 CW 2012-11-25 0854 M0CKE         599 14     TO7A          599 08     0
QSO:  7055 CW 2012-11-25 0855 M0CKE         599 14     EI3KG         599 14     0
QSO:  7052 CW 2012-11-25 0858 M0CKE         599 14     OH2KW         599 15     0
QSO:  7051 CW 2012-11-25 0859 M0CKE         599 14     G3NKS         599 14     0
QSO:  7043 CW 2012-11-25 0900 M0CKE         599 14     PJ2T          599 09     0
QSO:  7001 CW 2012-11-25 0905 M0CKE         599 14     W9RE          599 04     0
QSO:  7002 CW 2012-11-25 0906 M0CKE         599 14     W2RE          599 05     0
QSO:  7004 CW 2012-11-25 0908 M0CKE         599 14     DF3AX         599 14     0
QSO:  7006 CW 2012-11-25 0909 M0CKE         599 14     P40W          599 09     0
QSO:  7007 CW 2012-11-25 0910 M0CKE         599 14     W6YI          599 05     0
QSO:  7009 CW 2012-11-25 0912 M0CKE         599 14     YW4D          599 09     0
QSO:  7009 CW 2012-11-25 0913 M0CKE         599 14     K1TO          599 05     0
QSO:  7015 CW 2012-11-25 0915 M0CKE         599 14     S52AU         599 15     0
QSO:  7024 CW 2012-11-25 0917 M0CKE         599 14     DL8SCG        599 14     0
QSO:  7038 CW 2012-11-25 0920 M0CKE         599 14     LA8OM         599 14     0
QSO: 21025 CW 2012-11-25 0926 M0CKE         599 14     LZ9W          599 20     0
QSO: 21026 CW 2012-11-25 0926 M0CKE         599 14     4O3A          599 15     0
QSO: 21041 CW 2012-11-25 0929 M0CKE         599 14     R9AE          599 17     0
QSO: 21041 CW 2012-11-25 0930 M0CKE         599 14     RA1OT         599 16     0
QSO: 21048 CW 2012-11-25 0932 M0CKE         599 14     CR3L          599 33     0
QSO: 21067 CW 2012-11-25 0934 M0CKE         599 14     LT1F          599 13     0
QSO: 21079 CW 2012-11-25 0936 M0CKE         599 14     PW7T          599 11     0
QSO: 21080 CW 2012-11-25 0936 M0CKE         599 14     D4C           599 35     0
QSO: 21087 CW 2012-11-25 0937 M0CKE         599 14     YR8D          599 20     0
QSO: 21089 CW 2012-11-25 0938 M0CKE         599 14     RL6M          599 16     0
QSO: 21093 CW 2012-11-25 0939 M0CKE         599 14     UN6LN         599 17     0
QSO: 21107 CW 2012-11-25 0957 M0CKE         599 14     CS2C          599 14     0
QSO: 14097 CW 2012-11-25 0959 M0CKE         599 14     EV1R          599 16     0
QSO: 14087 CW 2012-11-25 0959 M0CKE         599 14     UN9GD         599 17     0
QSO: 14083 CW 2012-11-25 1000 M0CKE         599 14     JA1BPA        599 25     0
QSO: 14081 CW 2012-11-25 1002 M0CKE         599 14     JA0QNJ        599 25     0
QSO: 14082 CW 2012-11-25 1002 M0CKE         599 14     LP1H          599 13     0
QSO: 14075 CW 2012-11-25 1004 M0CKE         599 14     M7A           599 14     0
QSO: 14074 CW 2012-11-25 1004 M0CKE         599 14     OK2EQ         599 15     0
QSO: 14072 CW 2012-11-25 1005 M0CKE         599 14     JA1YXP        599 25     0
QSO: 14069 CW 2012-11-25 1006 M0CKE         599 14     EC7CW         599 14     0
QSO: 14063 CW 2012-11-25 1011 M0CKE         599 14     JH4UYB        599 25     0
QSO: 14060 CW 2012-11-25 1012 M0CKE         599 14     LY7A          599 15     0
QSO: 14053 CW 2012-11-25 1013 M0CKE         599 14     9A5K          599 15     0
QSO: 14046 CW 2012-11-25 1014 M0CKE         599 14     LN8W          599 14     0
QSO: 28002 CW 2012-11-25 1517 M0CKE         599 14     W3LPL         599 05     0
QSO: 28006 CW 2012-11-25 1519 M0CKE         599 14     W2JU          599 05     0
QSO: 28008 CW 2012-11-25 1521 M0CKE         599 14     VE3RZ         599 05     0
QSO: 28001 CW 2012-11-25 1522 M0CKE         599 14     WC1M          599 05     0
QSO: 28002 CW 2012-11-25 1523 M0CKE         599 14     W2BC          599 05     0
QSO: 28002 CW 2012-11-25 1523 M0CKE         599 14     NR4M          599 05     0
QSO: 28005 CW 2012-11-25 1524 M0CKE         599 14     W5RU          599 04     0
QSO: 28005 CW 2012-11-25 1524 M0CKE         599 14     W3UA          599 05     0
QSO: 28007 CW 2012-11-25 1525 M0CKE         599 14     W1EQ          599 05     0
QSO: 28009 CW 2012-11-25 1526 M0CKE         599 14     VE3YAA        599 05     0
QSO: 28011 CW 2012-11-25 1527 M0CKE         599 14     C5A           599 35     0
QSO: 28012 CW 2012-11-25 1528 M0CKE         599 14     K1LZ          599 05     0
QSO: 28018 CW 2012-11-25 1529 M0CKE         599 14     K3WW          599 05     0
QSO: 28020 CW 2012-11-25 1530 M0CKE         599 14     KQ2M          599 05     0
QSO: 28029 CW 2012-11-25 1531 M0CKE         599 14     K1AR          599 05     0
QSO: 28030 CW 2012-11-25 1532 M0CKE         599 14     K3IU          599 05     0
QSO: 28032 CW 2012-11-25 1534 M0CKE         599 14     K3WI          599 05     0
QSO: 28040 CW 2012-11-25 1539 M0CKE         599 14     6Y3M          599 08     0
QSO: 28042 CW 2012-11-25 1541 M0CKE         599 14     CW5W          599 13     0
QSO: 28047 CW 2012-11-25 1541 M0CKE         599 14     K1RX          599 05     0
QSO: 28049 CW 2012-11-25 1542 M0CKE         599 14     AA4NC         599 05     0
QSO: 28051 CW 2012-11-25 1544 M0CKE         599 14     TO7A          599 08     0
QSO: 28052 CW 2012-11-25 1544 M0CKE         599 14     K5GO          599 04     0
QSO: 28053 CW 2012-11-25 1545 M0CKE         599 14     CR3L          599 33     0
QSO: 28058 CW 2012-11-25 1547 M0CKE         599 14     W2FU          599 05     0
QSO: 28060 CW 2012-11-25 1548 M0CKE         599 14     N5XJ          599 05     0
QSO: 28076 CW 2012-11-25 1549 M0CKE         599 14     K1ZZ          599 05     0
QSO: 28079 CW 2012-11-25 1550 M0CKE         599 14     N1KWF         599 05     0
QSO: 28080 CW 2012-11-25 1551 M0CKE         599 14     N9NC          599 05     0
QSO: 28080 CW 2012-11-25 1551 M0CKE         599 14     PY2EX         599 11     0
QSO: 28082 CW 2012-11-25 1552 M0CKE         599 14     VE2EKA        599 02     0
QSO: 28089 CW 2012-11-25 1553 M0CKE         599 14     N2CU          599 05     0
QSO: 28093 CW 2012-11-25 1555 M0CKE         599 14     EF8X          599 33     0
QSO: 21121 CW 2012-11-25 1752 M0CKE         599 14     KL1A/2        599 05     0
QSO: 21092 CW 2012-11-25 1758 M0CKE         599 14     PJ2T          599 09     0
QSO: 21084 CW 2012-11-25 1759 M0CKE         599 14     K4AB          599 04     0
QSO: 21068 CW 2012-11-25 1800 M0CKE         599 14     HK1NA         599 09     0
QSO: 21049 CW 2012-11-25 1801 M0CKE         599 14     NP4Z          599 08     0
QSO: 21041 CW 2012-11-25 1802 M0CKE         599 14     FY5KE         599 09     0
QSO: 21030 CW 2012-11-25 1803 M0CKE         599 14     KP2M          599 08     0
QSO: 21011 CW 2012-11-25 1806 M0CKE         599 14     W0YK          599 03     0
QSO: 21010 CW 2012-11-25 1807 M0CKE         599 14     XL3A          599 05     0
QSO: 21136 CW 2012-11-25 1811 M0CKE         599 14     N8BJQ         599 05     0
QSO: 21131 CW 2012-11-25 1812 M0CKE         599 14     W8KTQ         599 05     0
QSO: 21118 CW 2012-11-25 1813 M0CKE         599 14     N5RZ          599 04     0
QSO: 21110 CW 2012-11-25 1814 M0CKE         599 14     NS9I          599 04     0
QSO: 21105 CW 2012-11-25 1814 M0CKE         599 14     K1LT          599 04     0
QSO: 21096 CW 2012-11-25 1815 M0CKE         599 14     KE8M          599 05     0
QSO: 21090 CW 2012-11-25 1817 M0CKE         599 14     VC2T          599 05     0
QSO: 21085 CW 2012-11-25 1818 M0CKE         599 14     N8AA          599 05     0
QSO: 21082 CW 2012-11-25 1819 M0CKE         599 14     PS2T          599 11     0
QSO: 21073 CW 2012-11-25 1820 M0CKE         599 14     K9NW          599 04     0
QSO: 21070 CW 2012-11-25 1821 M0CKE         599 14     K5GO          599 04     0
QSO: 21053 CW 2012-11-25 1822 M0CKE         599 14     W3EA          599 05     0
QSO: 21045 CW 2012-11-25 1822 M0CKE         599 14     W0OR          599 04     0
QSO: 21040 CW 2012-11-25 1824 M0CKE         599 14     AD4Z          599 05     0
QSO: 21038 CW 2012-11-25 1825 M0CKE         599 14     VE3EJ         599 04     0
QSO: 21016 CW 2012-11-25 1827 M0CKE         599 14     ZF1A          599 08     0
QSO: 21009 CW 2012-11-25 1828 M0CKE         599 14     KQ2M          599 05     0
QSO: 21100 CW 2012-11-25 1829 M0CKE         599 14     NN1N          599 05     0
QSO: 14001 CW 2012-11-25 1831 M0CKE         599 14     NQ4I          599 05     0
QSO: 14001 CW 2012-11-25 1831 M0CKE         599 14     W0AIH         599 05     0
QSO: 14003 CW 2012-11-25 1832 M0CKE         599 14     K5ZD          599 05     0
QSO: 14005 CW 2012-11-25 1833 M0CKE         599 14     W1KM          599 05     0
QSO: 14009 CW 2012-11-25 1834 M0CKE         599 14     K1LI          599 05     0
QSO: 14007 CW 2012-11-25 1835 M0CKE         599 14     W1WEF         599 05     0
QSO: 14008 CW 2012-11-25 1835 M0CKE         599 14     KB1H          599 05     0
QSO: 14009 CW 2012-11-25 1836 M0CKE         599 14     W3LL          599 05     0
QSO: 14010 CW 2012-11-25 1836 M0CKE         599 14     N3QE          599 05     0
QSO: 14011 CW 2012-11-25 1837 M0CKE         599 14     K8AZ          599 05     0
QSO: 14012 CW 2012-11-25 1838 M0CKE         599 14     W3UA          599 05     0
QSO: 14013 CW 2012-11-25 1838 M0CKE         599 14     N0NI          599 04     0
QSO: 14016 CW 2012-11-25 1839 M0CKE         599 14     N9RV          599 04     0
QSO: 14017 CW 2012-11-25 1840 M0CKE         599 14     NE3H          599 05     0
QSO: 14021 CW 2012-11-25 1842 M0CKE         599 14     K2LE          599 05     0
QSO: 14022 CW 2012-11-25 1842 M0CKE         599 14     N3AM          599 05     0
QSO: 14023 CW 2012-11-25 1843 M0CKE         599 14     KW3A          599 05     0
QSO: 14024 CW 2012-11-25 1843 M0CKE         599 14     N3RS          599 05     0
QSO: 14032 CW 2012-11-25 1844 M0CKE         599 14     VE7FO         599 03     0
QSO: 14034 CW 2012-11-25 1844 M0CKE         599 14     K2QMF         599 05     0
QSO: 14047 CW 2012-11-25 1845 M0CKE         599 14     K2AX          599 05     0
QSO: 14054 CW 2012-11-25 1847 M0CKE         599 14     KB3WD         599 05     0
