START-OF-LOG: 3.0
CALLSIGN: OK1FRO
CLAIMED-SCORE:
CLUB:
CONTEST: CQ-WW-CW
NAME: FRANTISEK MRAZEK
SOAPBOX: RIG YAESU FT-950 + PA, PWR 800 W, ANT DIPOLE 2 x 20m
SOAPBOX: 2nd QSO 3.5MHz 2012-11-25 0600 DR1A
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-STATION: FIXED
QSO:  7000 CW 2012-11-24 0549 OK1FRO        599 15     NR4M          599 05
QSO:  7000 CW 2012-11-24 0554 OK1FRO        599 15     YU2A          599 15
QSO:  7000 CW 2012-11-24 0554 OK1FRO        599 15     UT0AZA        599 16
QSO:  7000 CW 2012-11-24 0556 OK1FRO        599 15     RZ1AWD        599 16
QSO:  3500 CW 2012-11-24 0603 OK1FRO        599 15     OE3DXA        599 15
QSO:  3500 CW 2012-11-24 0604 OK1FRO        599 15     HA5BA         599 15
QSO:  3500 CW 2012-11-24 0607 OK1FRO        599 15     N2GC          599 05
QSO:  3500 CW 2012-11-24 0608 OK1FRO        599 15     RA3A          599 16
QSO:  3500 CW 2012-11-24 0610 OK1FRO        599 15     R7NK          599 16
QSO:  3500 CW 2012-11-24 0610 OK1FRO        599 15     DL1NKS        599 14
QSO:  3500 CW 2012-11-24 0611 OK1FRO        599 15     LZ2SC         599 20
QSO:  3500 CW 2012-11-24 0612 OK1FRO        599 15     IZ3NVR        599 15
QSO:  3500 CW 2012-11-24 0613 OK1FRO        599 15     EI8JX         599 14
QSO:  3500 CW 2012-11-24 0614 OK1FRO        599 15     DL5JS         599 14
QSO:  3500 CW 2012-11-24 0615 OK1FRO        599 15     YU5T          599 15
QSO:  3500 CW 2012-11-24 0616 OK1FRO        599 15     DL1TRK        599 14
QSO:  3500 CW 2012-11-24 0616 OK1FRO        599 15     N3RS          599 05
QSO:  3500 CW 2012-11-24 0617 OK1FRO        599 15     K4IVF         599 05
QSO:  3500 CW 2012-11-24 0617 OK1FRO        599 15     DF6WE         599 14
QSO:  3500 CW 2012-11-24 0618 OK1FRO        599 15     SQ9JKS        599 15
QSO:  3500 CW 2012-11-24 0618 OK1FRO        599 15     EF1A          599 14
QSO:  3500 CW 2012-11-24 0619 OK1FRO        599 15     UA1AAF        599 16
QSO:  3500 CW 2012-11-24 0620 OK1FRO        599 15     IK0TUM        599 15
QSO:  3500 CW 2012-11-24 0620 OK1FRO        599 15     G3RSD         599 14
QSO:  3500 CW 2012-11-24 0621 OK1FRO        599 15     ON3ND         599 14
QSO:  3500 CW 2012-11-24 0621 OK1FRO        599 15     YO6LV         599 20
QSO:  3500 CW 2012-11-24 0622 OK1FRO        599 15     SP9IBJ        599 15
QSO:  3500 CW 2012-11-24 0622 OK1FRO        599 15     8S6A          599 14
QSO:  3500 CW 2012-11-24 0623 OK1FRO        599 15     DH7TNO        599 14
QSO:  3500 CW 2012-11-24 0623 OK1FRO        599 15     DL4TJ         599 14
QSO:  3500 CW 2012-11-24 0624 OK1FRO        599 15     K3JGJ         599 05
QSO:  3500 CW 2012-11-24 0624 OK1FRO        599 15     G0HDV         599 14
QSO:  3500 CW 2012-11-24 0625 OK1FRO        599 15     DL5YL         599 14
QSO:  3500 CW 2012-11-24 0626 OK1FRO        599 15     DL6UNF        599 14
QSO:  3500 CW 2012-11-24 0628 OK1FRO        599 15     SP4GL         599 15
QSO:  3500 CW 2012-11-24 0628 OK1FRO        599 15     US2WU         599 16
QSO:  3500 CW 2012-11-24 0628 OK1FRO        599 15     DJ9SN         599 14
QSO:  3500 CW 2012-11-24 0629 OK1FRO        599 15     LA8OM         599 14
QSO:  3500 CW 2012-11-24 0629 OK1FRO        599 15     DL8ULO        599 14
QSO:  3500 CW 2012-11-24 0630 OK1FRO        599 15     YL6W          599 15
QSO:  3500 CW 2012-11-24 0630 OK1FRO        599 15     DL2ZAE        599 14
QSO:  3500 CW 2012-11-24 0631 OK1FRO        599 15     AA1K          599 05
QSO:  3500 CW 2012-11-24 0634 OK1FRO        599 15     UT5DJ         599 16
QSO:  3500 CW 2012-11-24 0634 OK1FRO        599 15     UT7EZ         599 16
QSO:  3500 CW 2012-11-24 0635 OK1FRO        599 15     W3LPL         599 05
QSO:  3500 CW 2012-11-24 0636 OK1FRO        599 15     EW7EW         599 16
QSO:  3500 CW 2012-11-24 0636 OK1FRO        599 15     DR1A          599 14
QSO:  3500 CW 2012-11-24 0637 OK1FRO        599 15     K1AR          599 05
QSO:  3500 CW 2012-11-24 0638 OK1FRO        599 15     LZ9W          599 20
