START-OF-LOG: 3.0
CREATED-BY: Win-Test 4.9.1
CONTEST: CQ-WW-CW
LOCATION: DX
CALLSIGN: DF3CB
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-STATION: FIXED
CLAIMED-SCORE: 3702501
OPERATORS:
CLUB: Bavarian Contest Club
NAME: Bernd Koch
SOAPBOX:
QSO:  7025 CW 2012-11-24 0002 DF3CB         599 14     DK3YD         599 14     0
QSO:  7025 CW 2012-11-24 0003 DF3CB         599 14     RZ6DX         599 16     0
QSO:  7000 CW 2012-11-24 0007 DF3CB         599 14     K1LZ          599 05     0
QSO:  7002 CW 2012-11-24 0007 DF3CB         599 14     KQ2M          599 05     0
QSO:  7023 CW 2012-11-24 0012 DF3CB         599 14     K1TO          599 05     0
QSO:  1820 CW 2012-11-24 0014 DF3CB         599 14     RK3SWB        599 16     0
QSO:  7024 CW 2012-11-24 0015 DF3CB         599 14     5H3EE         599 37     0
QSO:  7023 CW 2012-11-24 0015 DF3CB         599 14     4X/UA9CTT     599 20     0
QSO:  7025 CW 2012-11-24 0016 DF3CB         599 14     OK5W          599 15     0
QSO:  7026 CW 2012-11-24 0017 DF3CB         599 14     9A1A          599 15     0
QSO:  1817 CW 2012-11-24 0018 DF3CB         599 14     9A1A          599 15     0
QSO:  1821 CW 2012-11-24 0018 DF3CB         599 14     S51V          599 15     0
QSO:  1825 CW 2012-11-24 0021 DF3CB         599 14     RG9A          599 17     0
QSO:  1826 CW 2012-11-24 0021 DF3CB         599 14     LY7M          599 15     0
QSO:  1828 CW 2012-11-24 0022 DF3CB         599 14     UP0L          599 17     0
QSO:  1830 CW 2012-11-24 0023 DF3CB         599 14     OM7M          599 15     0
QSO:  1830 CW 2012-11-24 0023 DF3CB         599 14     OZ5E          599 14     0
