START-OF-LOG: 3.0
CALLSIGN: JN3DMJ
CONTEST: CQ-WW-CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: QRP
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CLAIMED-SCORE: 19173
CREATED-BY: Homebrew System
LOCATION: DX
NAME: Koichi Matsumoto
OPERATORS: JN3DMJ
SOAPBOX: The actual maximum power output used is 5 watts.
QSO: 28005 CW 2012-11-24 0003 JN3DMJ        599 25     N6RV          599 03
QSO: 21010 CW 2012-11-24 0026 JN3DMJ        599 25     BM0LF         599 24
QSO: 21010 CW 2012-11-24 0030 JN3DMJ        599 25     N9RV          599 04
QSO: 21014 CW 2012-11-24 0033 JN3DMJ        599 25     BA7IO         599 24
QSO: 21015 CW 2012-11-24 0036 JN3DMJ        599 25     VE7SV         599 03
QSO: 21016 CW 2012-11-24 0041 JN3DMJ        599 25     W6YI          599 03
QSO: 21018 CW 2012-11-24 0044 JN3DMJ        599 25     K7RL          599 03
QSO: 21019 CW 2012-11-24 0047 JN3DMJ        599 25     BA8AT         599 24
QSO: 21019 CW 2012-11-24 0049 JN3DMJ        599 25     K6RB          599 03
QSO: 21022 CW 2012-11-24 0052 JN3DMJ        599 25     N7BV          599 03
QSO: 21030 CW 2012-11-24 0105 JN3DMJ        599 25     N2NS          599 03
QSO: 21030 CW 2012-11-24 0109 JN3DMJ        599 25     LT1F          599 13
QSO: 21034 CW 2012-11-24 0116 JN3DMJ        599 25     R0DX          599 19
QSO: 21042 CW 2012-11-24 0120 JN3DMJ        599 25     N6XI          599 03
QSO: 21044 CW 2012-11-24 0124 JN3DMJ        599 25     K7KU          599 04
QSO: 21047 CW 2012-11-24 0129 JN3DMJ        599 25     NH2T          599 27
QSO: 21049 CW 2012-11-24 0134 JN3DMJ        599 25     N5ZO          599 03
QSO: 21051 CW 2012-11-24 0136 JN3DMJ        599 25     9M6YBG        599 28
QSO: 21057 CW 2012-11-24 0140 JN3DMJ        599 25     9M2CNC        599 28
QSO: 21056 CW 2012-11-24 0142 JN3DMJ        599 25     VK6LW         599 29
QSO: 21059 CW 2012-11-24 0146 JN3DMJ        599 25     BD4HF         599 24
QSO: 21061 CW 2012-11-24 0152 JN3DMJ        599 25     WC6H          599 03
QSO: 21067 CW 2012-11-24 0205 JN3DMJ        599 25     9M2/E21EIC    599 28
QSO: 21069 CW 2012-11-24 0209 JN3DMJ        599 25     BY1CW         599 24
QSO: 21071 CW 2012-11-24 0214 JN3DMJ        599 25     YE3J          599 28
QSO: 21075 CW 2012-11-24 0216 JN3DMJ        599 25     B7P           599 24
QSO: 28002 CW 2012-11-24 0220 JN3DMJ        599 25     KH6LC         599 31
QSO: 28034 CW 2012-11-24 0239 JN3DMJ        599 25     KH2/JK2VOC    599 27
QSO: 28037 CW 2012-11-24 0244 JN3DMJ        599 25     VK2IM         599 30
QSO: 28047 CW 2012-11-24 0248 JN3DMJ        599 25     CW5W          599 13
QSO: 28050 CW 2012-11-24 0258 JN3DMJ        599 25     BA8AG         599 24
QSO: 21013 CW 2012-11-24 0301 JN3DMJ        599 25     BD5SO         599 24
QSO:  3506 CW 2012-11-24 1333 JN3DMJ        599 25     RK0LWW        599 19
QSO:  7024 CW 2012-11-24 1355 JN3DMJ        599 25     RU0FM         599 19
QSO:  3520 CW 2012-11-24 1427 JN3DMJ        599 25     RT0C          599 19
QSO:  7009 CW 2012-11-24 2143 JN3DMJ        599 25     RA/KE5JA      599 19
QSO:  7010 CW 2012-11-24 2147 JN3DMJ        599 25     YU1LA         599 15
QSO:  7015 CW 2012-11-24 2156 JN3DMJ        599 25     HL1/WX8C      599 25
QSO:  7017 CW 2012-11-24 2201 JN3DMJ        599 25     BD4QA         599 24
QSO:  7021 CW 2012-11-24 2204 JN3DMJ        599 25     DS4EOI/2      599 25
QSO: 21002 CW 2012-11-24 2227 JN3DMJ        599 25     K6XX          599 03
QSO: 21003 CW 2012-11-24 2230 JN3DMJ        599 25     NY4A          599 05
QSO: 21006 CW 2012-11-24 2235 JN3DMJ        599 25     N7DD          599 03
QSO: 21007 CW 2012-11-24 2239 JN3DMJ        599 25     KN7K          599 03
QSO: 21007 CW 2012-11-24 2243 JN3DMJ        599 25     K7GK          599 03
QSO: 21010 CW 2012-11-24 2246 JN3DMJ        599 25     KH7X          599 31
QSO: 21012 CW 2012-11-24 2251 JN3DMJ        599 25     K6XT          599 04
QSO: 21022 CW 2012-11-24 2306 JN3DMJ        599 25     K7ZA          599 03
QSO: 21025 CW 2012-11-24 2310 JN3DMJ        599 25     K0EU          599 04
QSO: 21030 CW 2012-11-24 2315 JN3DMJ        599 25     W6YX          599 03
QSO: 21030 CW 2012-11-24 2318 JN3DMJ        599 25     W8ZR          599 04
QSO: 28004 CW 2012-11-25 0004 JN3DMJ        599 25     XV1X          599 26
QSO: 28017 CW 2012-11-25 0011 JN3DMJ        599 25     KG6DX         599 27
QSO: 28031 CW 2012-11-25 0016 JN3DMJ        599 25     N7BV          599 03
QSO: 28035 CW 2012-11-25 0021 JN3DMJ        599 25     VE7SV         599 03
QSO: 28036 CW 2012-11-25 0026 JN3DMJ        599 25     KH7X          599 31
