START-OF-LOG: 3.0
CREATED-BY: Win-Test 4.9.1
CONTEST: CQ-WW-CW
LOCATION: DX
CALLSIGN: DL5XJ
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-STATION: FIXED
CLAIMED-SCORE: 3862910
OPERATORS:
CLUB: Bavarian Contest Club
NAME: Nick Herrmann
SOAPBOX:
QSO:  1828 CW 2012-11-24 0258 DL5XJ         599 14     R3FX          599 16     0
QSO:  1827 CW 2012-11-24 0259 DL5XJ         599 14     OH8X          599 15     0
QSO:  1827 CW 2012-11-24 0301 DL5XJ         599 14     PI4CC         599 14     0
QSO:  1826 CW 2012-11-24 0301 DL5XJ         599 14     LY7M          599 15     0
QSO:  1825 CW 2012-11-24 0302 DL5XJ         599 14     EI3KG         599 14     0
QSO:  1825 CW 2012-11-24 0302 DL5XJ         599 14     Z38N          599 15     0
QSO:  1824 CW 2012-11-24 0303 DL5XJ         599 14     OZ1AAR        599 14     0
QSO:  1823 CW 2012-11-24 0304 DL5XJ         599 14     ER6A          599 16     0
QSO:  1822 CW 2012-11-24 0306 DL5XJ         599 14     UA3R          599 16     0
QSO:  1822 CW 2012-11-24 0307 DL5XJ         599 14     GM4AFF        599 14     0
QSO:  1821 CW 2012-11-24 0307 DL5XJ         599 14     S51V          599 15     0
QSO:  1820 CW 2012-11-24 0308 DL5XJ         599 14     P3N           599 20     0
QSO:  1820 CW 2012-11-24 0309 DL5XJ         599 14     SP4PND        599 15     0
QSO:  1818 CW 2012-11-24 0310 DL5XJ         599 14     R9FM          599 17     0
QSO:  1818 CW 2012-11-24 0311 DL5XJ         599 14     RK4YJ         599 16     0
QSO:  1818 CW 2012-11-24 0312 DL5XJ         599 14     9A8M          599 15     0
QSO:  1818 CW 2012-11-24 0312 DL5XJ         599 14     LY7A          599 15     0
QSO:  1818 CW 2012-11-24 0313 DL5XJ         599 14     DH0JAE        599 14     0
QSO:  1818 CW 2012-11-24 0314 DL5XJ         599 14     S52X          599 15     0
QSO:  1818 CW 2012-11-24 0314 DL5XJ         599 14     LZ3YY         599 20     0
QSO:  1818 CW 2012-11-24 0314 DL5XJ         599 14     GM3YEH        599 14     0
QSO:  1818 CW 2012-11-24 0315 DL5XJ         599 14     OH3BU         599 15     0
QSO:  1818 CW 2012-11-24 0315 DL5XJ         599 14     UT7UA         599 16     0
QSO:  1818 CW 2012-11-24 0315 DL5XJ         599 14     SV1ENG        599 20     0
QSO:  1818 CW 2012-11-24 0315 DL5XJ         599 14     UT1AA         599 16     0
QSO:  1818 CW 2012-11-24 0316 DL5XJ         599 14     ED9Z          599 33     0
QSO:  1818 CW 2012-11-24 0316 DL5XJ         599 14     LY4BF         599 15     0
QSO:  1818 CW 2012-11-24 0317 DL5XJ         599 14     RV3ZN         599 16     0
QSO:  1818 CW 2012-11-24 0317 DL5XJ         599 14     RK3SWB        599 16     0
QSO:  1818 CW 2012-11-24 0318 DL5XJ         599 14     F5BBD         599 14     0
QSO:  1818 CW 2012-11-24 0318 DL5XJ         599 14     S50XX         599 15     0
QSO:  1818 CW 2012-11-24 0319 DL5XJ         599 14     YO2GL         599 20     0
