START-OF-LOG: 3.0
CALLSIGN: G3WRR
CLUB: None
CONTEST: CQ-WW-CW
CLAIMED-SCORE: 24960
OPERATORS: G3WRR
NAME: Quin Collier
CREATED-BY: N1MM Logger V12.1.1
SOAPBOX: Rig FTdx5000@100W
SOAPBOX: Antenna inverty4ed L, 50ft top @20ft
SOAPBOX: Not a serious entry (!)- just came on to give out a few points.
SOAPBOX: 10m conditions pleasantly good - better than I had expected.
QSO: 28048 CW 2012-11-25 1609 G3WRR         599 14     WR9D          599 04
QSO: 28052 CW 2012-11-25 1613 G3WRR         599 14     PJ4A          599 09
QSO: 28055 CW 2012-11-25 1613 G3WRR         599 14     P49Y          599 09
QSO: 28057 CW 2012-11-25 1614 G3WRR         599 14     AA4NC         599 05
QSO: 28059 CW 2012-11-25 1615 G3WRR         599 14     W3EP          599 05
QSO: 28066 CW 2012-11-25 1616 G3WRR         599 14     K0AP          599 04
QSO: 28089 CW 2012-11-25 1616 G3WRR         599 14     VE3JM         599 04
QSO: 28090 CW 2012-11-25 1617 G3WRR         599 14     K2SSS         599 05
QSO: 28091 CW 2012-11-25 1617 G3WRR         599 14     K1DG          599 05
QSO: 28097 CW 2012-11-25 1618 G3WRR         599 14     NA4K          599 04
QSO: 28099 CW 2012-11-25 1618 G3WRR         599 14     K3OO          599 05
QSO: 28100 CW 2012-11-25 1619 G3WRR         599 14     K1KP          599 05
QSO: 28101 CW 2012-11-25 1619 G3WRR         599 14     KB1H          599 05
QSO: 28103 CW 2012-11-25 1619 G3WRR         599 14     NN3W          599 05
QSO: 28001 CW 2012-11-25 1620 G3WRR         599 14     WC1M          599 05
QSO: 28002 CW 2012-11-25 1621 G3WRR         599 14     W2BC          599 05
QSO: 28003 CW 2012-11-25 1621 G3WRR         599 14     W9RE          599 04
QSO: 28012 CW 2012-11-25 1622 G3WRR         599 14     K1GQ          599 05
QSO: 28013 CW 2012-11-25 1623 G3WRR         599 14     N2MM          599 05
QSO: 28021 CW 2012-11-25 1623 G3WRR         599 14     KQ2M          599 05
QSO: 28022 CW 2012-11-25 1624 G3WRR         599 14     K9QVB         599 04
QSO: 28024 CW 2012-11-25 1625 G3WRR         599 14     K9NR          599 04
QSO: 28033 CW 2012-11-25 1626 G3WRR         599 14     VE9AA         599 05
QSO: 28034 CW 2012-11-25 1627 G3WRR         599 14     N5QQ          599 04
QSO: 28039 CW 2012-11-25 1628 G3WRR         599 14     NQ4I          599 05
QSO: 28040 CW 2012-11-25 1629 G3WRR         599 14     W3BGN         599 05
QSO: 28050 CW 2012-11-25 1632 G3WRR         599 14     W5MX          599 04
QSO: 28054 CW 2012-11-25 1633 G3WRR         599 14     K1KI          599 05
QSO: 28058 CW 2012-11-25 1633 G3WRR         599 14     K1TO          599 05
QSO: 28061 CW 2012-11-25 1634 G3WRR         599 14     K8CX          599 04
QSO: 28060 CW 2012-11-25 1805 G3WRR         599 14     N5XJ          599 04
QSO: 28087 CW 2012-11-25 1805 G3WRR         599 14     WB9Z          599 04
QSO: 28051 CW 2012-11-25 1808 G3WRR         599 14     NX2X          599 05
QSO: 28044 CW 2012-11-25 1809 G3WRR         599 14     K5TR          599 04
QSO: 28027 CW 2012-11-25 1810 G3WRR         599 14     N3BB          599 04
QSO: 28020 CW 2012-11-25 1811 G3WRR         599 14     W2FU          599 05
QSO: 28004 CW 2012-11-25 1813 G3WRR         599 14     W5RU          599 04
QSO: 28055 CW 2012-11-25 1815 G3WRR         599 14     KX9X          599 05
QSO: 28013 CW 2012-11-25 1821 G3WRR         599 14     K4PV          599 05
QSO: 21003 CW 2012-11-25 1822 G3WRR         599 14     VE3JM         599 04
QSO: 21003 CW 2012-11-25 1823 G3WRR         599 14     K3LR          599 05
QSO: 21009 CW 2012-11-25 1825 G3WRR         599 14     KQ2M          599 05
QSO: 21010 CW 2012-11-25 1825 G3WRR         599 14     K2LE          599 05
QSO: 21014 CW 2012-11-25 1826 G3WRR         599 14     W3LPL         599 05
QSO: 21014 CW 2012-11-25 1827 G3WRR         599 14     N3RS          599 05
QSO: 21031 CW 2012-11-25 1828 G3WRR         599 14     CS2C          599 14
QSO: 21045 CW 2012-11-25 1829 G3WRR         599 14     W0OR          599 04
QSO: 21049 CW 2012-11-25 1829 G3WRR         599 14     ZW5B          599 11
QSO: 21059 CW 2012-11-25 1830 G3WRR         599 14     W2CG          599 05
QSO: 21058 CW 2012-11-25 1831 G3WRR         599 14     K1KP          599 05
QSO: 14011 CW 2012-11-25 1832 G3WRR         599 14     K8AZ          599 04
QSO: 14013 CW 2012-11-25 1833 G3WRR         599 14     W3UA          599 05
QSO: 14013 CW 2012-11-25 1834 G3WRR         599 14     W4/G3LIK      599 05
QSO:  7016 CW 2012-11-25 1835 G3WRR         599 14     RN3F          599 16
QSO:  3514 CW 2012-11-25 1837 G3WRR         599 14     OL8M          599 15
QSO:  1818 CW 2012-11-25 1837 G3WRR         599 14     DF0HQ         599 14
QSO:  1828 CW 2012-11-25 2007 G3WRR         599 14     PI4CC         599 14
QSO:  1829 CW 2012-11-25 2010 G3WRR         599 14     M5O           599 14
QSO:  1820 CW 2012-11-25 2011 G3WRR         599 14     DJ4AX         599 14
QSO:  1835 CW 2012-11-25 2013 G3WRR         599 14     LN9Z          599 14
QSO:  3528 CW 2012-11-25 2016 G3WRR         599 14     DJ0MDR        599 14
QSO:  3533 CW 2012-11-25 2016 G3WRR         599 14     DR1A          599 14
QSO:  3536 CW 2012-11-25 2017 G3WRR         599 14     RG3K          599 16
QSO:  3542 CW 2012-11-25 2018 G3WRR         599 14     Z38N          599 15
QSO:  7008 CW 2012-11-25 2020 G3WRR         599 14     VY2SS         599 05
QSO:  7010 CW 2012-11-25 2024 G3WRR         599 14     UW4I          599 16
QSO:  7017 CW 2012-11-25 2025 G3WRR         599 14     D4C           599 35
QSO:  7020 CW 2012-11-25 2026 G3WRR         599 14     E7DX          599 15
QSO: 14006 CW 2012-11-25 2027 G3WRR         599 14     HK1NA         599 09
QSO: 14012 CW 2012-11-25 2027 G3WRR         599 14     PW7T          599 11
QSO:  7019 CW 2012-11-25 2030 G3WRR         599 14     UT2G          599 16
QSO:  7001 CW 2012-11-25 2031 G3WRR         599 14     K1LZ          599 05
QSO:  7003 CW 2012-11-25 2033 G3WRR         599 14     K1RX          599 05
QSO:  7021 CW 2012-11-25 2033 G3WRR         599 14     K3WI          599 05
QSO:  7023 CW 2012-11-25 2035 G3WRR         599 14     IH9R          599 33
QSO:  7060 CW 2012-11-25 2036 G3WRR         599 14     CR3E          599 33
END-OF-LOG:
