START-OF-LOG: 3.0
CALLSIGN: PG2AA
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: 15M
CATEGORY-POWER: QRP
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CLUB: AMSTERDAM DX CLUB
CONTEST: CQ-WW-CW
CLAIMED-SCORE: 99498
OPERATORS: PG2AA
SOAPBOX: Setup QRP 5 W from FT817. Antenne rotary dipole
SOAPBOX: Fb weekend again! Great to meet so many contest friends
SOAPBOX: again during this weekend!
SOAPBOX: Good conditions here with good paths to USA and Asia/VK.
SOAPBOX: Running QRP is a pleasure during the CQWW.
SOAPBOX: This year exploring 15m and seems to be a good option.
SOAPBOX: Heard some station had big pile ups and still copied my
SOAPBOX: 5W signals. Amasing to hear you call come back from
SOAPBOX: a very big V26K, PJ4A pile ups!
SOAPBOX: Last stations on the band here when 15m closed were
SOAPBOX: KQ2M (S7), K9NW (S5), W3LPL (S6), K3LR (S4) and KQ2M (S7).
SOAPBOX: Cuagn next CQWW.
NAME: Jan Visser
CREATED-BY: N1MM Logger V10.11.1
LOCATION: DX
QSO:  3525 CW 2012-11-24 0507 PG2AA         599 14     UW5U          599 16
QSO:  3501 CW 2012-11-24 0509 PG2AA         599 14     EF1A          599 14
QSO:  3502 CW 2012-11-24 0510 PG2AA         599 14     DL0GL         599 14
QSO:  3503 CW 2012-11-24 0513 PG2AA         569 14     W1MK          599 05
QSO:  3505 CW 2012-11-24 0517 PG2AA         599 14     F5NGA         599 14
QSO:  3506 CW 2012-11-24 0518 PG2AA         559 14     UW3L          599 16
QSO:  3507 CW 2012-11-24 0519 PG2AA         599 14     S50G          599 15
QSO:  3509 CW 2012-11-24 0523 PG2AA         599 14     SP1PWP        599 15
QSO:  3510 CW 2012-11-24 0524 PG2AA         599 14     DJ5EU         599 14
QSO:  3511 CW 2012-11-24 0526 PG2AA         599 14     OH6MW         599 15
QSO:  3511 CW 2012-11-24 0527 PG2AA         599 14     EF8M          599 33
QSO:  3512 CW 2012-11-24 0528 PG2AA         599 14     E7DX          599 15
QSO:  3513 CW 2012-11-24 0529 PG2AA         599 14     OL1C          599 15
QSO:  3515 CW 2012-11-24 0532 PG2AA         599 14     DL9GFB        599 14
QSO:  3516 CW 2012-11-24 0535 PG2AA         599 14     EF5F          599 14
QSO:  3517 CW 2012-11-24 0536 PG2AA         599 14     M3I           599 14
QSO:  3519 CW 2012-11-24 0538 PG2AA         599 14     SP9GR         599 15
QSO:  3520 CW 2012-11-24 0539 PG2AA         599 14     YT2W          599 15
QSO:  3520 CW 2012-11-24 0540 PG2AA         599 14     EA5RS         599 14
QSO:  3522 CW 2012-11-24 0545 PG2AA         599 14     Z38N          599 15
QSO:  3522 CW 2012-11-24 0545 PG2AA         599 14     OH0X          599 15
