START-OF-LOG: 3.0
CREATED-BY: TR Log POST Version 6.93
CALLSIGN: W9RE
CONTEST: CQ-WW-CW
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-POWER: HIGH
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CLAIMED-SCORE: 6100000
CLUB: Society of Midwest Contesters
NAME: Michael J. Wetzel
OPERATORS: W9RE
SOAPBOX: Greatest operators and greatest contest!
SOAPBOX: You need to send your callsign at least every 3 Q's.
QSO:  3500 CW 2012-11-24 0116 W9RE          599 04     OK2BYW        599 15     0
QSO:  3500 CW 2012-11-24 0116 W9RE          599 04     LZ2JR         599 20     0
QSO:  3500 CW 2012-11-24 0117 W9RE          599 04     DF3CB         599 14     0
QSO:  7000 CW 2012-11-24 0117 W9RE          599 04     ED9Z          599 33     1
QSO:  7000 CW 2012-11-24 0117 W9RE          599 04     EA3NT         599 14     1
QSO:  7000 CW 2012-11-24 0118 W9RE          599 04     C6AKQ         599 08     1
QSO:  3500 CW 2012-11-24 0118 W9RE          599 04     VE1OP         599 05     0
QSO:  3500 CW 2012-11-24 0118 W9RE          599 04     S51F          599 15     0
QSO:  3500 CW 2012-11-24 0119 W9RE          599 04     W1PID         599 05     0
QSO:  3500 CW 2012-11-24 0119 W9RE          599 04     HA6OL         599 15     0
QSO:  3500 CW 2012-11-24 0120 W9RE          599 04     DF1OE         599 14     0
QSO:  3500 CW 2012-11-24 0121 W9RE          599 04     Z38N          599 15     0
QSO:  3500 CW 2012-11-24 0122 W9RE          599 04     CT1DJE        599 14     0
QSO:  3500 CW 2012-11-24 0122 W9RE          599 04     N6ET          599 03     0
QSO:  3500 CW 2012-11-24 0123 W9RE          599 04     UW3L          599 16     0
QSO:  7000 CW 2012-11-24 0124 W9RE          599 04     4O3A          599 15     1
QSO:  3500 CW 2012-11-24 0125 W9RE          599 04     WA2SON        599 05     0
QSO:  7000 CW 2012-11-24 0125 W9RE          599 04     9A1A          599 15     1
QSO:  3500 CW 2012-11-24 0125 W9RE          599 04     WK2T          599 05     0
QSO:  7000 CW 2012-11-24 0126 W9RE          599 04     4U1GSC        599 15     1
QSO:  7000 CW 2012-11-24 0127 W9RE          599 04     HG1S          599 15     1
QSO:  3500 CW 2012-11-24 0127 W9RE          599 04     N8OB          599 04     0
QSO:  7000 CW 2012-11-24 0128 W9RE          599 04     S52MM         599 15     1
QSO:  3500 CW 2012-11-24 0128 W9RE          599 04     SP3GTS        599 15     0
QSO:  3500 CW 2012-11-24 0129 W9RE          599 04     OK7Y          599 15     0
QSO:  3500 CW 2012-11-24 0129 W9RE          599 04     6Y3M          599 08     0
QSO:  7000 CW 2012-11-24 0130 W9RE          599 04     VE5ZX         599 04     1
QSO:  7000 CW 2012-11-24 0130 W9RE          599 04     9A1P          599 15     1
QSO:  7000 CW 2012-11-24 0130 W9RE          599 04     IS9R          599 33     1
QSO:  3500 CW 2012-11-24 0131 W9RE          599 04     OM8A          599 15     0
QSO:  7000 CW 2012-11-24 0132 W9RE          599 04     YP9W          599 20     1
QSO:  3500 CW 2012-11-24 0133 W9RE          599 04     EA2BNU        599 14     0
QSO:  7000 CW 2012-11-24 0134 W9RE          599 04     YP8T          599 20     1
QSO:  7000 CW 2012-11-24 0134 W9RE          599 04     9A2L          599 15     1
QSO:  7000 CW 2012-11-24 0135 W9RE          599 04     S59ABC        599 15     1
QSO:  7000 CW 2012-11-24 0136 W9RE          599 04     KP2M          599 08     1
QSO:  3500 CW 2012-11-24 0138 W9RE          599 04     KG4W          599 05     0
QSO:  3500 CW 2012-11-24 0138 W9RE          599 04     K3SV          599 05     0
QSO:  3500 CW 2012-11-24 0139 W9RE          599 04     DJ5AZ         599 14     0
QSO:  7000 CW 2012-11-24 0139 W9RE          599 04     YT6T          599 15     1
QSO:  3500 CW 2012-11-24 0139 W9RE          599 04     IR2T          599 15     0
QSO:  7000 CW 2012-11-24 0140 W9RE          599 04     VE3JM         599 04     1
QSO:  3500 CW 2012-11-24 0142 W9RE          599 04     S54X          599 15     0
QSO:  3500 CW 2012-11-24 0143 W9RE          599 04     F6FTB         599 14     0
QSO:  3500 CW 2012-11-24 0144 W9RE          599 04     K1LU          599 05     0
QSO:  7000 CW 2012-11-24 0147 W9RE          599 04     D4C           599 35     1
QSO:  7000 CW 2012-11-24 0148 W9RE          599 04     CR3E          599 33     1
QSO:  3500 CW 2012-11-24 0149 W9RE          599 04     DF4PD         599 14     0
QSO:  7000 CW 2012-11-24 0158 W9RE          599 04     VE3MO         599 04     0
QSO: 14000 CW 2012-11-24 0158 W9RE          599 04     YV5JGO        599 09     1
QSO:  7000 CW 2012-11-24 0159 W9RE          599 04     VE2AXO        599 05     0
QSO:  7000 CW 2012-11-24 0159 W9RE          599 04     K8MFO         599 04     0
QSO:  7000 CW 2012-11-24 0200 W9RE          599 04     K0TC          599 04     0
QSO: 14000 CW 2012-11-24 0200 W9RE          599 04     LU8YE         599 13     1
QSO: 14000 CW 2012-11-24 0200 W9RE          599 04     PY4HO         599 11     1
QSO: 14000 CW 2012-11-24 0201 W9RE          599 04     PY2NY         599 11     1
QSO: 14000 CW 2012-11-24 0202 W9RE          599 04     8P5A          599 08     1
QSO:  3500 CW 2012-11-24 0207 W9RE          599 04     ED1R          599 14     0
QSO: 14000 CW 2012-11-24 0207 W9RE          599 04     LT5X          599 13     1
QSO: 14000 CW 2012-11-24 0208 W9RE          599 04     D4C           599 35     1
QSO: 14000 CW 2012-11-24 0211 W9RE          599 04     ZD8W          599 36     1
QSO: 14000 CW 2012-11-24 0212 W9RE          599 04     LP1H          599 13     1
QSO: 14000 CW 2012-11-24 0213 W9RE          599 04     PS2T          599 11     1
QSO:  3500 CW 2012-11-24 0213 W9RE          599 04     EA5RS         599 14     0
QSO:  3500 CW 2012-11-24 0213 W9RE          599 04     7P8D          599 38     0
QSO:  1800 CW 2012-11-24 0216 W9RE          599 04     D4C           599 35     1
QSO:  1800 CW 2012-11-24 0218 W9RE          599 04     HK1NA         599 09     1
QSO:  1800 CW 2012-11-24 0221 W9RE          599 04     P40W          599 09     1
QSO:  1800 CW 2012-11-24 0225 W9RE          599 04     C5A           599 35     1
QSO:  1800 CW 2012-11-24 0232 W9RE          599 04     VP2V/AA7V     599 08     1
QSO:  1800 CW 2012-11-24 0234 W9RE          599 04     EL2A          599 35     1
QSO:  7000 CW 2012-11-24 0236 W9RE          599 04     S52ZW         599 15     0
QSO:  7000 CW 2012-11-24 0237 W9RE          599 04     P33W          599 20     0
QSO:  7000 CW 2012-11-24 0237 W9RE          599 04     W7CCE         599 03     0
QSO:  7000 CW 2012-11-24 0238 W9RE          599 04     HA9RT         599 15     0
QSO:  7000 CW 2012-11-24 0239 W9RE          599 04     HA8JV         599 15     0
QSO:  7000 CW 2012-11-24 0239 W9RE          599 04     AA4NC         599 05     0
QSO:  7000 CW 2012-11-24 0240 W9RE          599 04     K7IA          599 04     0
QSO:  3500 CW 2012-11-24 0240 W9RE          599 04     OQ5M          599 14     1
QSO:  7000 CW 2012-11-24 0241 W9RE          599 04     HB9CA         599 14     0
QSO:  7000 CW 2012-11-24 0241 W9RE          599 04     N5XZ          599 04     0
QSO:  7000 CW 2012-11-24 0242 W9RE          599 04     CO2JW         599 08     0
QSO:  3500 CW 2012-11-24 0243 W9RE          599 04     F5NGA         599 14     1
QSO:  7000 CW 2012-11-24 0245 W9RE          599 04     OR2F          599 14     0
QSO:  7000 CW 2012-11-24 0247 W9RE          599 04     DL3VZL        599 14     0
QSO:  7000 CW 2012-11-24 0248 W9RE          599 04     VE6LB         599 04     0
QSO:  7000 CW 2012-11-24 0249 W9RE          599 04     EA7HHV        599 14     0
QSO:  3500 CW 2012-11-24 0250 W9RE          599 04     VP2V/AA7V     599 08     1
QSO:  7000 CW 2012-11-24 0252 W9RE          599 04     IK7TY         599 15     0
QSO:  7000 CW 2012-11-24 0253 W9RE          599 04     CO5FR         599 08     0
QSO:  7000 CW 2012-11-24 0253 W9RE          599 04     YT5RA         599 15     0
QSO:  7000 CW 2012-11-24 0254 W9RE          599 04     IK4CLF        599 15     0
QSO:  7000 CW 2012-11-24 0255 W9RE          599 04     S59AA         599 15     0
QSO:  7000 CW 2012-11-24 0256 W9RE          599 04     S50XX         599 15     0
QSO:  7000 CW 2012-11-24 0256 W9RE          599 04     IK1RIM        599 15     0
QSO:  3500 CW 2012-11-24 0257 W9RE          599 04     LZ5R          599 20     1
QSO:  7000 CW 2012-11-24 0258 W9RE          599 04     IK6DIN        599 15     0
QSO:  3500 CW 2012-11-24 0258 W9RE          599 04     YT7R          599 15     1
QSO:  3500 CW 2012-11-24 0300 W9RE          599 04     4O3A          599 15     1
QSO:  3500 CW 2012-11-24 0301 W9RE          599 04     VY2ZM         599 05     1
QSO:  7000 CW 2012-11-24 0302 W9RE          599 04     RA7A          599 16     0
QSO:  7000 CW 2012-11-24 0303 W9RE          599 04     VE6AX         599 04     0
QSO:  7000 CW 2012-11-24 0304 W9RE          599 04     MM2N          599 14     0
QSO:  3500 CW 2012-11-24 0305 W9RE          599 04     OM1BM         599 15     1
QSO:  3500 CW 2012-11-24 0306 W9RE          599 04     S50A          599 15     1
QSO:  7000 CW 2012-11-24 0309 W9RE          599 04     VE3KI         599 04     0
QSO:  7000 CW 2012-11-24 0309 W9RE          599 04     YU2FG         599 15     0
QSO:  1800 CW 2012-11-24 0310 W9RE          599 04     VY2TT         599 05     1
QSO:  7000 CW 2012-11-24 0310 W9RE          599 04     XE1RZL        599 06     0
QSO:  7000 CW 2012-11-24 0311 W9RE          599 04     LZ5R          599 20     0
QSO:  7000 CW 2012-11-24 0311 W9RE          599 04     KG7H          599 03     0
QSO:  1800 CW 2012-11-24 0312 W9RE          599 04     8P5A          599 08     1
QSO:  7000 CW 2012-11-24 0313 W9RE          599 04     N2YB          599 05     0
QSO:  1800 CW 2012-11-24 0313 W9RE          599 04     NP4Z          599 08     1
QSO:  7000 CW 2012-11-24 0315 W9RE          599 04     K7UA          599 03     0
QSO:  7000 CW 2012-11-24 0316 W9RE          599 04     AB8ZX         599 04     0
QSO:  7000 CW 2012-11-24 0317 W9RE          599 04     EA2EA         599 14     0
QSO:  7000 CW 2012-11-24 0318 W9RE          599 04     EC1BA         599 14     0
QSO:  7000 CW 2012-11-24 0320 W9RE          599 04     9J2BO         599 36     0
QSO:  1800 CW 2012-11-24 0320 W9RE          599 04     VE9HF         599 05     1
QSO:  7000 CW 2012-11-24 0323 W9RE          599 04     VE1DT         599 05     0
QSO:  7000 CW 2012-11-24 0323 W9RE          599 04     VE3OTL        599 04     0
QSO:  7000 CW 2012-11-24 0324 W9RE          599 04     SV9COL        599 20     0
QSO:  7000 CW 2012-11-24 0324 W9RE          599 04     XE2AU         599 06     0
QSO:  7000 CW 2012-11-24 0325 W9RE          599 04     VA3DDX        599 04     0
QSO:  7000 CW 2012-11-24 0326 W9RE          599 04     VA3KAI        599 04     0
QSO:  1800 CW 2012-11-24 0328 W9RE          599 04     VP2MMM        599 08     1
QSO:  1800 CW 2012-11-24 0330 W9RE          599 04     XL3A          599 04     1
QSO:  7000 CW 2012-11-24 0336 W9RE          599 04     DL1LOD        599 14     0
QSO:  7000 CW 2012-11-24 0337 W9RE          599 04     I0KWK         599 15     0
QSO:  7000 CW 2012-11-24 0337 W9RE          599 04     CE6HIY        599 12     0
QSO:  7000 CW 2012-11-24 0338 W9RE          599 04     K5BG          599 04     0
QSO:  7000 CW 2012-11-24 0338 W9RE          599 04     KE3D          599 04     0
QSO:  7000 CW 2012-11-24 0341 W9RE          599 04     RT3F          599 16     0
QSO: 14000 CW 2012-11-24 0342 W9RE          599 04     TF3CW         599 40     1
QSO:  7000 CW 2012-11-24 0344 W9RE          599 04     UW2M          599 16     0
QSO: 14000 CW 2012-11-24 0347 W9RE          599 04     5R8ic         599 39     1
QSO:  3500 CW 2012-11-24 0349 W9RE          599 04     OR2A          599 14     0
QSO: 14000 CW 2012-11-24 0350 W9RE          599 04     M6W           599 14     1
QSO: 14000 CW 2012-11-24 0350 W9RE          599 04     NP3X          599 08     1
QSO: 14000 CW 2012-11-24 0351 W9RE          599 04     M3I           599 14     1
QSO:  3500 CW 2012-11-24 0351 W9RE          599 04     UA4M          599 16     0
QSO: 14000 CW 2012-11-24 0352 W9RE          599 04     7P8D          599 38     1
QSO:  3500 CW 2012-11-24 0353 W9RE          599 04     LT1F          599 13     0
QSO:  3500 CW 2012-11-24 0354 W9RE          599 04     OM8LM         599 15     0
QSO: 14000 CW 2012-11-24 0355 W9RE          599 04     YL2TB         599 15     1
QSO:  3500 CW 2012-11-24 0355 W9RE          599 04     IK1RQQ        599 15     0
QSO:  3500 CW 2012-11-24 0358 W9RE          599 04     EA3AKA        599 14     0
QSO:  3500 CW 2012-11-24 0358 W9RE          599 04     W1MU          599 05     0
QSO:  3500 CW 2012-11-24 0359 W9RE          599 04     DM5P          599 14     0
QSO:  3500 CW 2012-11-24 0400 W9RE          599 04     4Z5IW         599 20     0
QSO:  3500 CW 2012-11-24 0402 W9RE          599 04     CO6CAC        599 08     0
QSO: 14000 CW 2012-11-24 0405 W9RE          599 04     OH8L          599 15     1
QSO: 14000 CW 2012-11-24 0406 W9RE          599 04     CE1/K7CA      599 12     1
QSO:  3500 CW 2012-11-24 0407 W9RE          599 04     OK1DCS        599 15     0
QSO: 14000 CW 2012-11-24 0409 W9RE          599 04     5Z4EE         599 37     1
QSO: 14000 CW 2012-11-24 0410 W9RE          599 04     HD2A          599 10     1
QSO: 14000 CW 2012-11-24 0411 W9RE          599 04     HB9CA         599 14     1
QSO:  3500 CW 2012-11-24 0411 W9RE          599 04     NP4A          599 08     0
QSO:  3500 CW 2012-11-24 0412 W9RE          599 04     OK2BMU        599 15     0
QSO: 14000 CW 2012-11-24 0414 W9RE          599 04     RT4RO         599 16     1
QSO:  3500 CW 2012-11-24 0414 W9RE          599 04     M5E           599 14     0
QSO:  3500 CW 2012-11-24 0415 W9RE          599 04     RW4W          599 16     0
QSO: 14000 CW 2012-11-24 0416 W9RE          599 04     DF3CB         599 14     1
QSO: 14000 CW 2012-11-24 0416 W9RE          599 04     RM3F          599 16     1
QSO: 14000 CW 2012-11-24 0417 W9RE          599 04     LT1F          599 13     1
QSO: 14000 CW 2012-11-24 0418 W9RE          599 04     SN5W          599 15     1
QSO: 14000 CW 2012-11-24 0419 W9RE          599 04     OZ1LO         599 14     1
QSO: 14000 CW 2012-11-24 0421 W9RE          599 04     DL9ZP         599 14     0
QSO: 14000 CW 2012-11-24 0422 W9RE          599 04     VE7FO         599 03     0
QSO: 14000 CW 2012-11-24 0423 W9RE          599 04     RG3K          599 16     0
QSO:  1800 CW 2012-11-24 0426 W9RE          599 04     M5O           599 14     1
QSO:  1800 CW 2012-11-24 0427 W9RE          599 04     9A1A          599 15     1
QSO:  1800 CW 2012-11-24 0430 W9RE          599 04     LZ9W          599 20     1
QSO:  1800 CW 2012-11-24 0435 W9RE          599 04     DR1A          599 14     0
QSO:  1800 CW 2012-11-24 0437 W9RE          599 04     VE3UTT        599 04     0
QSO:  1800 CW 2012-11-24 0439 W9RE          599 04     UZ2M          599 16     0
QSO:  1800 CW 2012-11-24 0441 W9RE          599 04     S57DX         599 15     0
QSO:  1800 CW 2012-11-24 0444 W9RE          599 04     IR2C          599 15     0
QSO:  1800 CW 2012-11-24 0446 W9RE          599 04     DK9PY         599 14     0
QSO:  1800 CW 2012-11-24 0449 W9RE          599 04     K5GO          599 04     0
QSO:  1800 CW 2012-11-24 0452 W9RE          599 04     N7XM          599 03     0
QSO:  1800 CW 2012-11-24 0452 W9RE          599 04     DF0HQ         599 14     0
QSO:  1800 CW 2012-11-24 0453 W9RE          599 04     S51V          599 15     0
QSO:  1800 CW 2012-11-24 0456 W9RE          599 04     ON4IA         599 14     0
QSO:  1800 CW 2012-11-24 0503 W9RE          599 04     OK5AX         599 15     0
QSO:  1800 CW 2012-11-24 0505 W9RE          599 04     S57M          599 15     0
QSO:  1800 CW 2012-11-24 0509 W9RE          599 04     LZ5R          599 20     0
QSO:  1800 CW 2012-11-24 0516 W9RE          599 04     PZ5T          599 09     0
QSO:  1800 CW 2012-11-24 0518 W9RE          599 04     FM5CD         599 08     0
QSO:  1800 CW 2012-11-24 0520 W9RE          599 04     P40F          599 09     0
QSO:  1800 CW 2012-11-24 0525 W9RE          599 04     OE3K          599 15     0
QSO:  1800 CW 2012-11-24 0526 W9RE          599 04     PJ2T          599 09     0
QSO:  1800 CW 2012-11-24 0527 W9RE          599 04     II2E          599 15     0
QSO:  1800 CW 2012-11-24 0527 W9RE          599 04     VE3BR         599 04     0
QSO:  1800 CW 2012-11-24 0539 W9RE          599 04     IO5O          599 15     0
QSO:  1800 CW 2012-11-24 0541 W9RE          599 04     CR2X          599 14     0
QSO: 14000 CW 2012-11-24 0542 W9RE          599 04     P3N           599 20     1
QSO: 14000 CW 2012-11-24 0543 W9RE          599 04     PI4CC         599 14     1
QSO: 14000 CW 2012-11-24 0543 W9RE          599 04     HG1S          599 15     1
QSO: 14000 CW 2012-11-24 0545 W9RE          599 04     DR1A          599 14     1
QSO: 14000 CW 2012-11-24 0545 W9RE          599 04     SO2O          599 15     1
QSO: 14000 CW 2012-11-24 0546 W9RE          599 04     P3F           599 20     1
QSO: 14000 CW 2012-11-24 0547 W9RE          599 04     UP0L          599 17     1
QSO: 14000 CW 2012-11-24 0548 W9RE          599 04     OO7J          599 14     1
QSO:  3500 CW 2012-11-24 0549 W9RE          599 04     ZF1A          599 08     0
QSO: 14000 CW 2012-11-24 0549 W9RE          599 04     HA7GN         599 15     1
QSO: 14000 CW 2012-11-24 0549 W9RE          599 04     DL7UIO        599 14     1
QSO: 14000 CW 2012-11-24 0550 W9RE          599 04     DL9CW         599 14     1
QSO: 14000 CW 2012-11-24 0551 W9RE          599 04     UU9JQ         599 16     1
QSO: 14000 CW 2012-11-24 0551 W9RE          599 04     SM3C          599 14     1
QSO: 14000 CW 2012-11-24 0552 W9RE          599 04     LY2MM         599 15     1
QSO:  3500 CW 2012-11-24 0554 W9RE          599 04     VE7GL         599 03     0
QSO: 14000 CW 2012-11-24 0555 W9RE          599 04     DL8RDL        599 14     1
QSO:  3500 CW 2012-11-24 0556 W9RE          599 04     KH6LC         599 31     0
QSO: 14000 CW 2012-11-24 0557 W9RE          599 04     DK5JM         599 14     1
