START-OF-LOG: 3.0
CALLSIGN: UT3I
CLUB: Donbass Contest Club
CONTEST: CQ-WW-CW
CLAIMED-SCORE: 600237
OPERATORS: US2IHS
NAME: Andrey Gladkovskiy
CREATED-BY: N1MM Logger V11.6.2
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: CW
CATEGORY-STATION: FIXED
QSO:  3542 CW 2012-11-24 0001 UT3I          599 16     SP4PND        599 15
QSO:  3541 CW 2012-11-24 0003 UT3I          599 16     HG1S          599 15
QSO:  3539 CW 2012-11-24 0004 UT3I          599 16     DR5N          599 14
QSO:  3538 CW 2012-11-24 0005 UT3I          599 16     YT2AAA        599 15
QSO:  3538 CW 2012-11-24 0006 UT3I          599 16     RA6CA         599 16
QSO:  3537 CW 2012-11-24 0007 UT3I          599 16     LY2BKT        599 15
QSO:  3536 CW 2012-11-24 0008 UT3I          599 16     UP2L          599 17
QSO:  3534 CW 2012-11-24 0011 UT3I          599 16     DR4A          599 14
QSO:  3532 CW 2012-11-24 0012 UT3I          599 16     DJ0MDR        599 14
QSO:  3531 CW 2012-11-24 0014 UT3I          599 16     LZ9W          599 20
QSO:  3530 CW 2012-11-24 0015 UT3I          599 16     DL7ON         599 14
QSO:  3529 CW 2012-11-24 0015 UT3I          599 16     LY2W          599 15
QSO:  3529 CW 2012-11-24 0018 UT3I          599 16     9A1A          599 15
QSO:  3529 CW 2012-11-24 0020 UT3I          599 16     OL7M          599 15
QSO:  3528 CW 2012-11-24 0020 UT3I          599 16     R9DX          599 17
QSO:  3527 CW 2012-11-24 0021 UT3I          599 16     DF9ZP         599 14
QSO:  3524 CW 2012-11-24 0023 UT3I          599 16     HF5D          599 15
QSO:  3522 CW 2012-11-24 0025 UT3I          599 16     R3FX          599 16
QSO:  3522 CW 2012-11-24 0026 UT3I          599 16     ER6A          599 16
QSO:  3519 CW 2012-11-24 0027 UT3I          599 16     SN7Q          599 15
QSO:  3519 CW 2012-11-24 0029 UT3I          599 16     YT2W          599 15
QSO:  3516 CW 2012-11-24 0031 UT3I          599 16     HG1A          599 15
QSO:  3515 CW 2012-11-24 0037 UT3I          599 16     OZ5E          599 14
QSO:  3513 CW 2012-11-24 0039 UT3I          599 16     E71A          599 15
QSO:  3513 CW 2012-11-24 0040 UT3I          599 16     OE3K          599 15
QSO:  3511 CW 2012-11-24 0042 UT3I          599 16     HA3LI         599 15
QSO:  7076 CW 2012-11-24 0056 UT3I          599 16     IK3UNA/1      599 15
QSO:  7067 CW 2012-11-24 0057 UT3I          599 16     ED5O          599 14
QSO:  7080 CW 2012-11-24 0058 UT3I          599 16     S53EO         599 15
QSO:  7068 CW 2012-11-24 0100 UT3I          599 16     RM3F          599 16
QSO:  7065 CW 2012-11-24 0101 UT3I          599 16     K4SSU         599 05
QSO:  7062 CW 2012-11-24 0106 UT3I          599 16     RU1A          599 16
QSO:  7061 CW 2012-11-24 0106 UT3I          599 16     G5O           599 14
QSO:  7059 CW 2012-11-24 0107 UT3I          599 16     P49Y          599 09
