START-OF-LOG: 3.0
CREATED-BY: QARTest 2.8.9
CONTEST: CQ-WW-CW
CALLSIGN: IK3ORD
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: ASSISTED
CATEGORY-MODE: CW
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CLAIMED-SCORE: 1199375
NAME: Maurizio Busato
QSO:  7006 CW 2012-11-24 0002 IK3ORD        599 15     K3LR          599 05
QSO:  7023 CW 2012-11-24 0003 IK3ORD        599 15     K1TO          599 05
QSO:  7035 CW 2012-11-24 0003 IK3ORD        599 15     N2MM          599 05
QSO:  7044 CW 2012-11-24 0004 IK3ORD        599 15     P33W          599 20
QSO:  7072 CW 2012-11-24 0009 IK3ORD        599 15     4Z4DX         599 20
QSO:  7024 CW 2012-11-24 0010 IK3ORD        599 15     4X/UA9CTT     599 20
QSO:  7043 CW 2012-11-24 0012 IK3ORD        599 15     W3LL          599 05
QSO:  7033 CW 2012-11-24 0013 IK3ORD        599 15     II9P          599 15
QSO:  7068 CW 2012-11-24 0014 IK3ORD        599 15     VE2EKA        599 02
QSO:  7055 CW 2012-11-24 0016 IK3ORD        599 15     CR2X          599 14
QSO:  7015 CW 2012-11-24 0017 IK3ORD        599 15     NQ4I          599 05
QSO:  7055 CW 2012-11-24 0017 IK3ORD        599 15     V26K          599 08
QSO:  7019 CW 2012-11-24 0020 IK3ORD        599 15     ZF1A          599 08
QSO:  7029 CW 2012-11-24 0024 IK3ORD        599 15     NN3Q          599 05
QSO:  7029 CW 2012-11-24 0024 IK3ORD        599 15     R8MC          599 17
QSO:  7054 CW 2012-11-24 0026 IK3ORD        599 15     A45XR         599 21
QSO:  7008 CW 2012-11-24 0027 IK3ORD        599 15     WT1T          599 05
QSO:  7019 CW 2012-11-24 0028 IK3ORD        599 15     P3F           599 20
QSO:  7011 CW 2012-11-24 0029 IK3ORD        599 15     EF1A          599 14
QSO:  7001 CW 2012-11-24 0035 IK3ORD        599 15     NR4M          599 05
QSO:  7050 CW 2012-11-24 0039 IK3ORD        599 15     J75Z          599 08
QSO:  7021 CW 2012-11-24 0043 IK3ORD        599 15     RT6A          599 16
QSO:  7080 CW 2012-11-24 0050 IK3ORD        599 15     CR7ACO        599 14
QSO:  7077 CW 2012-11-24 0051 IK3ORD        599 15     W1KM          599 05
QSO:  7076 CW 2012-11-24 0052 IK3ORD        599 15     VY2TT         599 05
QSO:  7069 CW 2012-11-24 0054 IK3ORD        599 15     EF8X          599 33
QSO:  3527 CW 2012-11-24 0057 IK3ORD        599 15     KB1H          599 05
QSO:  3514 CW 2012-11-24 0058 IK3ORD        599 15     E71A          599 15
QSO:  3513 CW 2012-11-24 0058 IK3ORD        599 15     OE3K          599 15
QSO:  3532 CW 2012-11-24 0100 IK3ORD        599 15     DJ0MDR        599 14
QSO:  3533 CW 2012-11-24 0101 IK3ORD        599 15     DR1A          599 14
QSO:  3524 CW 2012-11-24 0102 IK3ORD        599 15     9A7A          599 15
QSO:  3530 CW 2012-11-24 0104 IK3ORD        599 15     II1A          599 15
QSO:  3514 CW 2012-11-24 0106 IK3ORD        599 15     OZ5E          599 14
QSO:  3548 CW 2012-11-24 0108 IK3ORD        599 15     S52ZW         599 15
QSO:  3508 CW 2012-11-24 0109 IK3ORD        599 15     LZ5R          599 20
QSO:  3514 CW 2012-11-24 0110 IK3ORD        599 15     RL3A          599 16
QSO:  3515 CW 2012-11-24 0111 IK3ORD        599 15     ER4A          599 16
QSO:  3519 CW 2012-11-24 0111 IK3ORD        599 15     YT2W          599 15
QSO:  3534 CW 2012-11-24 0112 IK3ORD        599 15     GM3WUX        599 14
QSO:  3546 CW 2012-11-24 0112 IK3ORD        599 15     SO9Q          599 15
QSO:  3518 CW 2012-11-24 0113 IK3ORD        599 15     RY6Y          599 16
QSO:  3546 CW 2012-11-24 0113 IK3ORD        599 15     9A5K          599 15
QSO:  3512 CW 2012-11-24 0114 IK3ORD        599 15     RA3A          599 16
QSO:  3562 CW 2012-11-24 0116 IK3ORD        599 15     OL6P          599 15
QSO:  3525 CW 2012-11-24 0117 IK3ORD        599 15     SP4Z          599 15
QSO:  3535 CW 2012-11-24 0117 IK3ORD        599 15     UP2L          599 17
QSO:  3526 CW 2012-11-24 0118 IK3ORD        599 15     DF0HQ         599 14
QSO:  3520 CW 2012-11-24 0120 IK3ORD        599 15     DL1HCM        599 14
QSO:  3578 CW 2012-11-24 0121 IK3ORD        599 15     LY2MM         599 15
QSO:  3574 CW 2012-11-24 0122 IK3ORD        599 15     MM2N          599 14
QSO:  3573 CW 2012-11-24 0123 IK3ORD        599 15     SP2FGO        599 15
QSO:  3573 CW 2012-11-24 0124 IK3ORD        599 15     DR1D          599 14
QSO:  3542 CW 2012-11-24 0129 IK3ORD        599 15     CR3W          599 33
QSO:  3528 CW 2012-11-24 0131 IK3ORD        599 15     HG1A          599 15
QSO:  1823 CW 2012-11-24 0133 IK3ORD        599 15     S52X          599 15
QSO:  1837 CW 2012-11-24 0134 IK3ORD        599 15     UY0ZG         599 16
QSO:  1849 CW 2012-11-24 0137 IK3ORD        599 15     EF8S          599 33
QSO:  1832 CW 2012-11-24 0139 IK3ORD        599 15     OK1DM         599 15
QSO:  1820 CW 2012-11-24 0139 IK3ORD        599 15     DF0HQ         599 14
QSO:  1822 CW 2012-11-24 0140 IK3ORD        599 15     LZ9W          599 20
