START-OF-LOG: 3.0
CALLSIGN: W1HIS
CLUB: Yankee Clipper Contest Club
CONTEST: CQ-WW-CW
CLAIMED-SCORE: 1213540
OPERATORS: W1HIS
SOAPBOX: One antenna for all bands: wire, 21 m long, 6 m high.
NAME: Charles C. Counselman III
CREATED-BY: N1MM Logger V12.11.1
LOCATION: EMA
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-STATION: FIXED
QSO:  3547 CW 2012-11-24 0001 W1HIS         599 5      DL0GL         599 14
QSO:  3547 CW 2012-11-24 0002 W1HIS         599 5      VO2TM         599 02
QSO:  3542 CW 2012-11-24 0004 W1HIS         599 5      SP4PND        599 15
QSO:  3541 CW 2012-11-24 0005 W1HIS         599 5      HA5BSW        599 15
QSO:  3539 CW 2012-11-24 0006 W1HIS         599 5      DR5N          599 14
QSO:  3538 CW 2012-11-24 0007 W1HIS         599 5      YT2AAA        599 15
QSO:  3536 CW 2012-11-24 0008 W1HIS         599 5      ED1R          599 14
QSO:  3534 CW 2012-11-24 0009 W1HIS         599 5      DR4A          599 14
QSO:  3533 CW 2012-11-24 0010 W1HIS         599 5      DR1A          599 14
QSO:  3532 CW 2012-11-24 0011 W1HIS         599 5      DJ0MDR        599 14
QSO:  3531 CW 2012-11-24 0011 W1HIS         599 5      LZ9W          599 20
QSO:  3529 CW 2012-11-24 0013 W1HIS         599 5      LY2W          599 15
QSO:  3529 CW 2012-11-24 0013 W1HIS         599 5      9A1A          599 15
QSO:  3528 CW 2012-11-24 0014 W1HIS         599 5      DM7C          599 14
QSO:  3526 CW 2012-11-24 0015 W1HIS         599 5      PI4CC         599 14
QSO:  3520 CW 2012-11-24 0016 W1HIS         599 5      K0RF          599 04
QSO:  3519 CW 2012-11-24 0017 W1HIS         599 5      YT2W          599 15
QSO:  3517 CW 2012-11-24 0018 W1HIS         599 5      VE1OP         599 05
QSO:  3516 CW 2012-11-24 0020 W1HIS         599 5      PA2REH        599 14
QSO:  3507 CW 2012-11-24 0024 W1HIS         599 5      DK1NO         599 14
QSO:  3516 CW 2012-11-24 0028 W1HIS         599 5      HG1A          599 15
QSO:  3520 CW 2012-11-24 0030 W1HIS         599 5      S53V          599 15
QSO:  3524 CW 2012-11-24 0031 W1HIS         599 5      9A7A          599 15
QSO:  3527 CW 2012-11-24 0033 W1HIS         599 5      DF0HQ         599 14
QSO:  3531 CW 2012-11-24 0034 W1HIS         599 5      II1A          599 15
QSO:  3533 CW 2012-11-24 0035 W1HIS         599 5      D4C           599 35
QSO:  3536 CW 2012-11-24 0037 W1HIS         599 5      IZ5NFD        599 15
QSO:  3538 CW 2012-11-24 0038 W1HIS         599 5      OL3Z          599 15
QSO:  3541 CW 2012-11-24 0039 W1HIS         599 5      HG1S          599 15
QSO:  3542 CW 2012-11-24 0040 W1HIS         599 5      HA7JJS        599 15
QSO:  3543 CW 2012-11-24 0041 W1HIS         599 5      EA2EA         599 14
