START-OF-LOG: 3.0
CREATED-BY: Win-Test 4.11.0-dev
CONTEST: CQ-WW-CW
LOCATION: DX
CALLSIGN: IR2C
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: TWO
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-STATION: FIXED
CLAIMED-SCORE: 7138600
OPERATORS: IK2PFL
NAME: Luca Babolin
SOAPBOX:
QSO:  7035 CW 2012-11-24 0000 IR2C          599 15     IK2RLS        599 15     0
QSO:  7035 CW 2012-11-24 0001 IR2C          599 15     W3LPL         599 05     0
QSO:  7035 CW 2012-11-24 0001 IR2C          599 15     WA1Z          599 05     0
QSO:  7035 CW 2012-11-24 0003 IR2C          599 15     WB8JUI        599 04     0
QSO:  7035 CW 2012-11-24 0004 IR2C          599 15     K5AF          599 04     0
QSO:  7035 CW 2012-11-24 0004 IR2C          599 15     K1BX          599 05     0
QSO:  7035 CW 2012-11-24 0004 IR2C          599 15     RA0UF         599 18     0
QSO:  7035 CW 2012-11-24 0005 IR2C          599 15     N4ES          599 05     0
QSO:  7035 CW 2012-11-24 0006 IR2C          599 15     N4AR          599 05     0
QSO:  7035 CW 2012-11-24 0006 IR2C          599 15     US0HZ         599 16     0
QSO:  7035 CW 2012-11-24 0007 IR2C          599 15     KG4W          599 05     0
QSO:  7035 CW 2012-11-24 0007 IR2C          599 15     R3ZV          599 16     0
QSO:  7035 CW 2012-11-24 0007 IR2C          599 15     N3ER          599 05     0
QSO:  7035 CW 2012-11-24 0008 IR2C          599 15     N1EN          599 05     0
QSO:  7035 CW 2012-11-24 0008 IR2C          599 15     RY5WH         599 16     0
QSO:  7035 CW 2012-11-24 0008 IR2C          599 15     W0UCE         599 05     0
QSO:  7035 CW 2012-11-24 0010 IR2C          599 15     N1CC          599 04     0
QSO:  7035 CW 2012-11-24 0010 IR2C          599 15     K3AU          599 05     0
QSO:  7035 CW 2012-11-24 0010 IR2C          599 15     K8MFO         599 04     0
QSO:  7035 CW 2012-11-24 0011 IR2C          599 15     K1ZR          599 05     0
QSO:  7035 CW 2012-11-24 0011 IR2C          599 15     W3WKX         599 05     0
