START-OF-LOG: 3.0
CALLSIGN: G0C
CONTEST: CQ-WPX-SSB
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 37888
NAME: Dave Harris
LOCATION: DX
OPERATORS: G0CER
CLUB:
CERTIFICATE: NO
CREATED-BY: N1MM Logger+ 1.0.6108.0
SOAPBOX: Too many stations wouldn't listen for repeat of my info.
QSO: 21291 PH 2017-03-25 1511 G0C           59  0050   D41CV         59  0949
QSO: 14119 PH 2017-03-25 1514 G0C           59  0051   UX7IW         59  0100
QSO: 14114 PH 2017-03-25 1515 G0C           59  0052   RN3TT         59  0704
QSO: 14135 PH 2017-03-25 1518 G0C           59  0053   UT7E          59  0471
QSO: 14207 PH 2017-03-25 1523 G0C           59  0054   EW6W          59  0936
QSO: 14246 PH 2017-03-25 1526 G0C           59  0055   OG73X         59  0842
QSO: 14279 PH 2017-03-25 1528 G0C           59  0056   ZA/PA2LS      59  0265
QSO: 14243 PH 2017-03-25 1544 G0C           59  0057   YL2SM         59  0541
QSO: 14269 PH 2017-03-25 1551 G0C           59  0058   IE9K          59  0623
QSO: 14280 PH 2017-03-25 1552 G0C           59  0059   IB9P          59  0309
QSO: 14286 PH 2017-03-25 1552 G0C           59  0060   ES9C          59  1324
QSO: 14287 PH 2017-03-25 1558 G0C           59  0061   UR3GU         59  0726
QSO: 14224 PH 2017-03-25 1600 G0C           59  0062   YO9HP         59  0665
QSO: 14216 PH 2017-03-25 1602 G0C           59  0063   UA1CEI        59  0076
QSO: 14142 PH 2017-03-25 1607 G0C           59  0064   IZ8NWA        59  0156
QSO: 14134 PH 2017-03-25 1608 G0C           59  0065   YR8D          59  0509
QSO: 14106 PH 2017-03-25 1752 G0C           59  0066   EA7HG         59  0615
QSO: 14115 PH 2017-03-25 1752 G0C           59  0067   YT8A          59  0802
QSO: 14119 PH 2017-03-25 1756 G0C           59  0068   SX1S          59  0809
QSO: 14123 PH 2017-03-25 1757 G0C           59  0069   IS0BSR        59  0274
QSO: 14129 PH 2017-03-25 1758 G0C           59  0070   IT9BDM        59  0919
QSO: 14215 PH 2017-03-25 1803 G0C           59  0071   Z60A          59  0347
QSO: 14257 PH 2017-03-25 1805 G0C           59  0072   E71EEE        59  0121
QSO: 14277 PH 2017-03-25 1806 G0C           59  0073   EA5DFV        59  0785
QSO: 14137 PH 2017-03-25 1810 G0C           59  0074   EC5NJ         59  0524
QSO: 14113 PH 2017-03-25 1811 G0C           59  0075   EA7EU         59  0486
QSO: 14247 PH 2017-03-25 1830 G0C           59  0076   UW1M          59  1789
QSO: 21266 PH 2017-03-25 1832 G0C           59  0077   EB8AH         59  3127
QSO: 21300 PH 2017-03-25 1841 G0C           59  0078   ZX5J          59  2142
QSO: 21354 PH 2017-03-25 1846 G0C           59  0079   PV2P          59  1222
QSO: 21268 PH 2017-03-25 1857 G0C           59  0080   CN3A          59  0754
QSO: 21243 PH 2017-03-25 1859 G0C           59  0081   CE1DY         59  0714
QSO: 21244 PH 2017-03-25 1901 G0C           59  0082   ZV5O          59  0738
QSO: 21213 PH 2017-03-25 1902 G0C           59  0083   ZV2C          59  0385
QSO: 21321 PH 2017-03-25 1908 G0C           59  0084   CT3EE         59  1701
QSO: 21223 PH 2017-03-25 1914 G0C           59  0085   PP5JN         59  0572
QSO: 21195 PH 2017-03-25 1916 G0C           59  0086   EA8KR         59  0027
QSO: 21315 PH 2017-03-25 1920 G0C           59  0087   PY5FO         59  0215
QSO: 21275 PH 2017-03-25 1926 G0C           59  0088   CX5A          59  0499
QSO: 21357 PH 2017-03-25 1929 G0C           59  0089   L33M          59  0305
QSO: 21231 PH 2017-03-25 1937 G0C           59  0090   ZY2A          59  0556
QSO: 28456 PH 2017-03-25 1942 G0C           59  0091   PS2T          59  0152
QSO: 28510 PH 2017-03-25 1946 G0C           59  0092   ZV5O          59  0140
QSO: 28472 PH 2017-03-25 1952 G0C           59  0093   PW2F          59  1164
QSO: 28482 PH 2017-03-25 1952 G0C           59  0094   G5O           59  0029
QSO: 21240 PH 2017-03-25 2014 G0C           59  0095   HK3JJH        59  0277
QSO: 21330 PH 2017-03-25 2017 G0C           59  0096   CQ8M          59  0835
QSO: 14298 PH 2017-03-25 2024 G0C           59  0097   PR5D          59  0103
QSO: 14281 PH 2017-03-25 2028 G0C           59  0098   KM4HI         59  0440
QSO: 14254 PH 2017-03-25 2029 G0C           59  0099   WP3E          59  0403
QSO: 14236 PH 2017-03-25 2031 G0C           59  0100   NP2P          59  1268
QSO: 14208 PH 2017-03-25 2033 G0C           59  0101   NE1C          59  0757
QSO: 14221 PH 2017-03-25 2037 G0C           59  0102   GW2R          59  0247
QSO: 14145 PH 2017-03-25 2044 G0C           59  0103   PJ4DX         59  1886
QSO: 14152 PH 2017-03-25 2045 G0C           59  0104   KQ2M          59  1770
QSO:  7127 PH 2017-03-25 2251 G0C           59  0105   HG7T          59  0840
QSO:  7139 PH 2017-03-25 2252 G0C           59  0106   S54K          59  1134
QSO:  7148 PH 2017-03-25 2253 G0C           59  0107   EW6W          59  1357
QSO:  7163 PH 2017-03-25 2256 G0C           59  0108   S51F          59  0767
QSO:  7165 PH 2017-03-25 2259 G0C           59  0109   S5100LIONS    59  0742
QSO:  7168 PH 2017-03-25 2300 G0C           59  0110   9A2NA         59  0943
QSO:  7102 PH 2017-03-25 2301 G0C           59  0111   J42T          59  1013
QSO:  7097 PH 2017-03-25 2302 G0C           59  0112   VE9CB         59  1494
QSO:  7084 PH 2017-03-25 2304 G0C           59  0113   LZ5K          59  0961
QSO:  7117 PH 2017-03-25 2305 G0C           59  0114   9K2HN         59  2727
QSO:  7122 PH 2017-03-25 2307 G0C           59  0115   YU1FW         59  0039
QSO:  7120 PH 2017-03-25 2307 G0C           59  0116   OE8Q          59  0195
QSO:  3686 PH 2017-03-25 2311 G0C           59  0117   OF5Z          59  0537
QSO:  3706 PH 2017-03-25 2312 G0C           59  0118   PA9M          59  0736
QSO:  3710 PH 2017-03-25 2313 G0C           59  0119   OS8A          59  0637
QSO:  3730 PH 2017-03-25 2317 G0C           59  0120   IR4M          59  2161
QSO:  3742 PH 2017-03-25 2318 G0C           59  0121   9A3B          59  0716
QSO:  1847 PH 2017-03-25 2327 G0C           59  0122   OT5A          59  0309
QSO:  1857 PH 2017-03-25 2328 G0C           59  0123   DM200LFS      59  0395
QSO:  1892 PH 2017-03-25 2339 G0C           59  0124   DP7D          59  0288
QSO:  1868 PH 2017-03-25 2340 G0C           59  0125   S53F          59  0223
QSO:  1863 PH 2017-03-25 2340 G0C           59  0126   PA10A         59  0900
QSO:  1850 PH 2017-03-25 2341 G0C           59  0127   9A1A          59  0460
QSO:  1858 PH 2017-03-25 2346 G0C           59  0128   HB9CA         59  0788
QSO:  3787 PH 2017-03-25 2352 G0C           59  0129   S56M          59  1030
QSO:  3761 PH 2017-03-25 2354 G0C           59  0130   YT5A          59  0711
QSO:  3753 PH 2017-03-25 2355 G0C           59  0131   9A1A          59  0982
QSO:  3744 PH 2017-03-26 0001 G0C           59  0132   PH90T         59  0651
QSO:  3739 PH 2017-03-26 0002 G0C           59  0133   YL6Z          59  0669
QSO:  3715 PH 2017-03-26 0004 G0C           59  0134   S54ZZ         59  0856
QSO:  3707 PH 2017-03-26 0006 G0C           59  0135   EW6W          59  1434
QSO:  3703 PH 2017-03-26 0006 G0C           59  0136   S57Z          59  0870
QSO:  3697 PH 2017-03-26 0016 G0C           59  0137   DP6A          59  0430
QSO:  3693 PH 2017-03-26 0016 G0C           59  0138   EU4E          59  0580
QSO:  3678 PH 2017-03-26 0020 G0C           59  0139   DM200LFS      59  0482
QSO:  3667 PH 2017-03-26 0021 G0C           59  0140   G1A           59  0836
QSO:  3659 PH 2017-03-26 0024 G0C           59  0141   G5O           59  0306
QSO:  3652 PH 2017-03-26 0024 G0C           59  0142   TM3Z          59  1245
QSO:  3620 PH 2017-03-26 0025 G0C           59  0143   DJ7WW         59  0595
QSO:  7111 PH 2017-03-26 0027 G0C           59  0144   YP0C          59  1271
QSO:  7135 PH 2017-03-26 0029 G0C           59  0145   HA7A          59  0147
QSO:  7188 PH 2017-03-26 0031 G0C           59  0146   IR8P          59  1987
QSO:  7122 PH 2017-03-26 0035 G0C           59  0147   IT9EWR        59  0360
QSO:  7194 PH 2017-03-26 0041 G0C           59  0148   E7DX          59  2782
QSO:  7178 PH 2017-03-26 0042 G0C           59  0149   P33W          59  1359
QSO:  7151 PH 2017-03-26 0045 G0C           59  0150   LZ9W          59  1350
END-OF-LOG:
