START-OF-LOG: 3.0
CALLSIGN: SM5YRA
CONTEST: CQ-WPX-SSB
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY: TB-WIRES
CLAIMED-SCORE: 135894
NAME: Stephan Leeman
LOCATION: DX
OPERATORS: SM5YRA
CLUB:
CERTIFICATE: YES
CREATED-BY: N1MM Logger+ 1.0.6108.0
SOAPBOX: A great test again, with lots of activity!
SOAPBOX: Due to the low SFI, it was sometimes SOAPBOX: difficult to work stations on high SOAPBOX: bands (=10+15 meter)
SOAPBOX: Nothing heard or worked on 10 meters...
SOAPBOX: But low bands were fantastic. Did break my personal record.
SOAPBOX: Try to be there again in 2018 !
QSO: 14199 PH 2017-03-25 0840 SM5YRA        59  0001   EA2LMI        59  0492
QSO: 14201 PH 2017-03-25 0842 SM5YRA        59  0002   IZ8NWA        59  0017
QSO: 14222 PH 2017-03-25 0846 SM5YRA        59  0003   B1Z           59  0327
QSO: 14196 PH 2017-03-25 0851 SM5YRA        59  0004   4L6AM         59  0418
QSO: 14189 PH 2017-03-25 0852 SM5YRA        59  0005   TC2MK         59  0507
QSO: 14188 PH 2017-03-25 0854 SM5YRA        59  0006   P33W          59  0679
QSO: 14184 PH 2017-03-25 0855 SM5YRA        59  0007   IF9A          59  0233
QSO: 14180 PH 2017-03-25 0856 SM5YRA        59  0008   IO9A          59  0612
QSO: 14170 PH 2017-03-25 0859 SM5YRA        59  0009   YT1A          59  0235
QSO: 14175 PH 2017-03-25 0901 SM5YRA        59  0010   S57AW         59  0349
QSO: 14171 PH 2017-03-25 0902 SM5YRA        59  0011   Z35W          59  0138
QSO: 14339 PH 2017-03-25 0907 SM5YRA        59  0012   RK4FF         59  0386
QSO: 14334 PH 2017-03-25 0909 SM5YRA        59  0013   JA7NVF        59  0376
QSO: 14321 PH 2017-03-25 0911 SM5YRA        59  0014   9K2HN         59  1050
QSO: 14316 PH 2017-03-25 0912 SM5YRA        59  0015   CR5P          59  0215
QSO: 14309 PH 2017-03-25 0915 SM5YRA        59  0016   YP7P          59  0534
QSO: 14310 PH 2017-03-25 0915 SM5YRA        59  0017   RM7C          59  0001
QSO: 14324 PH 2017-03-25 0917 SM5YRA        59  0018   E7DX          59  1041
QSO: 14304 PH 2017-03-25 0919 SM5YRA        59  0019   CN2AA         59  1425
QSO: 14300 PH 2017-03-25 0921 SM5YRA        59  0020   S50K          59  0314
QSO: 14297 PH 2017-03-25 0923 SM5YRA        59  0021   SX2X          59  0359
QSO: 14293 PH 2017-03-25 0924 SM5YRA        59  0022   UP0L          59  0958
QSO: 14290 PH 2017-03-25 0925 SM5YRA        59  0023   UY7MM         59  0612
QSO: 14288 PH 2017-03-25 0926 SM5YRA        59  0024   II0I          59  0121
QSO: 14312 PH 2017-03-25 0927 SM5YRA        59  0025   ED3D          59  0148
QSO: 14331 PH 2017-03-25 0929 SM5YRA        59  0026   EB8AH         59  1594
QSO: 14301 PH 2017-03-25 0938 SM5YRA        59  0027   4X6TT         59  0576
QSO: 14313 PH 2017-03-25 0950 SM5YRA        59  0028   3V8SS         59  0353
QSO: 14238 PH 2017-03-25 0952 SM5YRA        59  0029   PR7AA         59  0446
QSO: 14162 PH 2017-03-25 1005 SM5YRA        59  0030   UW1M          59  1067
QSO: 14175 PH 2017-03-25 1007 SM5YRA        59  0031   M2L           59  0139
QSO: 14177 PH 2017-03-25 1009 SM5YRA        59  0032   ED8W          59  0212
QSO: 14177 PH 2017-03-25 1010 SM5YRA        59  0033   UT7QL         59  0433
QSO: 14182 PH 2017-03-25 1012 SM5YRA        59  0034   Z60A          59  0038
QSO: 14176 PH 2017-03-25 1014 SM5YRA        59  0035   CQ3W          59  0657
QSO: 14198 PH 2017-03-25 1016 SM5YRA        59  0036   ED2W          59  0072
QSO: 14209 PH 2017-03-25 1017 SM5YRA        59  0037   EF2O          59  0048
QSO: 14218 PH 2017-03-25 1019 SM5YRA        59  0038   TC2G          59  0289
QSO: 14221 PH 2017-03-25 1022 SM5YRA        59  0039   CN3A          59  0536
QSO: 14225 PH 2017-03-25 1023 SM5YRA        59  0040   UR7EN         59  0317
QSO: 14161 PH 2017-03-25 1030 SM5YRA        59  0041   RT5Z          59  0897
QSO: 14157 PH 2017-03-25 1031 SM5YRA        59  0042   CS2C          59  0462
QSO: 14151 PH 2017-03-25 1033 SM5YRA        59  0043   II2S          59  0584
QSO: 14154 PH 2017-03-25 1034 SM5YRA        59  0044   AC1U          59  0589
QSO: 14150 PH 2017-03-25 1035 SM5YRA        59  0045   WW2DX         59  0751
QSO: 14122 PH 2017-03-25 1037 SM5YRA        59  0046   RJ4I          59  0078
QSO: 14126 PH 2017-03-25 1038 SM5YRA        59  0047   EF1W          59  0385
QSO: 14129 PH 2017-03-25 1039 SM5YRA        59  0048   YT3EE         59  0046
QSO: 14132 PH 2017-03-25 1043 SM5YRA        59  0049   RW9QA         59  0280
QSO: 14149 PH 2017-03-25 1045 SM5YRA        59  0050   F5VKT         59  0328
QSO: 14155 PH 2017-03-25 1046 SM5YRA        59  0051   SX1S          59  0421
QSO: 14158 PH 2017-03-25 1047 SM5YRA        59  0052   HG7T          59  0230
QSO: 14166 PH 2017-03-25 1050 SM5YRA        59  0053   KQ2M          59  0665
QSO: 14175 PH 2017-03-25 1052 SM5YRA        59  0054   AK1W          59  0387
QSO: 14189 PH 2017-03-25 1053 SM5YRA        59  0055   LZ3ZZ         59  0211
QSO: 14200 PH 2017-03-25 1057 SM5YRA        59  0056   F5LIW         59  0284
QSO: 14199 PH 2017-03-25 1058 SM5YRA        59  0057   EI6JK         59  0221
QSO: 14212 PH 2017-03-25 1100 SM5YRA        59  0058   IY4FGM        59  0509
QSO: 14222 PH 2017-03-25 1102 SM5YRA        59  0059   LZ6Y          59  0151
QSO: 14227 PH 2017-03-25 1103 SM5YRA        59  0060   LZ9W          59  0549
QSO: 14241 PH 2017-03-25 1104 SM5YRA        59  0061   9A1A          59  0385
QSO: 14238 PH 2017-03-25 1105 SM5YRA        59  0062   RG5R          59  0492
QSO: 14236 PH 2017-03-25 1106 SM5YRA        59  0063   TA1BX         59  0011
QSO: 21210 PH 2017-03-25 1330 SM5YRA        59  0064   ZS9Z          59  0306
QSO: 21251 PH 2017-03-25 1331 SM5YRA        59  0065   9K2HN         59  1742
QSO: 21237 PH 2017-03-25 1333 SM5YRA        59  0066   4X1IM         59  0100
QSO: 21242 PH 2017-03-25 1336 SM5YRA        59  0067   A73A          59  0598
QSO: 21225 PH 2017-03-25 1338 SM5YRA        59  0068   7Z1CQ         59  0707
QSO: 21270 PH 2017-03-25 1341 SM5YRA        59  0069   J28PJ         59  0154
QSO: 21258 PH 2017-03-25 1348 SM5YRA        59  0070   4X7R          59  1330
