START-OF-LOG: 3.0
CALLSIGN: JN3DMJ
CONTEST: CQ-WPX-CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: QRP
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: FIXED
CLAIMED-SCORE: 8460
LOCATION: DX
NAME: Koichi Matsumoto
OPERATORS: JN3DMJ
SOAPBOX: The actual maximum power output used is 5 watts.
QSO: 21009 CW 2013-05-25 0021 JN3DMJ        599 0001   KL7RA         599 0057
QSO: 21012 CW 2013-05-25 0028 JN3DMJ        599 0002   RA/KE5JA      599 0043
QSO: 21022 CW 2013-05-25 0032 JN3DMJ        599 0003   RT0C          599 0062
QSO: 21027 CW 2013-05-25 0037 JN3DMJ        599 0004   BY5CD         599 0060
QSO: 28045 CW 2013-05-25 0108 JN3DMJ        599 0005   RT0C          599 0004
QSO: 21031 CW 2013-05-25 0117 JN3DMJ        599 0006   YB2LSR        599 0072
QSO: 21031 CW 2013-05-25 0123 JN3DMJ        599 0007   VK3TDX        599 0058
QSO: 21038 CW 2013-05-25 0127 JN3DMJ        599 0008   BH4RQU        599 0075
QSO: 21059 CW 2013-05-25 0131 JN3DMJ        599 0009   BD4GNV        599 0040
QSO: 21003 CW 2013-05-25 0137 JN3DMJ        599 0010   BY4BBS        599 0071
QSO: 21009 CW 2013-05-25 0145 JN3DMJ        599 0011   BD4FM         599 0063
QSO: 21024 CW 2013-05-25 0149 JN3DMJ        599 0012   BU2AW         599 0127
QSO: 21032 CW 2013-05-25 0205 JN3DMJ        599 0013   B3C           599 0056
QSO: 21043 CW 2013-05-25 0212 JN3DMJ        599 0014   BG5EFD        599 0054
QSO: 21043 CW 2013-05-25 0216 JN3DMJ        599 0015   NH2T          599 0332
QSO: 21048 CW 2013-05-25 0223 JN3DMJ        599 0016   9M6XRO        599 0117
QSO: 28006 CW 2013-05-25 0228 JN3DMJ        599 0017   BY1RX         599 0023
QSO: 21009 CW 2013-05-25 0242 JN3DMJ        599 0018   YE3J          599 0132
QSO: 21009 CW 2013-05-25 0313 JN3DMJ        599 0019   YB4IR         599 0062
QSO: 21020 CW 2013-05-25 0429 JN3DMJ        599 0020   KH6LC         599 0489
QSO: 28031 CW 2013-05-25 0444 JN3DMJ        599 0021   HS0ZIA        599 0303
QSO: 14020 CW 2013-05-25 0452 JN3DMJ        599 0022   RM0F          599 0013
QSO: 21011 CW 2013-05-25 0513 JN3DMJ        599 0023   UN9GD         599 0208
QSO: 21014 CW 2013-05-25 0533 JN3DMJ        599 0024   BY1CW         599 0153
QSO: 21017 CW 2013-05-25 0555 JN3DMJ        599 0025   XV9NPS        599 0177
QSO: 21035 CW 2013-05-25 0618 JN3DMJ        599 0026   DS2KIL        599 0029
QSO: 21050 CW 2013-05-25 0630 JN3DMJ        599 0027   JG3WDN        599 0048
QSO: 21001 CW 2013-05-25 0638 JN3DMJ        599 0028   VK6DXI        599 0346
QSO: 28036 CW 2013-05-25 0649 JN3DMJ        599 0029   VK6XX         599 0009
QSO: 28034 CW 2013-05-25 0655 JN3DMJ        599 0030   BA4MY         599 0213
QSO: 28004 CW 2013-05-25 0708 JN3DMJ        599 0031   ZX5J          599 0285
QSO: 21012 CW 2013-05-25 0723 JN3DMJ        599 0032   DS4EOI/2      599 0239
QSO: 21016 CW 2013-05-25 0737 JN3DMJ        599 0033   VK2IM         599 0717
QSO: 21006 CW 2013-05-25 0810 JN3DMJ        599 0034   RF9C          599 0228
QSO: 21007 CW 2013-05-25 0822 JN3DMJ        599 0035   RT27WW        599 0576
QSO: 21018 CW 2013-05-25 0925 JN3DMJ        599 0036   UA5B          599 0796
