START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: EUHFC
CALLSIGN: EI/W5GN
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: EI/W5GN
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for EUHFC EUHFC/2015.
QSO: 14010 CW 2015-08-01 1200 EI/W5GN       599 55 OH2VZ         599 49
QSO: 14010 CW 2015-08-01 1236 EI/W5GN       599 55 UT5YY         599 67
QSO: 14000 CW 2015-08-01 1237 EI/W5GN       599 55 EU6AA         599 60
QSO: 14010 CW 2015-08-01 1238 EI/W5GN       599 55 S52WD         599 80
QSO: 14009 CW 2015-08-01 1239 EI/W5GN       599 55 RN4W          599 90
QSO: 14010 CW 2015-08-01 1239 EI/W5GN       599 55 PA3CVI        599 83
QSO: 14009 CW 2015-08-01 1240 EI/W5GN       599 55 HB9ARF        599 71
QSO: 14010 CW 2015-08-01 1240 EI/W5GN       599 55 YL3GAZ        599 95
QSO: 14009 CW 2015-08-01 1241 EI/W5GN       599 55 OK2BFN        599 63
QSO: 14010 CW 2015-08-01 1241 EI/W5GN       599 55 R1DX          599 79
QSO: 14010 CW 2015-08-01 1243 EI/W5GN       599 55 LY2AJ         599 12
QSO: 14010 CW 2015-08-01 1247 EI/W5GN       599 55 IZ4DZD        599 85
QSO: 14009 CW 2015-08-01 1249 EI/W5GN       599 55 4O3A          599 81
QSO: 14009 CW 2015-08-01 1249 EI/W5GN       599 55 EW1EA         599 80
QSO: 14009 CW 2015-08-01 1249 EI/W5GN       599 55 IQ2CJ         599 87
QSO: 14009 CW 2015-08-01 1250 EI/W5GN       599 55 UT4LW         599 98
QSO: 14000 CW 2015-08-01 1251 EI/W5GN       599 55 DK3CC         599 68
QSO: 14010 CW 2015-08-01 1252 EI/W5GN       599 55 LY5W          599 81
QSO: 14010 CW 2015-08-01 1252 EI/W5GN       599 55 RM2T          599 78
QSO: 14009 CW 2015-08-01 1253 EI/W5GN       599 55 SM5CKV        599 60
QSO: 14010 CW 2015-08-01 1253 EI/W5GN       599 55 UA7K          599 79
QSO: 14009 CW 2015-08-01 1259 EI/W5GN       599 55 EU2EU         599 90
QSO: 14009 CW 2015-08-01 1259 EI/W5GN       599 55 UA3R          599 69
QSO: 21035 CW 2015-08-01 1303 EI/W5GN       599 55 OH6MW         599 81
QSO: 21036 CW 2015-08-01 1303 EI/W5GN       599 55 RW1A          599 84
QSO: 21017 CW 2015-08-01 1307 EI/W5GN       599 55 IK2NCJ        599 90
QSO: 21013 CW 2015-08-01 1309 EI/W5GN       599 55 EA5FQ         599 92
QSO: 21013 CW 2015-08-01 1310 EI/W5GN       599 55 EA1OS         599 75
QSO: 21012 CW 2015-08-01 1311 EI/W5GN       599 55 RC5A          599 94
QSO: 21013 CW 2015-08-01 1311 EI/W5GN       599 55 OG6N          599 85
QSO: 21012 CW 2015-08-01 1312 EI/W5GN       599 55 SM5CKV        599 60
QSO: 21013 CW 2015-08-01 1312 EI/W5GN       599 55 OZ6TL         599 64
QSO: 21025 CW 2015-08-01 1313 EI/W5GN       599 55 SE4E          599 62
QSO: 21013 CW 2015-08-01 1314 EI/W5GN       599 55 ES5RR         599 82
QSO: 21006 CW 2015-08-01 1321 EI/W5GN       599 55 R2AA          599 83
QSO: 21023 CW 2015-08-01 1322 EI/W5GN       599 55 9A3VM         599 69
QSO: 21039 CW 2015-08-01 1328 EI/W5GN       599 55 F5IN          599 65
QSO: 14004 CW 2015-08-01 1340 EI/W5GN       599 55 EA5FQ         599 92
QSO: 14004 CW 2015-08-01 1341 EI/W5GN       599 55 UA5F          599 71
QSO: 14004 CW 2015-08-01 1341 EI/W5GN       599 55 YT4T          599 73
QSO: 14009 CW 2015-08-01 1341 EI/W5GN       599 55 UV5U          599 70
QSO: 14004 CW 2015-08-01 1342 EI/W5GN       599 55 9A3VM         599 69
QSO: 14004 CW 2015-08-01 1342 EI/W5GN       599 55 LY2MM         599 70
QSO: 14004 CW 2015-08-01 1342 EI/W5GN       599 55 RK4FM         599 83
QSO: 14000 CW 2015-08-01 1343 EI/W5GN       599 55 LY5R          599 75
QSO: 14004 CW 2015-08-01 1343 EI/W5GN       599 55 DL0WRTC       599 78
QSO: 14004 CW 2015-08-01 1343 EI/W5GN       599 55 SP9H          599 65
QSO: 14004 CW 2015-08-01 1344 EI/W5GN       599 55 EA5KA         599 00
QSO: 14004 CW 2015-08-01 1344 EI/W5GN       599 55 LY2SA         599 68
QSO: 14004 CW 2015-08-01 1344 EI/W5GN       599 55 UR8IF         599 82
QSO: 14004 CW 2015-08-01 1345 EI/W5GN       599 55 S53F          599 83
QSO: 14004 CW 2015-08-01 1346 EI/W5GN       599 55 LY9Y          599 65
QSO: 14004 CW 2015-08-01 1347 EI/W5GN       599 55 DL6KVA        599 84
QSO: 14004 CW 2015-08-01 1347 EI/W5GN       599 55 E7DX          599 88
QSO: 14004 CW 2015-08-01 1348 EI/W5GN       599 55 9A1KDE        599 72
QSO: 14029 CW 2015-08-01 1349 EI/W5GN       599 55 OL3Z          599 83
QSO: 14029 CW 2015-08-01 1349 EI/W5GN       599 55 SO2O          599 97
QSO: 14029 CW 2015-08-01 1349 EI/W5GN       599 55 YL5X          599 88
QSO: 14029 CW 2015-08-01 1350 EI/W5GN       599 55 DL2NBY        599 79
QSO: 14029 CW 2015-08-01 1350 EI/W5GN       599 55 DM8T          599 76
QSO: 14029 CW 2015-08-01 1350 EI/W5GN       599 55 IV3BCA        599 09
QSO: 14000 CW 2015-08-01 1353 EI/W5GN       599 55 OK1GS         599 57
QSO: 14029 CW 2015-08-01 1353 EI/W5GN       599 55 DL8DYL        599 88
QSO: 14029 CW 2015-08-01 1353 EI/W5GN       599 55 OK1HX         599 51
QSO: 14029 CW 2015-08-01 1354 EI/W5GN       599 55 IQ1RY         599 07
QSO: 14029 CW 2015-08-01 1356 EI/W5GN       599 55 UR4QRH        599 97
QSO: 14029 CW 2015-08-01 1409 EI/W5GN       599 55 YU2A          599 64
QSO: 14029 CW 2015-08-01 1410 EI/W5GN       599 55 OK1NG         599 68
QSO: 14029 CW 2015-08-01 1411 EI/W5GN       599 55 HB9CA         599 77
QSO: 28012 CW 2015-08-01 1518 EI/W5GN       599 55 IK2NCJ        599 90
QSO: 28025 CW 2015-08-01 1518 EI/W5GN       599 55 IY3A          599 02
QSO: 21020 CW 2015-08-01 1520 EI/W5GN       599 55 RJ4P          599 89
QSO: 21022 CW 2015-08-01 1520 EI/W5GN       599 55 IZ2GRG        599 94
QSO: 14000 CW 2015-08-01 1522 EI/W5GN       599 55 HA1ZN         599 75
QSO: 14024 CW 2015-08-01 1523 EI/W5GN       599 55 RW1A          599 84
QSO: 14021 CW 2015-08-01 1524 EI/W5GN       599 55 S53V          599 65
QSO: 14021 CW 2015-08-01 1525 EI/W5GN       599 55 HA5OV         599 78
QSO: 14021 CW 2015-08-01 1525 EI/W5GN       599 55 LY3BN         599 84
QSO: 14021 CW 2015-08-01 1526 EI/W5GN       599 55 SQ9DXN        599 95
QSO: 14021 CW 2015-08-01 1527 EI/W5GN       599 55 LZ4A          599 78
QSO: 14021 CW 2015-08-01 1527 EI/W5GN       599 55 S52W          599 80
QSO: 14021 CW 2015-08-01 1528 EI/W5GN       599 55 OZ6TL         599 64
QSO: 14021 CW 2015-08-01 1528 EI/W5GN       599 55 UA4WI         599 80
QSO: 14021 CW 2015-08-01 1529 EI/W5GN       599 55 R3ZZ          599 70
QSO: 14021 CW 2015-08-01 1529 EI/W5GN       599 55 RC3F          599 86
QSO: 14000 CW 2015-08-01 1531 EI/W5GN       599 55 LY2AT         599 71
QSO: 14021 CW 2015-08-01 1531 EI/W5GN       599 55 EW4BM         599 86
QSO: 14021 CW 2015-08-01 1531 EI/W5GN       599 55 RM5A          599 85
QSO: 14021 CW 2015-08-01 1533 EI/W5GN       599 55 G4DDX         599 74
QSO: 14021 CW 2015-08-01 1535 EI/W5GN       599 55 UA1CEC        599 98
QSO: 14021 CW 2015-08-01 1536 EI/W5GN       599 55 TF3SA         599 81
QSO: 14021 CW 2015-08-01 1537 EI/W5GN       599 55 OK1NE         599 60
QSO: 14021 CW 2015-08-01 1539 EI/W5GN       599 55 SP4Z          599 80
QSO: 14000 CW 2015-08-01 1540 EI/W5GN       599 55 LY2DX         599 83
QSO: 14022 CW 2015-08-01 1540 EI/W5GN       599 55 R7KW          599 04
QSO: 14005 CW 2015-08-01 1541 EI/W5GN       599 55 HA6OA         599 73
QSO: 14021 CW 2015-08-01 1541 EI/W5GN       599 55 EI5KF         599 11
QSO: 14022 CW 2015-08-01 1541 EI/W5GN       599 55 RA3DNC        599 81
QSO: 14022 CW 2015-08-01 1541 EI/W5GN       599 55 UT1AA         599 95
QSO: 14022 CW 2015-08-01 1542 EI/W5GN       599 55 RW4WA         599 78
QSO: 14020 CW 2015-08-01 1543 EI/W5GN       599 55 DJ6TK         599 60
QSO: 14022 CW 2015-08-01 1543 EI/W5GN       599 55 9A5Y          599 85
QSO: 14022 CW 2015-08-01 1543 EI/W5GN       599 55 SP7P          599 80
QSO: 14022 CW 2015-08-01 1544 EI/W5GN       599 55 OQ5M          599 99
QSO: 14022 CW 2015-08-01 1546 EI/W5GN       599 55 UV3RT         599 88
QSO: 14000 CW 2015-08-01 1547 EI/W5GN       599 55 HA8TP         599 71
QSO: 14021 CW 2015-08-01 1547 EI/W5GN       599 55 SP2LNW        599 79
QSO: 14022 CW 2015-08-01 1547 EI/W5GN       599 55 LY2BKT        599 82
QSO: 14022 CW 2015-08-01 1548 EI/W5GN       599 55 LA2HFA        599 65
QSO: 14021 CW 2015-08-01 1549 EI/W5GN       599 55 HG1G          599 72
QSO: 14021 CW 2015-08-01 1549 EI/W5GN       599 55 HG6N          599 72
QSO: 14021 CW 2015-08-01 1550 EI/W5GN       599 55 DR1R          599 80
QSO: 14021 CW 2015-08-01 1550 EI/W5GN       599 55 E74A          599 77
QSO: 14022 CW 2015-08-01 1550 EI/W5GN       599 55 EW2DZ         599 77
QSO: 14022 CW 2015-08-01 1550 EI/W5GN       599 55 LZ2PT         599 68
QSO: 14021 CW 2015-08-01 1551 EI/W5GN       599 55 IY3A          599 02
QSO: 14022 CW 2015-08-01 1552 EI/W5GN       599 55 DL3VZL        599 63
QSO: 14022 CW 2015-08-01 1552 EI/W5GN       599 55 LY2CO         599 75
QSO: 14022 CW 2015-08-01 1553 EI/W5GN       599 55 US2YW         599 88
QSO: 14022 CW 2015-08-01 1554 EI/W5GN       599 55 HA3MQ         599 79
QSO: 14022 CW 2015-08-01 1554 EI/W5GN       599 55 PA3I          599 77
QSO: 14021 CW 2015-08-01 1557 EI/W5GN       599 55 EW8W          599 80
QSO: 14022 CW 2015-08-01 1557 EI/W5GN       599 55 SC6W          599 84
QSO: 14022 CW 2015-08-01 1558 EI/W5GN       599 55 LZ1GE         599 61
QSO: 14022 CW 2015-08-01 1558 EI/W5GN       599 55 OK7CM         599 87
QSO: 14022 CW 2015-08-01 1559 EI/W5GN       599 55 IZ2GRG        599 94
QSO: 14022 CW 2015-08-01 1559 EI/W5GN       599 55 RT7T          599 85
QSO: 14021 CW 2015-08-01 1600 EI/W5GN       599 55 UR4RWW        599 67
QSO: 14022 CW 2015-08-01 1600 EI/W5GN       599 55 HG8C          599 76
QSO: 14022 CW 2015-08-01 1600 EI/W5GN       599 55 OL5Y          599 84
QSO: 14021 CW 2015-08-01 1601 EI/W5GN       599 55 OG6N          599 85
QSO: 14022 CW 2015-08-01 1601 EI/W5GN       599 55 EU4CQ         599 75
QSO: 14022 CW 2015-08-01 1601 EI/W5GN       599 55 UT5R          599 68
QSO: 14021 CW 2015-08-01 1602 EI/W5GN       599 55 UA2F          599 82
QSO: 14022 CW 2015-08-01 1602 EI/W5GN       599 55 UA4PN         599 78
QSO: 14022 CW 2015-08-01 1603 EI/W5GN       599 55 DJ1YF         599 58
QSO: 14022 CW 2015-08-01 1604 EI/W5GN       599 55 IZ4DYX        599 01
QSO: 14022 CW 2015-08-01 1604 EI/W5GN       599 55 SF3A          599 60
QSO: 14021 CW 2015-08-01 1606 EI/W5GN       599 55 DJ5MW         599 87
QSO: 14022 CW 2015-08-01 1606 EI/W5GN       599 55 DJ6QT         599 60
QSO: 14000 CW 2015-08-01 1607 EI/W5GN       599 55 DL2GBB        599 51
QSO: 14021 CW 2015-08-01 1607 EI/W5GN       599 55 DL3KWR        599 75
QSO: 14022 CW 2015-08-01 1607 EI/W5GN       599 55 S53MM         599 92
QSO: 14022 CW 2015-08-01 1609 EI/W5GN       599 55 LY2NY         599 81
QSO: 14021 CW 2015-08-01 1610 EI/W5GN       599 55 EA1XT         599 04
QSO: 14000 CW 2015-08-01 1612 EI/W5GN       599 55 IK4UNH        599 92
QSO: 14022 CW 2015-08-01 1612 EI/W5GN       599 55 S50R          599 65
QSO: 14021 CW 2015-08-01 1614 EI/W5GN       599 55 I3VJW         599 75
QSO: 14022 CW 2015-08-01 1614 EI/W5GN       599 55 YO5NY         599 60
QSO: 14021 CW 2015-08-01 1615 EI/W5GN       599 55 F5IN          599 65
QSO: 14000 CW 2015-08-01 1616 EI/W5GN       599 55 EW7DK         599 90
QSO: 14000 CW 2015-08-01 1616 EI/W5GN       599 55 S53EO         599 63
QSO: 14021 CW 2015-08-01 1617 EI/W5GN       599 55 S57K          599 81
QSO: 14021 CW 2015-08-01 1617 EI/W5GN       599 55 UA4W          599 05
QSO: 14022 CW 2015-08-01 1617 EI/W5GN       599 55 UX4U          599 09
QSO: 14021 CW 2015-08-01 1618 EI/W5GN       599 55 R7NK          599 85
QSO: 14021 CW 2015-08-01 1619 EI/W5GN       599 55 LY2K          599 79
QSO: 14000 CW 2015-08-01 1620 EI/W5GN       599 55 EV6Z          599 74
QSO: 14025 CW 2015-08-01 1621 EI/W5GN       599 55 HA8VK         599 78
QSO: 14022 CW 2015-08-01 1623 EI/W5GN       599 55 PA3AAV        599 77
QSO: 14022 CW 2015-08-01 1623 EI/W5GN       599 55 R3QA          599 82
QSO: 14022 CW 2015-08-01 1624 EI/W5GN       599 55 LZ2ZG         599 85
QSO: 14022 CW 2015-08-01 1625 EI/W5GN       599 55 LZ1ZJ         599 86
QSO: 14022 CW 2015-08-01 1626 EI/W5GN       599 55 S50A          599 63
QSO: 14021 CW 2015-08-01 1628 EI/W5GN       599 55 OL6P          599 80
QSO: 14000 CW 2015-08-01 1630 EI/W5GN       599 55 RM1T          599 79
QSO: 14022 CW 2015-08-01 1631 EI/W5GN       599 55 DL1ARJ        599 66
QSO: 14022 CW 2015-08-01 1631 EI/W5GN       599 55 E72M          599 77
QSO: 14022 CW 2015-08-01 1631 EI/W5GN       599 55 YO8SS         599 73
QSO: 14021 CW 2015-08-01 1632 EI/W5GN       599 55 DL5YM         599 71
QSO: 14022 CW 2015-08-01 1633 EI/W5GN       599 55 LY5E          599 81
QSO: 14000 CW 2015-08-01 1634 EI/W5GN       599 55 EU3NA         599 75
QSO: 14022 CW 2015-08-01 1635 EI/W5GN       599 55 I2IFT         599 77
QSO: 14000 CW 2015-08-01 1636 EI/W5GN       599 55 OK1KZ         599 66
QSO: 14022 CW 2015-08-01 1636 EI/W5GN       599 55 LZ1QV         599 74
QSO: 14021 CW 2015-08-01 1640 EI/W5GN       599 55 DC4A          599 81
QSO: 14021 CW 2015-08-01 1640 EI/W5GN       599 55 RA7R          599 93
QSO: 14021 CW 2015-08-01 1642 EI/W5GN       599 55 EU1DX         599 86
QSO: 14022 CW 2015-08-01 1642 EI/W5GN       599 55 SP4JCP        599 75
QSO: 14022 CW 2015-08-01 1643 EI/W5GN       599 55 EU1UA         599 06
QSO: 14000 CW 2015-08-01 1644 EI/W5GN       599 55 RD1A/1        599 98
QSO: 14021 CW 2015-08-01 1645 EI/W5GN       599 55 UA6CC         599 81
QSO: 14022 CW 2015-08-01 1645 EI/W5GN       599 55 9A1AA         599 77
QSO: 14022 CW 2015-08-01 1646 EI/W5GN       599 55 EW1NA         599 95
QSO: 14000 CW 2015-08-01 1647 EI/W5GN       599 55 UR7VA         599 78
QSO: 14000 CW 2015-08-01 1648 EI/W5GN       599 55 YO8AXP        599 71
QSO: 14009 CW 2015-08-01 1648 EI/W5GN       599 55 UT4UQ         599 83
QSO: 14021 CW 2015-08-01 1648 EI/W5GN       599 55 SM2T          599 71
QSO: 14021 CW 2015-08-01 1649 EI/W5GN       599 55 UA1CUR        599 04
QSO: 14022 CW 2015-08-01 1649 EI/W5GN       599 55 LY5G          599 77
QSO: 14022 CW 2015-08-01 1650 EI/W5GN       599 55 UD3D          599 15
QSO: 14021 CW 2015-08-01 1652 EI/W5GN       599 55 OK1OX         599 74
QSO: 14021 CW 2015-08-01 1653 EI/W5GN       599 55 SC3N          599 59
QSO: 14022 CW 2015-08-01 1654 EI/W5GN       599 55 YL5T          599 04
QSO: 14022 CW 2015-08-01 1656 EI/W5GN       599 55 SP4EOO        599 11
QSO: 14022 CW 2015-08-01 1656 EI/W5GN       599 55 UR7GO         599 71
QSO: 14022 CW 2015-08-01 1657 EI/W5GN       599 55 YQ6A          599 74
QSO: 14021 CW 2015-08-01 1658 EI/W5GN       599 55 UT2UB         599 73
QSO: 14022 CW 2015-08-01 1659 EI/W5GN       599 55 OK2FD         599 65
QSO: 14022 CW 2015-08-01 1659 EI/W5GN       599 55 RD3ARU        599 09
QSO: 14022 CW 2015-08-01 1701 EI/W5GN       599 55 RO3G          599 85
QSO: 14000 CW 2015-08-01 1702 EI/W5GN       599 55 YU1AHW        599 95
QSO: 14022 CW 2015-08-01 1702 EI/W5GN       599 55 IT9RBW        599 03
QSO: 14020 CW 2015-08-01 1703 EI/W5GN       599 55 UW7M          599 78
QSO: 14021 CW 2015-08-01 1703 EI/W5GN       599 55 I2WIJ         599 73
QSO: 14021 CW 2015-08-01 1703 EI/W5GN       599 55 R1AT          599 79
QSO: 14022 CW 2015-08-01 1705 EI/W5GN       599 55 EW6EN         599 90
QSO: 14022 CW 2015-08-01 1707 EI/W5GN       599 55 SV9COL        599 95
QSO: 14022 CW 2015-08-01 1708 EI/W5GN       599 55 EA1VT         599 90
QSO: 14022 CW 2015-08-01 1709 EI/W5GN       599 55 EA1OS         599 75
QSO: 14021 CW 2015-08-01 1711 EI/W5GN       599 55 RU3XW         599 73
QSO: 14021 CW 2015-08-01 1712 EI/W5GN       599 55 UY0CA         599 80
QSO: 14022 CW 2015-08-01 1713 EI/W5GN       599 55 IK3OII        599 90
QSO: 14000 CW 2015-08-01 1714 EI/W5GN       599 55 LZ2A          599 78
QSO: 14009 CW 2015-08-01 1715 EI/W5GN       599 55 EW8DZ         599 83
QSO: 14000 CW 2015-08-01 1716 EI/W5GN       599 55 RM5Z          599 76
QSO: 14022 CW 2015-08-01 1719 EI/W5GN       599 55 EU1U          599 87
QSO: 14022 CW 2015-08-01 1719 EI/W5GN       599 55 LY5I          599 84
QSO: 14022 CW 2015-08-01 1719 EI/W5GN       599 55 RL5A          599 82
QSO: 14000 CW 2015-08-01 1720 EI/W5GN       599 55 EW2MA         599 78
QSO: 14000 CW 2015-08-01 1720 EI/W5GN       599 55 UT7XT         599 99
QSO: 14022 CW 2015-08-01 1721 EI/W5GN       599 55 HA3NU         599 72
QSO: 14022 CW 2015-08-01 1722 EI/W5GN       599 55 UW1M          599 72
QSO: 14000 CW 2015-08-01 1724 EI/W5GN       599 55 LZ1HW         599 73
QSO: 14200 CW 2015-08-01 1724 EI/W5GN       599 55 RG3B          599 82
QSO: 14022 CW 2015-08-01 1729 EI/W5GN       599 55 PA9M          599 83
QSO: 14022 CW 2015-08-01 1729 EI/W5GN       599 55 RT3N          599 86
QSO: 14022 CW 2015-08-01 1730 EI/W5GN       599 55 RC5A          599 94
QSO: 14030 CW 2015-08-01 1730 EI/W5GN       599 55 UY6U          599 82
QSO: 14022 CW 2015-08-01 1731 EI/W5GN       599 55 LZ8E          599 81
QSO: 14022 CW 2015-08-01 1733 EI/W5GN       599 55 YO7CKQ        599 80
QSO: 14022 CW 2015-08-01 1735 EI/W5GN       599 55 EC2DX         599 93
QSO: 14022 CW 2015-08-01 1735 EI/W5GN       599 55 UT5UJO        599 87
QSO: 14022 CW 2015-08-01 1737 EI/W5GN       599 55 RX1CV         599 66
QSO: 14022 CW 2015-08-01 1738 EI/W5GN       599 55 YL3FW         599 75
QSO: 14000 CW 2015-08-01 1739 EI/W5GN       599 55 RA1CE         599 76
QSO: 14022 CW 2015-08-01 1739 EI/W5GN       599 55 UT2II         599 74
QSO: 14022 CW 2015-08-01 1740 EI/W5GN       599 55 LY2J          599 84
QSO: 14022 CW 2015-08-01 1742 EI/W5GN       599 55 EA2OT         599 03
QSO: 14022 CW 2015-08-01 1742 EI/W5GN       599 55 LZ4AE         599 95
QSO: 14022 CW 2015-08-01 1742 EI/W5GN       599 55 RA3DJA        599 74
QSO: 14000 CW 2015-08-01 1743 EI/W5GN       599 55 UA3UAD        599 65
QSO: 14022 CW 2015-08-01 1743 EI/W5GN       599 55 ES5RR         599 82
QSO: 14022 CW 2015-08-01 1743 EI/W5GN       599 55 RA6FYL        599 13
QSO: 14022 CW 2015-08-01 1744 EI/W5GN       599 55 DQ7Y          599 10
QSO: 14022 CW 2015-08-01 1748 EI/W5GN       599 55 DL4XU         599 89
QSO: 14022 CW 2015-08-01 1748 EI/W5GN       599 55 LY4L          599 90
QSO: 14022 CW 2015-08-01 1749 EI/W5GN       599 55 PA2RG         599 00
QSO: 14022 CW 2015-08-01 1749 EI/W5GN       599 55 UX1AA         599 82
QSO: 14000 CW 2015-08-01 1750 EI/W5GN       599 55 HA8GY         599 70
QSO: 14022 CW 2015-08-01 1751 EI/W5GN       599 55 UF4M          599 84
QSO: 14022 CW 2015-08-01 1752 EI/W5GN       599 55 DJ8OG         599 99
QSO: 14022 CW 2015-08-01 1753 EI/W5GN       599 55 R7MM          599 68
QSO: 14021 CW 2015-08-01 1754 EI/W5GN       599 55 DF5BX         599 76
QSO: 14022 CW 2015-08-01 1754 EI/W5GN       599 55 EW2A          599 78
QSO: 14100 CW 2015-08-01 1754 EI/W5GN       599 55 EW4KA         599 91
QSO: 14022 CW 2015-08-01 1755 EI/W5GN       599 55 YL2KO         599 81
QSO: 14022 CW 2015-08-01 1757 EI/W5GN       599 55 UB3A          599 82
QSO: 14022 CW 2015-08-01 1759 EI/W5GN       599 55 LY2FN         599 78
QSO: 14022 CW 2015-08-01 1759 EI/W5GN       599 55 RA4PQ         599 79
QSO: 14022 CW 2015-08-01 1800 EI/W5GN       599 55 LY3B          599 83
QSO: 14021 CW 2015-08-01 1802 EI/W5GN       599 55 ES5RY         599 79
QSO: 14000 CW 2015-08-01 1805 EI/W5GN       599 55 EW1TO         599 13
QSO: 14000 CW 2015-08-01 1806 EI/W5GN       599 55 EW1RR         599 69
QSO: 14022 CW 2015-08-01 1806 EI/W5GN       599 55 S56A          599 62
QSO: 14000 CW 2015-08-01 1810 EI/W5GN       599 55 OM4AA         599 99
QSO: 14022 CW 2015-08-01 1810 EI/W5GN       599 55 EA5BY         599 81
QSO: 14023 CW 2015-08-01 1812 EI/W5GN       599 55 UA2FL         599 64
QSO: 14025 CW 2015-08-01 1813 EI/W5GN       599 55 S53F          599 83
QSO: 14026 CW 2015-08-01 1813 EI/W5GN       599 55 CR7AJL        599 14
QSO: 14028 CW 2015-08-01 1814 EI/W5GN       599 55 RA7A          599 72
QSO: 14029 CW 2015-08-01 1815 EI/W5GN       599 55 IT9BLB        599 78
QSO: 14031 CW 2015-08-01 1816 EI/W5GN       599 55 RJ4P          599 89
