START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: EUHFC
CALLSIGN: S51DX
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: S51DX
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for EUHFC EUHFC/2015.
QSO: 14017 CW 2015-08-01 1201 S51DX         599 81 UX1UF         599 01
QSO: 14017 CW 2015-08-01 1216 S51DX         599 81 YL2TD         599 88
QSO: 14017 CW 2015-08-01 1217 S51DX         599 81 EU4CQ         599 75
QSO: 14017 CW 2015-08-01 1219 S51DX         599 81 UT1AA         599 95
QSO: 14017 CW 2015-08-01 1221 S51DX         599 81 UI2K          599 82
QSO: 14016 CW 2015-08-01 1222 S51DX         599 81 UW1M          599 72
QSO: 14017 CW 2015-08-01 1222 S51DX         599 81 YL2CV         599 73
QSO: 14016 CW 2015-08-01 1223 S51DX         599 81 UT4NY         599 91
QSO: 14017 CW 2015-08-01 1223 S51DX         599 81 UA4PN         599 78
QSO: 14017 CW 2015-08-01 1225 S51DX         599 81 RM2T          599 78
QSO: 14000 CW 2015-08-01 1226 S51DX         599 81 YO7LGI        599 76
QSO: 14016 CW 2015-08-01 1227 S51DX         599 81 RW6K          599 74
QSO: 14016 CW 2015-08-01 1229 S51DX         599 81 S59AA         599 50
QSO: 14017 CW 2015-08-01 1229 S51DX         599 81 OH2VZ         599 49
QSO: 14017 CW 2015-08-01 1229 S51DX         599 81 R3OM          599 72
QSO: 14000 CW 2015-08-01 1230 S51DX         599 81 UR5IFM        599 75
QSO: 14017 CW 2015-08-01 1230 S51DX         599 81 RA6FYL        599 13
QSO: 14016 CW 2015-08-01 1233 S51DX         599 81 UY3AW         599 79
QSO: 14016 CW 2015-08-01 1235 S51DX         599 81 RM2D          599 80
QSO: 14000 CW 2015-08-01 1236 S51DX         599 81 EV6Z          599 74
QSO: 14016 CW 2015-08-01 1236 S51DX         599 81 UA3R          599 69
QSO: 14016 CW 2015-08-01 1237 S51DX         599 81 EW1EA         599 80
QSO: 14016 CW 2015-08-01 1237 S51DX         599 81 UT5EO         599 73
QSO: 14016 CW 2015-08-01 1238 S51DX         599 83 F4DXW         599 03
QSO: 14016 CW 2015-08-01 1240 S51DX         599 81 PA9WOR        599 75
QSO: 14016 CW 2015-08-01 1240 S51DX         599 81 SP4EOO        599 11
QSO: 14017 CW 2015-08-01 1242 S51DX         599 81 YU2A          599 64
QSO: 14016 CW 2015-08-01 1244 S51DX         599 81 R7MM          599 68
QSO: 14017 CW 2015-08-01 1244 S51DX         599 81 R7CK          599 75
QSO: 14017 CW 2015-08-01 1244 S51DX         599 81 RV3ZN         599 81
QSO: 14000 CW 2015-08-01 1245 S51DX         599 81 UT7HM         599 71
QSO: 14016 CW 2015-08-01 1247 S51DX         599 81 UT4LW         599 98
QSO: 14016 CW 2015-08-01 1249 S51DX         599 81 SM5CKV        599 60
QSO: 14017 CW 2015-08-01 1249 S51DX         599 81 R1DX          599 79
QSO: 14016 CW 2015-08-01 1250 S51DX         599 81 LY4T          599 77
QSO: 14016 CW 2015-08-01 1250 S51DX         599 81 UY5VA         599 68
QSO: 14017 CW 2015-08-01 1250 S51DX         599 81 LY2AJ         599 12
QSO: 14016 CW 2015-08-01 1251 S51DX         599 81 DL3KWF        599 58
QSO: 14017 CW 2015-08-01 1251 S51DX         599 81 LY2NY         599 81
QSO: 14016 CW 2015-08-01 1252 S51DX         599 81 UT1IM         599 76
QSO: 14000 CW 2015-08-01 1253 S51DX         599 81 LZ1HW         599 73
QSO: 14000 CW 2015-08-01 1253 S51DX         599 81 R7AC          599 72
QSO: 14016 CW 2015-08-01 1254 S51DX         599 81 SP2LNW        599 79
QSO: 14016 CW 2015-08-01 1254 S51DX         599 81 UA6CC         599 81
QSO: 14016 CW 2015-08-01 1255 S51DX         599 81 EW8DX         599 65
QSO: 14017 CW 2015-08-01 1255 S51DX         599 81 DL5KUD        599 93
QSO: 14017 CW 2015-08-01 1255 S51DX         599 81 EW6EN         599 90
QSO: 14017 CW 2015-08-01 1256 S51DX         599 81 LY3QA         599 82
QSO: 14017 CW 2015-08-01 1256 S51DX         599 81 US2YW         599 88
QSO: 14017 CW 2015-08-01 1257 S51DX         599 81 UY5ZI         599 66
QSO: 14000 CW 2015-08-01 1258 S51DX         599 81 UT4PZ         599 88
QSO: 14016 CW 2015-08-01 1258 S51DX         599 81 LY2J          599 84
QSO: 14017 CW 2015-08-01 1258 S51DX         599 81 SQ7B          599 94
QSO: 14000 CW 2015-08-01 1259 S51DX         599 81 LY2OM         599 58
QSO: 14013 CW 2015-08-01 1300 S51DX         599 81 UT4UQ         599 83
QSO: 14000 CW 2015-08-01 1302 S51DX         599 81 UV1IW         599 90
QSO: 14000 CW 2015-08-01 1303 S51DX         599 81 EU3NA         599 75
QSO: 14016 CW 2015-08-01 1303 S51DX         599 81 LY1CT         599 77
QSO: 14016 CW 2015-08-01 1303 S51DX         599 81 LY3B          599 83
QSO: 14016 CW 2015-08-01 1304 S51DX         599 81 LY5R          599 75
QSO: 14017 CW 2015-08-01 1305 S51DX         599 81 PA2PCH        599 05
QSO: 14030 CW 2015-08-01 1305 S51DX         599 81 LZ1ZU         599 84
QSO: 14016 CW 2015-08-01 1306 S51DX         599 81 UA2F          599 82
QSO: 14000 CW 2015-08-01 1307 S51DX         599 81 EW8OF         599 75
QSO: 14000 CW 2015-08-01 1307 S51DX         599 81 SC6M          599 72
QSO: 14000 CW 2015-08-01 1308 S51DX         599 81 UW4E          599 94
QSO: 14016 CW 2015-08-01 1309 S51DX         599 81 UA1CUR        599 04
QSO: 14016 CW 2015-08-01 1310 S51DX         599 81 OH2BN         599 59
QSO: 14026 CW 2015-08-01 1310 S51DX         599 81 G3TXF         599 65
QSO: 14017 CW 2015-08-01 1311 S51DX         599 81 UR8IF         599 82
QSO: 14016 CW 2015-08-01 1312 S51DX         599 81 EW7EW         599 73
QSO: 14016 CW 2015-08-01 1313 S51DX         599 81 EW2A          599 78
QSO: 14017 CW 2015-08-01 1314 S51DX         599 81 SC6W          599 84
QSO: 14017 CW 2015-08-01 1315 S51DX         599 81 SN7O          599 75
QSO: 14000 CW 2015-08-01 1354 S51DX         599 81 R7MT          599 79
QSO: 14000 CW 2015-08-01 1356 S51DX         599 81 RU4A          599 79
QSO: 14014 CW 2015-08-01 1357 S51DX         599 81 LY2MM         599 70
QSO: 14014 CW 2015-08-01 1357 S51DX         599 81 UA4S          599 91
QSO: 14014 CW 2015-08-01 1358 S51DX         599 81 4O3A          599 81
QSO: 14014 CW 2015-08-01 1400 S51DX         599 81 RA7R          599 93
QSO: 14014 CW 2015-08-01 1401 S51DX         599 81 EW2DZ         599 77
QSO: 14014 CW 2015-08-01 1401 S51DX         599 81 RA1AL         599 79
QSO: 14014 CW 2015-08-01 1402 S51DX         599 81 LY2F          599 72
QSO: 14014 CW 2015-08-01 1403 S51DX         599 81 R5AM          599 90
QSO: 14000 CW 2015-08-01 1404 S51DX         599 81 LY2QT         599 86
QSO: 14014 CW 2015-08-01 1405 S51DX         599 81 OK2BFN        599 63
QSO: 14014 CW 2015-08-01 1405 S51DX         599 81 SF3A          599 60
QSO: 14014 CW 2015-08-01 1405 S51DX         599 81 YL5X          599 88
QSO: 14014 CW 2015-08-01 1408 S51DX         599 81 EU1DX         599 86
QSO: 14014 CW 2015-08-01 1409 S51DX         599 81 UA4WI         599 80
QSO: 14014 CW 2015-08-01 1409 S51DX         599 81 UF4M          599 84
QSO: 14100 CW 2015-08-01 1411 S51DX         599 81 EW4KA         599 91
QSO: 14014 CW 2015-08-01 1413 S51DX         599 81 EW8W          599 80
QSO: 14010 CW 2015-08-01 1414 S51DX         599 81 EU4BF         599 13
QSO: 14014 CW 2015-08-01 1415 S51DX         599 81 SO2O          599 97
QSO: 14000 CW 2015-08-01 1417 S51DX         599 81 UA5D          599 76
QSO: 14014 CW 2015-08-01 1417 S51DX         599 81 LY5W          599 81
QSO: 14014 CW 2015-08-01 1417 S51DX         599 81 RN4W          599 90
QSO: 14014 CW 2015-08-01 1418 S51DX         599 81 EW8EW         599 79
QSO: 14014 CW 2015-08-01 1421 S51DX         599 81 SM0Q          599 83
QSO: 14014 CW 2015-08-01 1421 S51DX         599 81 SP4JCP        599 75
QSO: 14000 CW 2015-08-01 1422 S51DX         599 81 LY2TS         599 75
QSO: 14000 CW 2015-08-01 1423 S51DX         599 71 YO8AXP        599 71
QSO: 14014 CW 2015-08-01 1425 S51DX         599 81 YL5T          599 04
QSO: 14014 CW 2015-08-01 1426 S51DX         599 81 OK5SA         599 62
QSO: 14014 CW 2015-08-01 1427 S51DX         599 81 OG6N          599 85
QSO: 14014 CW 2015-08-01 1427 S51DX         599 81 RA3NC         599 73
QSO: 14014 CW 2015-08-01 1428 S51DX         599 81 UC2K          599 78
QSO: 14014 CW 2015-08-01 1428 S51DX         599 81 UV3RT         599 88
QSO: 14019 CW 2015-08-01 1554 S51DX         599 81 RT7T          599 85
QSO: 14019 CW 2015-08-01 1555 S51DX         599 81 UX4U          599 09
QSO: 14019 CW 2015-08-01 1557 S51DX         599 81 UA7K          599 79
QSO: 14018 CW 2015-08-01 1559 S51DX         599 81 ES7GM         599 98
QSO: 14018 CW 2015-08-01 1559 S51DX         599 81 R3ZZ          599 70
QSO: 14018 CW 2015-08-01 1601 S51DX         599 81 R1AT          599 79
QSO: 14018 CW 2015-08-01 1601 S51DX         599 81 R4WT          599 68
QSO: 14019 CW 2015-08-01 1602 S51DX         599 81 UX1AA         599 82
QSO: 14000 CW 2015-08-01 1603 S51DX         599 81 RM1T          599 79
QSO: 14018 CW 2015-08-01 1603 S51DX         599 81 RM5A          599 85
QSO: 14019 CW 2015-08-01 1605 S51DX         599 81 RO3G          599 85
QSO:  7016 CW 2015-08-01 1715 S51DX         599 81 LY3B          599 83
QSO:  7016 CW 2015-08-01 1715 S51DX         599 81 YL5X          599 88
QSO:  7000 CW 2015-08-01 1716 S51DX         599 81 EW8OF         599 75
QSO:  7016 CW 2015-08-01 1716 S51DX         599 81 EW8W          599 80
QSO:  7016 CW 2015-08-01 1716 S51DX         599 81 US2YW         599 88
QSO:  7016 CW 2015-08-01 1716 S51DX         599 81 UT4LW         599 98
QSO:  7016 CW 2015-08-01 1717 S51DX         599 81 ES5RR         599 82
QSO:  7016 CW 2015-08-01 1717 S51DX         599 81 YO8SS         599 73
QSO:  7016 CW 2015-08-01 1718 S51DX         599 81 EU1AI         599 77
QSO:  7016 CW 2015-08-01 1718 S51DX         599 81 R7MM          599 68
QSO:  7016 CW 2015-08-01 1719 S51DX         599 81 LZ2ZG         599 85
QSO:  7016 CW 2015-08-01 1720 S51DX         599 81 R3QA          599 82
QSO:  7016 CW 2015-08-01 1720 S51DX         599 81 SP3DOF        599 68
QSO:  7016 CW 2015-08-01 1721 S51DX         599 81 M7Q           599 82
QSO:  7016 CW 2015-08-01 1722 S51DX         599 81 LY2SA         599 68
QSO:  7016 CW 2015-08-01 1722 S51DX         599 81 RA7R          599 93
QSO:  7015 CW 2015-08-01 1723 S51DX         599 81 UA1CUR        599 04
QSO:  7016 CW 2015-08-01 1723 S51DX         599 81 OU2I          599 75
QSO:  7016 CW 2015-08-01 1724 S51DX         599 81 DJ1YF         599 58
QSO:  7016 CW 2015-08-01 1724 S51DX         599 81 UA6CC         599 81
QSO:  7016 CW 2015-08-01 1725 S51DX         599 81 S53V          599 65
QSO:  7016 CW 2015-08-01 1726 S51DX         599 81 LY5G          599 77
QSO:  7016 CW 2015-08-01 1726 S51DX         599 81 LY5I          599 84
QSO:  7016 CW 2015-08-01 1726 S51DX         599 81 SF3A          599 60
QSO:  7000 CW 2015-08-01 1727 S51DX         599 81 YO2CJX        599 82
QSO:  7016 CW 2015-08-01 1727 S51DX         599 81 UI2K          599 82
QSO:  7016 CW 2015-08-01 1728 S51DX         599 81 LY4L          599 90
QSO:  7016 CW 2015-08-01 1728 S51DX         599 81 UX1UF         599 01
QSO:  7000 CW 2015-08-01 1730 S51DX         599 81 DL2VM         599 75
QSO:  7016 CW 2015-08-01 1730 S51DX         599 81 UA3R          599 69
QSO:  7016 CW 2015-08-01 1731 S51DX         599 81 EW2DZ         599 77
QSO:  7000 CW 2015-08-01 1732 S51DX         599 81 YO2DFA        599 83
QSO:  7016 CW 2015-08-01 1732 S51DX         599 81 LY2FN         599 78
QSO:  7016 CW 2015-08-01 1733 S51DX         599 81 UR4RWW        599 67
QSO:  7016 CW 2015-08-01 1733 S51DX         599 81 UX7UW         599 76
QSO:  7016 CW 2015-08-01 1733 S51DX         599 81 YL5T          599 04
QSO:  7016 CW 2015-08-01 1734 S51DX         599 81 LY3QA         599 82
QSO:  7016 CW 2015-08-01 1734 S51DX         599 81 UT4NY         599 91
QSO:  7016 CW 2015-08-01 1734 S51DX         599 81 UY5ZI         599 66
QSO:  7020 CW 2015-08-01 1744 S51DX         599 81 PA9WOR        599 75
QSO:  7020 CW 2015-08-01 1745 S51DX         599 81 LY9Y          599 65
QSO:  7000 CW 2015-08-01 1746 S51DX         599 81 R7AC          599 72
QSO:  7020 CW 2015-08-01 1746 S51DX         599 81 DR1R          599 80
QSO:  7020 CW 2015-08-01 1746 S51DX         599 81 LY5R          599 75
QSO:  7020 CW 2015-08-01 1746 S51DX         599 81 SP2LNW        599 79
QSO:  7000 CW 2015-08-01 1748 S51DX         599 81 DL2AXM        599 55
QSO:  7021 CW 2015-08-01 1748 S51DX         599 81 YT8A          599 70
QSO:  7020 CW 2015-08-01 1749 S51DX         599 81 SO2O          599 97
QSO:  7000 CW 2015-08-01 1750 S51DX         599 81 UA4HBM        599 70
QSO:  7021 CW 2015-08-01 1751 S51DX         599 81 OH2VZ         599 49
QSO:  7021 CW 2015-08-01 1751 S51DX         599 81 SP7P          599 80
QSO:  7021 CW 2015-08-01 1751 S51DX         599 81 SQ7B          599 94
QSO:  7000 CW 2015-08-01 1753 S51DX         599 81 SP9R          599 66
QSO:  7020 CW 2015-08-01 1753 S51DX         599 81 RA4LO         599 76
QSO:  7021 CW 2015-08-01 1754 S51DX         599 81 SA0BJL        599 09
QSO:  7020 CW 2015-08-01 1755 S51DX         599 81 EU1DX         599 86
QSO:  7020 CW 2015-08-01 1756 S51DX         599 81 HG6N          599 72
QSO:  7020 CW 2015-08-01 1756 S51DX         599 81 SM5CKV        599 60
QSO:  7021 CW 2015-08-01 1756 S51DX         599 81 UC7A          599 83
QSO:  7000 CW 2015-08-01 1758 S51DX         599 81 DJ3XD         599 57
QSO:  7020 CW 2015-08-01 1758 S51DX         599 81 DL8DYL        599 88
QSO:  7021 CW 2015-08-01 1758 S51DX         599 81 OZ6TL         599 64
QSO:  7020 CW 2015-08-01 1759 S51DX         599 81 DL4CF         599 83
QSO:  7020 CW 2015-08-01 1759 S51DX         599 81 OG6N          599 85
QSO:  7021 CW 2015-08-01 1759 S51DX         599 81 ON4CT         599 84
QSO:  7021 CW 2015-08-01 1759 S51DX         599 81 RK4FM         599 83
QSO:  7021 CW 2015-08-01 1801 S51DX         599 81 PA5TT         599 81
QSO:  7021 CW 2015-08-01 1801 S51DX         599 81 PG5V          599 75
QSO:  7000 CW 2015-08-01 1802 S51DX         599 81 ON5WL         599 64
QSO:  7000 CW 2015-08-01 1802 S51DX         599 81 R7KX          599 68
QSO:  7021 CW 2015-08-01 1802 S51DX         599 81 UT5YY         599 67
QSO:  7020 CW 2015-08-01 1803 S51DX         599 81 LY9A          599 75
QSO:  7021 CW 2015-08-01 1804 S51DX         599 81 UR7GO         599 71
QSO:  7000 CW 2015-08-01 1805 S51DX         599 81 LY2AT         599 71
QSO:  7021 CW 2015-08-01 1805 S51DX         599 81 DL1CW         599 79
QSO:  7000 CW 2015-08-01 1806 S51DX         599 81 DL5CL         599 66
QSO:  7021 CW 2015-08-01 1806 S51DX         599 81 YO9HP         599 76
QSO:  7020 CW 2015-08-01 1807 S51DX         599 81 HB9ARF        599 71
QSO:  7021 CW 2015-08-01 1807 S51DX         599 81 SP7OGP        599 85
QSO:  7021 CW 2015-08-01 1808 S51DX         599 81 F5PAL         599 89
QSO:  7021 CW 2015-08-01 1809 S51DX         599 81 SN7O          599 75
QSO:  7030 CW 2015-08-01 1809 S51DX         599 81 LZ1ZU         599 84
QSO:  7000 CW 2015-08-01 1810 S51DX         599 81 UT4PZ         599 88
QSO:  7020 CW 2015-08-01 1810 S51DX         599 81 SM2T          599 71
QSO:  7020 CW 2015-08-01 1811 S51DX         599 81 MW5R          599 88
QSO:  7021 CW 2015-08-01 1813 S51DX         599 71 S57AL         599 83
QSO:  7020 CW 2015-08-01 1814 S51DX         599 81 RA1AP         599 12
QSO:  7020 CW 2015-08-01 1814 S51DX         599 81 RN4W          599 90
QSO:  7021 CW 2015-08-01 1814 S51DX         599 81 YO2GL         599 61
QSO:  7020 CW 2015-08-01 1815 S51DX         599 81 SE5E          599 76
QSO:  7020 CW 2015-08-01 1815 S51DX         599 81 SP7Q          599 99
QSO:  7021 CW 2015-08-01 1817 S51DX         599 81 SD0T          599 89
QSO:  7020 CW 2015-08-01 1818 S51DX         599 81 EW1FM         599 73
QSO:  7020 CW 2015-08-01 1818 S51DX         599 81 SP4JCP        599 75
QSO:  7021 CW 2015-08-01 1818 S51DX         599 81 UT0RM         599 99
QSO:  7020 CW 2015-08-01 1820 S51DX         599 81 DL0WRTC       599 78
QSO:  7021 CW 2015-08-01 1820 S51DX         599 81 LY2CO         599 75
QSO:  7020 CW 2015-08-01 1821 S51DX         599 81 9A3VM         599 69
QSO:  7020 CW 2015-08-01 1821 S51DX         599 81 RA3NC         599 73
QSO:  7021 CW 2015-08-01 1821 S51DX         599 81 PA5WT         599 77
QSO:  7000 CW 2015-08-01 1823 S51DX         599 81 YU1AHW        599 95
QSO:  7020 CW 2015-08-01 1824 S51DX         599 81 R1AT          599 79
QSO:  7021 CW 2015-08-01 1824 S51DX         599 81 OL5Y          599 84
QSO:  7021 CW 2015-08-01 1825 S51DX         599 81 DL5KUD        599 93
QSO:  7020 CW 2015-08-01 1826 S51DX         599 81 ES7GM         599 98
QSO:  7021 CW 2015-08-01 1827 S51DX         599 81 RT3T          599 77
QSO:  7020 CW 2015-08-01 1828 S51DX         599 81 EW1EA         599 80
QSO:  7000 CW 2015-08-01 1830 S51DX         599 81 EU6DX         599 63
QSO:  7020 CW 2015-08-01 1830 S51DX         599 81 LY2J          599 84
QSO:  7000 CW 2015-08-01 1833 S51DX         599 81 RA1DA         599 12
QSO:  7020 CW 2015-08-01 1833 S51DX         599 81 R5AM          599 90
QSO:  7020 CW 2015-08-01 1834 S51DX         599 81 HG1G          599 72
QSO:  7021 CW 2015-08-01 1835 S51DX         599 81 9A5Y          599 85
QSO:  7021 CW 2015-08-01 1835 S51DX         599 81 DL4ME         599 58
QSO:  7000 CW 2015-08-01 1836 S51DX         599 81 IT9RZU        599 01
QSO:  7000 CW 2015-08-01 1837 S51DX         599 81 EW1TO         599 13
QSO:  7021 CW 2015-08-01 1838 S51DX         599 81 DJ6QT         599 60
QSO:  7021 CW 2015-08-01 1838 S51DX         599 81 UX5UU         599 72
QSO:  7020 CW 2015-08-01 1839 S51DX         599 81 HG7T          599 73
QSO:  7000 CW 2015-08-01 1840 S51DX         599 71 YO8AXP        599 71
QSO:  7021 CW 2015-08-01 1840 S51DX         599 81 HA4FY         599 84
QSO:  7020 CW 2015-08-01 1841 S51DX         599 81 RQ7M          599 88
QSO:  7021 CW 2015-08-01 1841 S51DX         599 81 DL3KVR        599 58
QSO:  7021 CW 2015-08-01 1841 S51DX         599 81 PA3AAV        599 77
QSO:  7020 CW 2015-08-01 1842 S51DX         599 81 EW7BR         599 86
QSO:  7021 CW 2015-08-01 1842 S51DX         599 81 DJ8OG         599 99
QSO:  7021 CW 2015-08-01 1842 S51DX         599 81 UX4U          599 09
QSO:  7021 CW 2015-08-01 1843 S51DX         599 81 S52W          599 80
QSO:  7020 CW 2015-08-01 1844 S51DX         599 81 UA4W          599 05
QSO:  7020 CW 2015-08-01 1845 S51DX         599 81 UW1M          599 72
QSO:  7021 CW 2015-08-01 1845 S51DX         599 81 EA2CW         599 79
QSO:  7021 CW 2015-08-01 1845 S51DX         599 81 LY2AJ         599 12
QSO:  7000 CW 2015-08-01 1846 S51DX         599 81 RN4SC         599 68
QSO:  7020 CW 2015-08-01 1846 S51DX         599 81 UA2F          599 82
QSO:  7020 CW 2015-08-01 1847 S51DX         599 81 EW8DX         599 65
QSO:  7021 CW 2015-08-01 1847 S51DX         599 81 LZ8E          599 81
QSO:  7000 CW 2015-08-01 1848 S51DX         599 81 EV6Z          599 74
QSO:  7020 CW 2015-08-01 1849 S51DX         599 81 RV6LCI        599 90
QSO:  7021 CW 2015-08-01 1849 S51DX         599 81 S50R          599 65
QSO:  7020 CW 2015-08-01 1850 S51DX         599 81 UI5F          599 80
QSO:  7021 CW 2015-08-01 1852 S51DX         599 81 RA4PQ         599 79
QSO:  7021 CW 2015-08-01 1853 S51DX         599 81 OK1NE         599 60
QSO:  7021 CW 2015-08-01 1853 S51DX         599 81 UA4S          599 91
QSO:  7020 CW 2015-08-01 1854 S51DX         599 81 UV7V          599 77
QSO:  7021 CW 2015-08-01 1854 S51DX         599 81 RA6FYL        599 13
QSO:  7000 CW 2015-08-01 1855 S51DX         599 81 LY2TS         599 75
QSO:  7021 CW 2015-08-01 1856 S51DX         599 81 RM2T          599 78
QSO:  7020 CW 2015-08-01 1857 S51DX         599 81 UT1IM         599 76
QSO:  7021 CW 2015-08-01 1857 S51DX         599 81 HA5NR         599 66
QSO:  7020 CW 2015-08-01 1858 S51DX         599 81 E74A          599 77
QSO:  7021 CW 2015-08-01 1858 S51DX         599 81 UX2QA         599 80
QSO:  7020 CW 2015-08-01 1859 S51DX         599 81 YR8D          599 06
QSO:  7021 CW 2015-08-01 1859 S51DX         599 81 LZ1ZJ         599 86
QSO:  7021 CW 2015-08-01 1900 S51DX         599 81 UA5F          599 71
QSO:  7021 CW 2015-08-01 1901 S51DX         599 81 LZ4A          599 78
QSO:  7021 CW 2015-08-01 1901 S51DX         599 81 YT4T          599 73
QSO:  7020 CW 2015-08-01 1903 S51DX         599 81 DJ3GE         599 56
QSO:  7021 CW 2015-08-01 1903 S51DX         599 81 DG7EE         599 84
QSO:  7021 CW 2015-08-01 1903 S51DX         599 81 PA2W          599 85
QSO:  7020 CW 2015-08-01 1904 S51DX         599 81 DM8T          599 76
QSO:  7021 CW 2015-08-01 1906 S51DX         599 81 SF5X          599 71
QSO:  7032 CW 2015-08-01 1906 S51DX         599 81 OK1HEH        599 91
QSO:  7020 CW 2015-08-01 1907 S51DX         599 81 RT3F          599 81
QSO:  7020 CW 2015-08-01 1908 S51DX         599 81 LY3BN         599 84
QSO:  7021 CW 2015-08-01 1908 S51DX         599 81 DD0VS         599 91
QSO:  7020 CW 2015-08-01 1909 S51DX         599 81 EU6RO         599 77
QSO:  7020 CW 2015-08-01 1909 S51DX         599 81 S51Z          599 77
QSO:  7021 CW 2015-08-01 1909 S51DX         599 81 R7AB          599 82
QSO:  7127 CW 2015-08-01 1909 S51DX         599 81 HA6OA         599 73
QSO:  7021 CW 2015-08-01 1910 S51DX         599 81 YR5N          599 97
QSO:  7100 CW 2015-08-01 1910 S51DX         599 81 EW4KA         599 91
QSO:  7021 CW 2015-08-01 1911 S51DX         599 81 HG8C          599 76
QSO:  7021 CW 2015-08-01 1911 S51DX         599 81 PA0WLB        599 63
QSO:  7020 CW 2015-08-01 1912 S51DX         599 81 RA1AL         599 79
QSO:  7020 CW 2015-08-01 1913 S51DX         599 81 EW8EW         599 79
QSO:  7020 CW 2015-08-01 1914 S51DX         599 81 DK5PD         599 70
QSO:  7020 CW 2015-08-01 1914 S51DX         599 81 DL1MUC        599 97
QSO:  7020 CW 2015-08-01 1914 S51DX         599 81 UA6LCJ        599 62
QSO:  7000 CW 2015-08-01 1915 S51DX         599 81 RM1T          599 79
QSO:  7020 CW 2015-08-01 1915 S51DX         599 81 IK2NCJ        599 90
QSO:  7020 CW 2015-08-01 1916 S51DX         599 81 R6AP          599 83
QSO:  7021 CW 2015-08-01 1916 S51DX         599 81 M0JWB         599 04
QSO:  7021 CW 2015-08-01 1916 S51DX         599 81 OK1AY         599 75
QSO:  7028 CW 2015-08-01 1918 S51DX         599 81 OM3PA         599 65
QSO:  7020 CW 2015-08-01 1919 S51DX         599 81 R3ZZ          599 70
QSO:  7021 CW 2015-08-01 1919 S51DX         599 81 YU1LM/QRP     599 78
QSO:  7021 CW 2015-08-01 1920 S51DX         599 81 LZ2PT         599 68
QSO:  7021 CW 2015-08-01 1921 S51DX         599 81 YU1KT         599 70
QSO:  7020 CW 2015-08-01 1922 S51DX         599 81 SP4EOO        599 11
QSO:  7020 CW 2015-08-01 1922 S51DX         599 81 UW1WU         599 09
QSO:  7025 CW 2015-08-01 1923 S51DX         599 81 SQ9FMU        599 96
QSO:  7021 CW 2015-08-01 1924 S51DX         599 81 DL6DSA        599 67
QSO:  7020 CW 2015-08-01 1925 S51DX         599 81 YO2IS         599 59
QSO:  7020 CW 2015-08-01 1926 S51DX         599 81 9A1KDE        599 72
QSO:  7021 CW 2015-08-01 1926 S51DX         599 81 F5UQE         599 93
QSO:  7000 CW 2015-08-01 1927 S51DX         599 71 SM5DXR        599 65
