START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: EUHFC
CALLSIGN: YT1A
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: YT1A
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for EUHFC EUHFC/2015.
QSO: 14200 PH 2015-08-01 1201 YT1A          59 65 PA1TO         59 86
QSO: 14017 CW 2015-08-01 1329 YT1A          599 65 SM2T          599 71
QSO: 14018 CW 2015-08-01 1329 YT1A          599 65 UT1AA         599 95
QSO: 14000 CW 2015-08-01 1330 YT1A          599 65 RN4SC         599 68
QSO: 14200 CW 2015-08-01 1330 YT1A          599 65 RG3B          599 82
QSO: 14017 CW 2015-08-01 1331 YT1A          599 65 EW8EW         599 79
QSO: 14017 CW 2015-08-01 1331 YT1A          599 65 RA3DJA        599 74
QSO: 14017 CW 2015-08-01 1331 YT1A          599 65 US2IZ         599 73
QSO: 14018 CW 2015-08-01 1332 YT1A          599 65 PA3CVI        599 83
QSO: 14017 CW 2015-08-01 1333 YT1A          599 65 IT9CHU        599 85
QSO: 14017 CW 2015-08-01 1333 YT1A          599 65 LY2F          599 72
QSO: 14017 CW 2015-08-01 1335 YT1A          599 65 UI5F          599 80
QSO: 14000 CW 2015-08-01 1336 YT1A          599 65 UR4IZ         599 76
QSO: 14017 CW 2015-08-01 1337 YT1A          599 65 R3QA          599 82
QSO: 14018 CW 2015-08-01 1337 YT1A          599 65 LB6KC         599 85
QSO: 14017 CW 2015-08-01 1338 YT1A          599 64 LY5R          599 75
QSO: 14017 CW 2015-08-01 1339 YT1A          599 65 LY3BN         599 84
QSO: 14017 CW 2015-08-01 1339 YT1A          599 65 OL6P          599 80
QSO: 14018 CW 2015-08-01 1339 YT1A          599 65 OZ6TL         599 64
QSO: 14017 CW 2015-08-01 1340 YT1A          599 65 EA7KB         599 92
QSO: 14018 CW 2015-08-01 1340 YT1A          599 65 LZ4AE         599 95
QSO: 14018 CW 2015-08-01 1340 YT1A          599 65 UA7K          599 79
QSO: 14000 CW 2015-08-01 1341 YT1A          599 65 LY2NK         599 59
QSO: 14017 CW 2015-08-01 1341 YT1A          599 65 UA6LCJ        599 62
QSO: 14000 CW 2015-08-01 1342 YT1A          599 65 UA4FDL        599 79
QSO: 14017 CW 2015-08-01 1342 YT1A          599 65 UB3A          599 82
QSO: 14000 CW 2015-08-01 1343 YT1A          599 65 UA4HBM        599 70
QSO: 14017 CW 2015-08-01 1344 YT1A          599 65 DL8DYL        599 88
QSO: 14018 CW 2015-08-01 1344 YT1A          599 65 EA2CW         599 79
QSO: 14000 CW 2015-08-01 1345 YT1A          599 65 SP2HMY        599 74
QSO: 14018 CW 2015-08-01 1345 YT1A          599 64 IT9CLN        599 11
QSO: 14018 CW 2015-08-01 1346 YT1A          599 65 SD0T          599 89
QSO: 14017 CW 2015-08-01 1347 YT1A          599 65 OK1OX         599 74
QSO: 14018 CW 2015-08-01 1347 YT1A          599 65 DL2NBY        599 79
QSO: 14017 CW 2015-08-01 1348 YT1A          599 65 OK1HX         599 51
QSO: 14017 CW 2015-08-01 1348 YT1A          599 65 SE6Y          599 62
QSO: 14018 CW 2015-08-01 1349 YT1A          599 65 LY2MM         599 70
QSO: 14017 CW 2015-08-01 1350 YT1A          599 65 LY4L          599 90
QSO: 14017 CW 2015-08-01 1350 YT1A          599 65 RW6K          599 74
QSO: 14000 CW 2015-08-01 1351 YT1A          599 64 EW8OF         599 75
QSO: 14000 CW 2015-08-01 1351 YT1A          599 65 UX3IT         599 80
QSO: 14017 CW 2015-08-01 1351 YT1A          599 65 UA3QAM        599 70
QSO: 14017 CW 2015-08-01 1351 YT1A          599 65 UD3D          599 15
QSO: 14017 CW 2015-08-01 1352 YT1A          599 65 R6AJ          599 72
QSO: 14017 CW 2015-08-01 1352 YT1A          599 65 RA3NC         599 73
QSO: 14017 CW 2015-08-01 1353 YT1A          599 65 UA6CC         599 81
QSO: 14017 CW 2015-08-01 1354 YT1A          599 65 R7KO          599 73
QSO: 14018 CW 2015-08-01 1354 YT1A          599 65 LY2NY         599 81
QSO: 14018 CW 2015-08-01 1354 YT1A          599 65 R7AB          599 82
QSO: 14025 CW 2015-08-01 1354 YT1A          599 65 SP2AEK        599 59
QSO: 14000 CW 2015-08-01 1355 YT1A          599 65 RA1DA         599 12
QSO: 14017 CW 2015-08-01 1355 YT1A          599 65 OK1FMG        599 97
QSO: 14018 CW 2015-08-01 1356 YT1A          599 65 OK1NG         599 68
QSO: 14018 CW 2015-08-01 1356 YT1A          599 65 PA2W          599 85
QSO: 14018 CW 2015-08-01 1356 YT1A          599 64 UX1UF         599 01
QSO: 14000 CW 2015-08-01 1357 YT1A          599 65 EW1RR         599 69
QSO: 14017 CW 2015-08-01 1358 YT1A          599 65 DC9ZP         599 70
QSO: 14017 CW 2015-08-01 1358 YT1A          599 65 UW1M          599 72
QSO: 14018 CW 2015-08-01 1358 YT1A          599 65 UA4S          599 91
QSO: 14020 CW 2015-08-01 1358 YT1A          599 65 UR5ITU        599 78
QSO: 14018 CW 2015-08-01 1359 YT1A          599 65 DL1ARJ        599 66
QSO: 14017 CW 2015-08-01 1400 YT1A          599 65 UT1IM         599 76
QSO: 14018 CW 2015-08-01 1400 YT1A          599 65 RT4H          599 84
QSO: 14017 CW 2015-08-01 1401 YT1A          599 65 EW7BR         599 86
QSO: 14018 CW 2015-08-01 1401 YT1A          599 65 DM5LS         599 04
QSO: 14018 CW 2015-08-01 1404 YT1A          599 65 S56A          599 62
QSO: 14018 CW 2015-08-01 1404 YT1A          599 65 YL5X          599 88
QSO: 14000 CW 2015-08-01 1405 YT1A          599 65 RA1QE         599 72
QSO: 14017 CW 2015-08-01 1405 YT1A          599 65 DL4CF         599 83
QSO: 14017 CW 2015-08-01 1405 YT1A          599 65 OM3GI         599 75
QSO: 14017 CW 2015-08-01 1405 YT1A          599 65 RA1AL         599 79
QSO: 14018 CW 2015-08-01 1405 YT1A          599 65 ON4CT         599 84
QSO: 14000 CW 2015-08-01 1407 YT1A          599 65 EA1GT/QRP     599 81
QSO: 14000 CW 2015-08-01 1408 YT1A          599 65 DL5CL         599 66
QSO: 14018 CW 2015-08-01 1408 YT1A          599 65 IV3BCA        599 09
QSO: 14018 CW 2015-08-01 1409 YT1A          599 65 S50A          599 63
QSO: 14018 CW 2015-08-01 1410 YT1A          599 65 DL6UM         599 81
QSO: 14017 CW 2015-08-01 1411 YT1A          599 65 R4WT          599 68
QSO: 14018 CW 2015-08-01 1411 YT1A          599 65 IK1RGK        599 91
QSO: 14017 CW 2015-08-01 1412 YT1A          599 65 EU1DX         599 86
QSO: 14017 CW 2015-08-01 1412 YT1A          599 65 UF4M          599 84
QSO: 14018 CW 2015-08-01 1412 YT1A          599 65 S53MM         599 92
QSO: 14000 CW 2015-08-01 1414 YT1A          599 65 EW1TO         599 13
QSO: 14017 CW 2015-08-01 1414 YT1A          599 65 ES5RY         599 79
QSO: 14018 CW 2015-08-01 1414 YT1A          599 64 EA5FQ         599 92
QSO: 14074 CW 2015-08-01 1414 YT1A          599 65 DJ7MH         599 12
QSO: 14018 CW 2015-08-01 1415 YT1A          599 65 RO3G          599 85
QSO: 14018 CW 2015-08-01 1415 YT1A          599 65 UT5R          599 68
QSO: 14000 CW 2015-08-01 1416 YT1A          599 65 SM6Y          599 65
QSO: 14018 CW 2015-08-01 1418 YT1A          599 65 DL3KVR        599 58
QSO: 14017 CW 2015-08-01 1419 YT1A          599 65 ES7A          599 92
QSO: 14018 CW 2015-08-01 1419 YT1A          599 65 DJ6QT         599 60
QSO: 14000 CW 2015-08-01 1420 YT1A          599 65 EV6Z          599 74
QSO: 14017 CW 2015-08-01 1420 YT1A          599 65 UT2UB         599 73
QSO: 14017 CW 2015-08-01 1421 YT1A          599 65 EW1FM         599 73
QSO: 14017 CW 2015-08-01 1421 YT1A          599 65 IK2SND        599 92
QSO: 14017 CW 2015-08-01 1421 YT1A          599 65 SP4JCP        599 75
QSO: 14000 CW 2015-08-01 1423 YT1A          599 65 G2HDR         599 39
QSO: 14017 CW 2015-08-01 1423 YT1A          599 65 SM0Q          599 83
QSO: 14018 CW 2015-08-01 1423 YT1A          599 65 UR8IF         599 82
QSO: 14018 CW 2015-08-01 1423 YT1A          599 65 YL5T          599 04
QSO: 14000 CW 2015-08-01 1424 YT1A          599 65 S57AY         599 54
QSO: 14017 CW 2015-08-01 1424 YT1A          599 65 RQ7M          599 88
QSO: 14017 CW 2015-08-01 1424 YT1A          599 65 UA4WI         599 80
QSO: 14000 CW 2015-08-01 1425 YT1A          599 65 OK1KZ         599 66
QSO: 14000 CW 2015-08-01 1425 YT1A          599 65 UY5TE         599 68
QSO: 14017 CW 2015-08-01 1425 YT1A          599 65 G5LP          599 82
QSO: 14018 CW 2015-08-01 1425 YT1A          599 64 PA0GJV        599 74
QSO: 14017 CW 2015-08-01 1426 YT1A          599 65 UT5EO         599 73
QSO: 14018 CW 2015-08-01 1426 YT1A          599 65 RA6FYL        599 13
QSO: 14018 CW 2015-08-01 1426 YT1A          599 65 UC7A          599 83
QSO: 14018 CW 2015-08-01 1427 YT1A          599 65 SP3DOF        599 68
QSO: 14018 CW 2015-08-01 1427 YT1A          599 65 YL2KO         599 81
QSO: 14018 CW 2015-08-01 1429 YT1A          599 65 DL1CW         599 79
QSO: 14018 CW 2015-08-01 1429 YT1A          599 65 LZ2PT         599 68
QSO: 14183 PH 2015-08-01 1432 YT1A          59 65 UW7E          59 95
QSO: 14000 PH 2015-08-01 1433 YT1A          59 65 IT9EWR        59 14
QSO: 14183 PH 2015-08-01 1433 YT1A          59 65 DL5JS         59 77
QSO: 14183 PH 2015-08-01 1433 YT1A          59 65 GM9N          59 11
QSO: 14183 PH 2015-08-01 1434 YT1A          59 65 MM0INS        59 12
QSO: 14183 PH 2015-08-01 1434 YT1A          59 65 PA2RG         59 00
QSO: 14000 PH 2015-08-01 1435 YT1A          59 65 SI3A          59 80
QSO: 14000 PH 2015-08-01 1435 YT1A          59 65 YL3CW         59 66
QSO: 14183 PH 2015-08-01 1435 YT1A          59 65 ES5RY         59 79
QSO: 14183 PH 2015-08-01 1435 YT1A          59 65 OE6FTE/7      59 15
QSO: 14183 PH 2015-08-01 1435 YT1A          59 65 OL5Y          59 84
QSO: 14183 PH 2015-08-01 1435 YT1A          59 65 S52WW         59 00
QSO: 14183 PH 2015-08-01 1436 YT1A          59 65 IZ2KXC        59 85
QSO: 14183 PH 2015-08-01 1436 YT1A          59 65 RC5A          59 94
QSO: 14183 PH 2015-08-01 1436 YT1A          59 65 RN3F          59 81
QSO: 14000 PH 2015-08-01 1437 YT1A          59 65 UA3RE         59 76
QSO: 14150 PH 2015-08-01 1437 YT1A          59 65 UR5VAA        59 74
QSO: 14183 PH 2015-08-01 1437 YT1A          59 65 IN3FCK        59 83
QSO: 14183 PH 2015-08-01 1437 YT1A          59 65 PD0JMH        59 08
QSO: 14183 PH 2015-08-01 1437 YT1A          59 65 S51A          59 08
QSO: 14183 PH 2015-08-01 1438 YT1A          59 65 DL8DYL        59 88
QSO: 14183 PH 2015-08-01 1439 YT1A          59 65 EC7ZK         59 99
QSO: 14000 PH 2015-08-01 1440 YT1A          59 65 SP9QMP        59 94
QSO: 14183 PH 2015-08-01 1440 YT1A          59 65 DJ8OG         59 99
QSO: 14183 PH 2015-08-01 1440 YT1A          59 65 PE2LZ         59 06
QSO: 14030 PH 2015-08-01 1441 YT1A          59 65 LY2AX         59 70
QSO: 14179 PH 2015-08-01 1441 YT1A          59 65 M1GEO         59 03
QSO: 14183 PH 2015-08-01 1441 YT1A          59 65 EA7KB         59 92
QSO: 14183 PH 2015-08-01 1441 YT1A          59 65 SB7W          59 13
QSO: 14200 PH 2015-08-01 1443 YT1A          59 65 S51I          59 96
QSO: 14000 PH 2015-08-01 1444 YT1A          59 65 IN3AUD        59 83
QSO: 14183 PH 2015-08-01 1444 YT1A          59 65 DG7DBR        59 91
QSO: 14183 PH 2015-08-01 1445 YT1A          59 65 DJ3GE         59 56
QSO: 14183 PH 2015-08-01 1445 YT1A          59 65 DM5SB         59 15
QSO: 14183 PH 2015-08-01 1445 YT1A          59 65 F5SDD         59 91
QSO: 14183 PH 2015-08-01 1446 YT1A          59 65 ES7GM         59 98
QSO: 14183 PH 2015-08-01 1447 YT1A          59 65 OK7CM         59 87
QSO: 14183 PH 2015-08-01 1447 YT1A          59 65 OZ1OP         59 11
QSO: 14183 PH 2015-08-01 1448 YT1A          59 65 PD1RO         59 06
QSO: 14183 PH 2015-08-01 1450 YT1A          59 65 EW8DX         59 65
QSO: 14183 PH 2015-08-01 1451 YT1A          59 65 HB2K          59 94
QSO: 14183 PH 2015-08-01 1452 YT1A          59 65 I1DXD         59 72
QSO: 14183 PH 2015-08-01 1452 YT1A          59 65 OE5XTM/P      59 01
QSO: 14200 PH 2015-08-01 1452 YT1A          59 65 SE4E          59 62
QSO: 14183 PH 2015-08-01 1453 YT1A          59 65 F8VNU         59 69
QSO: 14183 PH 2015-08-01 1453 YT1A          59 65 SE5S          59 01
QSO: 14183 PH 2015-08-01 1454 YT1A          59 65 EU4AX         59 97
QSO: 14183 PH 2015-08-01 1454 YT1A          59 65 RM2T          59 78
QSO: 14183 PH 2015-08-01 1455 YT1A          59 65 DD8IL         59 87
QSO: 14183 PH 2015-08-01 1455 YT1A          59 65 EA3CI         59 94
QSO: 14183 PH 2015-08-01 1456 YT1A          59 65 DM2BR         59 04
QSO: 14000 PH 2015-08-01 1457 YT1A          59 65 PA0AWH        59 65
QSO: 14183 PH 2015-08-01 1457 YT1A          59 65 EA7YV         59 10
QSO: 14183 PH 2015-08-01 1457 YT1A          59 65 PE0CF         59 08
QSO: 14000 PH 2015-08-01 1459 YT1A          59 65 UW1GR         59 78
QSO:  3500 CW 2015-08-01 1538 YT1A          599 77 UT4PR         599 68
QSO: 14030 CW 2015-08-01 1737 YT1A          599 81 UY6U          599 82
END-OF-LOG:
