START-OF-LOG: 3.0
CREATED-BY: HMRA public YU DX downloader
CONTEST: YU-DX-CONTEST
CALLSIGN: RK4HYT
OPERATORS: RK4HYT
CATEGORY: A. (SO-AB CW QRP <= 5 W) (Out of Serbia)
CATEGORY-OPERATOR: CHECKLOG
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CATEGORY-POWER: QRP
CHECKLOG: YES
SOAPBOX: Recreated from YU DX public QSO table for 2023.
SOAPBOX: Public Error Summary rows are ignored; QSO rows include adjudication status.
SOAPBOX: Source: https://yudx.yu1srs.org.rs/results?year=2023
SOAPBOX: Published final score: 30683.
QSO: 14000 CW 2023-04-15 0712 RK4HYT        599 1          YT5M          599 MAC       
QSO: 14000 CW 2023-04-15 0717 RK4HYT        599 2          YU7JDE        599 SBT       
QSO: 14000 CW 2023-04-15 0718 RK4HYT        599 3          YT4W          599 BRA       
QSO: 14000 CW 2023-04-15 0720 RK4HYT        599 4          UA9XO         599 12        
QSO: 14000 CW 2023-04-15 0726 RK4HYT        599 5          RC9J          599 24        
QSO: 14000 CW 2023-04-15 0726 RK4HYT        599 6          RM2D          599 30        
QSO: 14000 CW 2023-04-15 0728 RK4HYT        599 7          LZ4R          599 34        
QSO: 14000 CW 2023-04-15 0735 RK4HYT        599 8          YT1T          599 MAC       
QSO: 14000 CW 2023-04-15 0738 RK4HYT        599 9          EU8U          599 54        
QSO: 14000 CW 2023-04-15 0741 RK4HYT        599 10         YU9YAU        599 BGD       
QSO: 14000 CW 2023-04-15 0742 RK4HYT        599 11         F5IN          599 40        
QSO: 14000 CW 2023-04-15 0744 RK4HYT        599 12         YT7X          599 SRM       
QSO: 14000 CW 2023-04-15 0744 RK4HYT        599 13         UC5D          599 30        
QSO: 14000 CW 2023-04-15 0746 RK4HYT        599 14         RM7F          599 5         
QSO: 14000 CW 2023-04-15 0749 RK4HYT        599 15         LA0CX         599 6         
QSO: 14000 CW 2023-04-15 0750 RK4HYT        599 16         UA6GO         599 38        
QSO: 14000 CW 2023-04-15 0753 RK4HYT        599 17         RA9JM         599 23        
QSO: 14000 CW 2023-04-15 0754 RK4HYT        599 18         YT4T          599 BGD       
