START-OF-LOG: 3.0
CREATED-BY: HMRA public YU DX downloader
CONTEST: YU-DX-CONTEST
CALLSIGN: UA6AK
OPERATORS: UA6AK
CATEGORY: A. (SO-AB CW QRP <= 5 W) (Out of Serbia)
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CATEGORY-POWER: QRP
SOAPBOX: Recreated from YU DX public QSO table for 2023.
SOAPBOX: Public Error Summary rows are ignored; QSO rows include adjudication status.
SOAPBOX: Source: https://yudx.yu1srs.org.rs/results?year=2023
SOAPBOX: Published final score: 40870.
QSO: 21000 CW 2023-04-15 0743 UA6AK         599 1          YU3M          599 KOL       
QSO: 21000 CW 2023-04-15 0746 UA6AK         599 2          M1X           599 57        
QSO: 21000 CW 2023-04-15 0746 UA6AK         599 3          R1ZM          599 18        
QSO: 21000 CW 2023-04-15 0748 UA6AK         599 4          UA0UV         599 14        
QSO: 21000 CW 2023-04-15 0749 UA6AK         599 5          R8LA          599 30        
QSO: 21000 CW 2023-04-15 0750 UA6AK         599 6          YT7X          599 SRM       
QSO: 21000 CW 2023-04-15 0752 UA6AK         599 7          YU5C          599 JAB       
QSO: 21000 CW 2023-04-15 0758 UA6AK         599 8          YT5M          599 MAC       
QSO: 14000 CW 2023-04-15 0802 UA6AK         599 9          YU7AEC        599 ZBB       
QSO: 14000 CW 2023-04-15 0803 UA6AK         599 10         YT1T          599 MAC       
QSO: 14000 CW 2023-04-15 0804 UA6AK         599 11         YT7X          599 SRM       
QSO: 14000 CW 2023-04-15 0806 UA6AK         599 12         YT5R          599 ZAJ       
QSO: 14000 CW 2023-04-15 0806 UA6AK         599 13         EU8U          599 82        
QSO: 14000 CW 2023-04-15 0807 UA6AK         599 14         OM7SR         599 4         
QSO: 14000 CW 2023-04-15 0810 UA6AK         599 15         YU1ANO        599 BGD       
QSO: 14000 CW 2023-04-15 0811 UA6AK         599 16         YU1YV         599 RAS       
QSO: 14000 CW 2023-04-15 0813 UA6AK         599 17         F5PHY         599 40        
QSO: 14000 CW 2023-04-15 0814 UA6AK         599 18         OM3CPF        599 25        
QSO: 14000 CW 2023-04-15 0816 UA6AK         599 19         DL3KWF        599 24        
QSO: 21000 CW 2023-04-15 0821 UA6AK         599 20         YT1Q          599 SUM       
QSO: 21000 CW 2023-04-15 0822 UA6AK         599 21         YT4W          599 BRA       
QSO: 21000 CW 2023-04-15 0822 UA6AK         599 22         YU1ANO        599 BGD       
QSO: 21000 CW 2023-04-15 0823 UA6AK         599 23         YU1YV         599 RAS       
QSO: 21000 CW 2023-04-15 0825 UA6AK         599 24         YQ6A          599 70        
QSO: 21000 CW 2023-04-15 0827 UA6AK         599 25         YU3M          599 KOL       
QSO: 21000 CW 2023-04-15 0829 UA6AK         599 26         ON3RO         599 25        
QSO: 21000 CW 2023-04-15 0831 UA6AK         599 27         OK2ZV         599 1         
QSO: 21000 CW 2023-04-15 0832 UA6AK         599 28         YT4T          599 BGD       
QSO: 21000 CW 2023-04-15 0833 UA6AK         599 29         OK1OA         599 2         
QSO: 21000 CW 2023-04-15 0833 UA6AK         599 30         SP4JFR        599 30        
QSO: 21000 CW 2023-04-15 0834 UA6AK         599 31         OK4RQ         599 27        
QSO: 21000 CW 2023-04-15 0836 UA6AK         599 32         OM3ZU         599 42        
QSO: 21000 CW 2023-04-15 0836 UA6AK         599 33         RO9L          599 27        
QSO: 21000 CW 2023-04-15 0836 UA6AK         599 34         UK7AL         599 16        
QSO: 21000 CW 2023-04-15 0840 UA6AK         599 35         YU7JDE        599 SBT       
QSO: 14000 CW 2023-04-15 0846 UA6AK         599 36         YU1ML         599 JAB       
QSO: 14000 CW 2023-04-15 0848 UA6AK         599 37         RV3ZN         599 38        
QSO: 14000 CW 2023-04-15 0848 UA6AK         599 38         LZ1DQ         599 31        
QSO: 28000 CW 2023-04-15 1212 UA6AK         599 39         DC1YY         599 16        
QSO: 28000 CW 2023-04-15 1214 UA6AK         599 40         ON4CT         599 25        
QSO: 28000 CW 2023-04-15 1216 UA6AK         599 41         ON6CK         599 1         
QSO: 14000 CW 2023-04-15 1221 UA6AK         599 42         YT7A          599 SBN       
QSO: 14000 CW 2023-04-15 1223 UA6AK         599 43         YU9YAU        599 BGD       
QSO: 14000 CW 2023-04-15 1224 UA6AK         599 44         YT9W          599 RAN       
QSO: 28000 CW 2023-04-15 1231 UA6AK         599 45         PA4VHF        599 205       
QSO: 14000 CW 2023-04-15 1524 UA6AK         599 46         YT2ISM        599 RAS       
