START-OF-LOG: 2.0
CREATED-BY: Win-Test 4.19.0
CONTEST: EA-MAJESTAD-SSB
URE-SECTION: SMR
CALLSIGN: EF0F
CATEGORY: CHECKLOG
CLAIMED-SCORE: 0
OPERATORS: EA1AR EA1ASC EA1FMD EC1KR DH1TW EA4SG EA4YK EA4AOC EA4GVJ EC4DX
QSO:  7140 PH 2016-06-25 1216 EF0F          59  SMR    EA1BTG        59  PO    
QSO: 21275 PH 2016-06-25 1215 EF0F          59  SMR    EI2HZB        59  002   
QSO:  7140 PH 2016-06-25 1216 EF0F          59  SMR    EA7JWB        59  CA    
QSO: 14236 PH 2016-06-25 1216 EF0F          59  SMR    EA8CJ         59  TF    
QSO: 28545 PH 2016-06-25 1216 EF0F          59  SMR    I2GFT         59  002   
QSO:  7140 PH 2016-06-25 1216 EF0F          59  SMR    EA7YL         59  MA    
QSO: 14236 PH 2016-06-25 1216 EF0F          59  SMR    EA8DAU        59  GC    
QSO: 21275 PH 2016-06-25 1216 EF0F          59  SMR    DF5BM         59  002   
QSO:  7140 PH 2016-06-25 1217 EF0F          59  SMR    EA2DCD        59  BI    
QSO:  7140 PH 2016-06-25 1217 EF0F          59  SMR    EB9PH         59  CE    
QSO: 14236 PH 2016-06-25 1217 EF0F          59  SMR    EA8BQM        59  GC    
QSO:  7140 PH 2016-06-25 1217 EF0F          59  SMR    EA5GMM        59  MU    
QSO:  7140 PH 2016-06-25 1217 EF0F          59  SMR    EA1ARJ        59  O     
QSO: 14236 PH 2016-06-25 1217 EF0F          59  SMR    EA4WE         59  M     
QSO: 21275 PH 2016-06-25 1217 EF0F          59  SMR    YT0T          59  009   
QSO:  7140 PH 2016-06-25 1218 EF0F          59  SMR    ED1W          59  C     
QSO:  7140 PH 2016-06-25 1218 EF0F          59  SMR    EA5DNO        59  CS    
QSO:  7140 PH 2016-06-25 1218 EF0F          59  SMR    ED9K          59  CE    
QSO: 28545 PH 2016-06-25 1218 EF0F          59  SMR    DL2SWR        59  005   
QSO:  7140 PH 2016-06-25 1218 EF0F          59  SMR    EC1YL         59  PO    
QSO:  7140 PH 2016-06-25 1219 EF0F          59  SMR    EA3GLK        59  T     
QSO: 14236 PH 2016-06-25 1219 EF0F          59  SMR    HB9COF        59  004   
QSO:  7140 PH 2016-06-25 1219 EF0F          59  SMR    EA1IMO        59  C     
QSO: 14236 PH 2016-06-25 1219 EF0F          59  SMR    9A3B          59  023   
QSO:  7140 PH 2016-06-25 1219 EF0F          59  SMR    EA3HUX        59  B     
QSO: 28545 PH 2016-06-25 1220 EF0F          59  SMR    EI2HZB        59  003   
QSO: 14236 PH 2016-06-25 1220 EF0F          59  SMR    OH5TS         59  004   
QSO:  7140 PH 2016-06-25 1220 EF0F          59  SMR    EA1CRS        59  C     
QSO:  7140 PH 2016-06-25 1220 EF0F          59  SMR    EA1XT         59  C     
QSO:  7140 PH 2016-06-25 1220 EF0F          59  SMR    EA4GCJ        59  CR    
QSO: 14236 PH 2016-06-25 1220 EF0F          59  SMR    R8CT          59  001   
QSO:  7140 PH 2016-06-25 1221 EF0F          59  SMR    ED5P          59  A     
QSO: 14236 PH 2016-06-25 1221 EF0F          59  SMR    DL1HBD        59  003   
QSO:  7140 PH 2016-06-25 1221 EF0F          59  SMR    EA9IB         59  ML    
QSO:  7140 PH 2016-06-25 1221 EF0F          59  SMR    EA2DDE        59  NA    
QSO: 28545 PH 2016-06-25 1221 EF0F          59  SMR    IZ8JFL        59  002   
QSO:  7140 PH 2016-06-25 1221 EF0F          59  SMR    EA1GAR        59  PO    
QSO: 14236 PH 2016-06-25 1221 EF0F          59  SMR    DM5MR         59  001   
QSO: 21280 PH 2016-06-25 1221 EF0F          59  SMR    YT5M          59  002   
QSO:  7140 PH 2016-06-25 1222 EF0F          59  SMR    EA3HKY        59  B     
QSO:  7140 PH 2016-06-25 1222 EF0F          59  SMR    EA3HLM        59  B     
QSO: 14236 PH 2016-06-25 1222 EF0F          59  SMR    G1TGM         59  006   
QSO:  7140 PH 2016-06-25 1222 EF0F          59  SMR    EA7ZY         59  H     
QSO:  7140 PH 2016-06-25 1222 EF0F          59  SMR    EF2H          59  HU    
QSO: 14236 PH 2016-06-25 1222 EF0F          59  SMR    EC8AQQ        59  GC    
QSO: 21280 PH 2016-06-25 1222 EF0F          59  SMR    YT3EW         59  002   
QSO:  7140 PH 2016-06-25 1223 EF0F          59  SMR    EA5RC         59  CS    
QSO: 14236 PH 2016-06-25 1223 EF0F          59  SMR    RY6Y          59  033   
QSO:  7140 PH 2016-06-25 1223 EF0F          59  SMR    EA1GCR        59  O     
QSO: 21280 PH 2016-06-25 1223 EF0F          59  SMR    F4EIK         59  002   
QSO:  7140 PH 2016-06-25 1223 EF0F          59  SMR    EA2TW         59  BI    
QSO: 14236 PH 2016-06-25 1223 EF0F          59  SMR    EB3TR         59  L     
QSO:  7140 PH 2016-06-25 1223 EF0F          59  SMR    EA4DOC        59  CC    
QSO: 14236 PH 2016-06-25 1223 EF0F          59  SMR    EA1QS         59  PO    
QSO:  7140 PH 2016-06-25 1224 EF0F          59  SMR    EA7JYD        59  CO    
QSO: 28545 PH 2016-06-25 1224 EF0F          59  SMR    EA1AF         59  P     
QSO: 14236 PH 2016-06-25 1224 EF0F          59  SMR    R7AB          59  001   
QSO: 14236 PH 2016-06-25 1224 EF0F          59  SMR    RW1F          59  006   
QSO:  7140 PH 2016-06-25 1225 EF0F          59  SMR    EA4GJP        59  BA    
QSO: 21280 PH 2016-06-25 1225 EF0F          59  SMR    DL4BBJ        59  024   
QSO:  7140 PH 2016-06-25 1225 EF0F          59  SMR    EA4GVA        59  M     
QSO:  7140 PH 2016-06-25 1225 EF0F          59  SMR    EA1IRF        59  S     
QSO: 14236 PH 2016-06-25 1226 EF0F          59  SMR    M0XOC         59  001   
QSO:  7140 PH 2016-06-25 1226 EF0F          59  SMR    EA5EQH        59  CS    
QSO:  7140 PH 2016-06-25 1226 EF0F          59  SMR    EA4AAI        59  M     
QSO: 14236 PH 2016-06-25 1226 EF0F          59  SMR    RG5A          59  021   
QSO:  7140 PH 2016-06-25 1227 EF0F          59  SMR    EA2RCH        59  HU    
QSO:  7140 PH 2016-06-25 1227 EF0F          59  SMR    EC7TL         59  H     
QSO: 14236 PH 2016-06-25 1227 EF0F          59  SMR    2E0JBQ        59  001   
QSO: 28545 PH 2016-06-25 1227 EF0F          59  SMR    IK8UND        59  019   
QSO:  7140 PH 2016-06-25 1227 EF0F          59  SMR    EA7HOU        59  AL    
QSO: 21280 PH 2016-06-25 1227 EF0F          59  SMR    IZ3XGV        59  001   
QSO:  7140 PH 2016-06-25 1227 EF0F          59  SMR    EA4BXO        59  M     
QSO: 14236 PH 2016-06-25 1228 EF0F          59  SMR    EA3AYK        59  B     
QSO:  7140 PH 2016-06-25 1228 EF0F          59  SMR    EA9PE         59  CE    
QSO:  7140 PH 2016-06-25 1228 EF0F          59  SMR    EA6ALH        59  IB    
QSO: 14236 PH 2016-06-25 1228 EF0F          59  SMR    LY2PX         59  004   
QSO: 14236 PH 2016-06-25 1228 EF0F          59  SMR    EU6DX         59  012   
QSO:  7140 PH 2016-06-25 1229 EF0F          59  SMR    EA2HE         59  HU    
QSO: 14236 PH 2016-06-25 1229 EF0F          59  SMR    HG6V          59  008   
QSO: 21280 PH 2016-06-25 1229 EF0F          59  SMR    HB3YBV        59  001   
QSO:  7140 PH 2016-06-25 1229 EF0F          59  SMR    EA5HZZ        59  A     
QSO: 28545 PH 2016-06-25 1230 EF0F          59  SMR    5B4AIF        59  037   
QSO: 14236 PH 2016-06-25 1230 EF0F          59  SMR    SP9NSJ        59  011   
QSO: 21280 PH 2016-06-25 1230 EF0F          59  SMR    RN4SC         59  003   
QSO:  7140 PH 2016-06-25 1230 EF0F          59  SMR    EA5CMW        59  CS    
QSO: 14236 PH 2016-06-25 1230 EF0F          59  SMR    RW6MM         59  009   
QSO: 21280 PH 2016-06-25 1230 EF0F          59  SMR    SY2BEW        59  001   
QSO: 14236 PH 2016-06-25 1231 EF0F          59  SMR    DF1WR         59  001   
QSO:  7140 PH 2016-06-25 1231 EF0F          59  SMR    EA2CRK        59  SS    
QSO: 14236 PH 2016-06-25 1231 EF0F          59  SMR    SP9LAW        59  015   
QSO: 21280 PH 2016-06-25 1231 EF0F          59  SMR    DL2SWR        59  010   
QSO: 28545 PH 2016-06-25 1231 EF0F          59  SMR    IZ0TWS        59  002   
QSO: 14236 PH 2016-06-25 1231 EF0F          59  SMR    IZ3QFG        59  011   
QSO:  7140 PH 2016-06-25 1232 EF0F          59  SMR    EC2ATM        59  BI    
QSO: 21280 PH 2016-06-25 1231 EF0F          59  SMR    DK6BT         59  001   
QSO: 14236 PH 2016-06-25 1232 EF0F          59  SMR    EA2KR         59  NA    
QSO:  7140 PH 2016-06-25 1232 EF0F          59  SMR    EA3GJO        59  LE    
QSO: 21280 PH 2016-06-25 1232 EF0F          59  SMR    DF0RW         59  001   
QSO: 14236 PH 2016-06-25 1232 EF0F          59  SMR    RA9AEA        59  010   
QSO:  7140 PH 2016-06-25 1232 EF0F          59  SMR    EA7JXZ        59  SE    
QSO:  7140 PH 2016-06-25 1233 EF0F          59  SMR    EA5GIL        59  CS    
QSO:  7140 PH 2016-06-25 1233 EF0F          59  SMR    EA5ABE        59  A     
QSO: 14236 PH 2016-06-25 1233 EF0F          59  SMR    DL4VCV        59  008   
QSO:  7140 PH 2016-06-25 1234 EF0F          59  SMR    ED7B          59  CO    
QSO: 14236 PH 2016-06-25 1234 EF0F          59  SMR    UT3EK         59  008   
QSO: 21280 PH 2016-06-25 1234 EF0F          59  SMR    HB3YUB        59  002   
QSO: 14236 PH 2016-06-25 1234 EF0F          59  SMR    PD2TW         59  006   
QSO:  7140 PH 2016-06-25 1234 EF0F          59  SMR    EA7JHV        59  J     
QSO: 14236 PH 2016-06-25 1234 EF0F          59  SMR    S57DX         59  081   
QSO:  7140 PH 2016-06-25 1234 EF0F          59  SMR    EE5O          59  A     
QSO: 14236 PH 2016-06-25 1234 EF0F          59  SMR    ED1V          59  PO    
QSO: 21280 PH 2016-06-25 1234 EF0F          59  SMR    HB9MXY        59  009   
QSO:  7140 PH 2016-06-25 1235 EF0F          59  SMR    EE5T          59  V     
QSO: 14236 PH 2016-06-25 1235 EF0F          59  SMR    EC1DJ         59  PO    
QSO:  7140 PH 2016-06-25 1235 EF0F          59  SMR    EA1AUH        59  LO    
QSO: 14236 PH 2016-06-25 1235 EF0F          59  SMR    EF3A          59  T     
QSO:  7140 PH 2016-06-25 1235 EF0F          59  SMR    EA1WD         59  S     
QSO:  7140 PH 2016-06-25 1235 EF0F          59  SMR    EA4GOK        59  M     
QSO: 21280 PH 2016-06-25 1235 EF0F          59  SMR    G4OBB         59  001   
QSO: 14236 PH 2016-06-25 1235 EF0F          59  SMR    RK3AW         59  054   
QSO: 21280 PH 2016-06-25 1235 EF0F          59  SMR    LY2PX         59  005   
QSO:  7140 PH 2016-06-25 1236 EF0F          59  SMR    E71AGA        59  008   
QSO: 14236 PH 2016-06-25 1236 EF0F          59  SMR    SE5L          59  013   
QSO: 28545 PH 2016-06-25 1236 EF0F          59  SMR    DL7BK         59  002   
QSO:  7140 PH 2016-06-25 1236 EF0F          59  SMR    EC5NJ         59  V     
QSO:  7140 PH 2016-06-25 1237 EF0F          59  SMR    EE3X          59  B     
QSO: 21280 PH 2016-06-25 1237 EF0F          59  SMR    DO2TRA        59  002   
QSO: 14236 PH 2016-06-25 1237 EF0F          59  SMR    EA8OW         59  TF    
QSO:  7140 PH 2016-06-25 1237 EF0F          59  SMR    EA1DFQ        59  LO    
QSO: 21280 PH 2016-06-25 1237 EF0F          59  SMR    EA7JHV        59  J     
QSO: 14236 PH 2016-06-25 1237 EF0F          59  SMR    EA1AJV        59  PO    
QSO:  7140 PH 2016-06-25 1237 EF0F          59  SMR    EA7FOF        59  SE    
QSO: 14236 PH 2016-06-25 1238 EF0F          59  SMR    EC3AAJ        59  GI    
QSO:  7140 PH 2016-06-25 1238 EF0F          59  SMR    EA5ERA        59  V     
QSO: 21280 PH 2016-06-25 1238 EF0F          59  SMR    ON3ND         59  016   
QSO: 28545 PH 2016-06-25 1238 EF0F          59  SMR    OZ4VW         59  001   
QSO: 14236 PH 2016-06-25 1238 EF0F          59  SMR    F6DRP         59  013   
QSO:  7140 PH 2016-06-25 1239 EF0F          59  SMR    EA7JZD        59  MA    
QSO: 14236 PH 2016-06-25 1239 EF0F          59  SMR    ED1W          59  C     
QSO: 21280 PH 2016-06-25 1238 EF0F          59  SMR    IZ3WSV        59  008   
QSO: 28545 PH 2016-06-25 1239 EF0F          59  SMR    SV5DKL        59  022   
QSO:  7140 PH 2016-06-25 1239 EF0F          59  SMR    EB4AAH        59  CC    
QSO: 14236 PH 2016-06-25 1239 EF0F          59  SMR    EA1PA         59  P     
QSO: 28545 PH 2016-06-25 1239 EF0F          59  SMR    YT3EW         59  011   
QSO: 14236 PH 2016-06-25 1239 EF0F          59  SMR    IZ1UJM        59  001   
QSO: 21280 PH 2016-06-25 1240 EF0F          59  SMR    DO3MKB/P      59  001   
QSO: 28545 PH 2016-06-25 1240 EF0F          59  SMR    OL1B          59  005   
QSO:  7140 PH 2016-06-25 1240 EF0F          59  SMR    EA4BA         59  M     
QSO: 14236 PH 2016-06-25 1240 EF0F          59  SMR    G4OBB         59  002   
QSO:  7140 PH 2016-06-25 1240 EF0F          59  SMR    IK1GPG        59  001   
QSO: 14236 PH 2016-06-25 1241 EF0F          59  SMR    DL2AMM        59  006   
QSO: 28545 PH 2016-06-25 1241 EF0F          59  SMR    IW3EOL        59  001   
QSO: 14236 PH 2016-06-25 1241 EF0F          59  SMR    IK1GEY        59  001   
QSO: 21280 PH 2016-06-25 1241 EF0F          59  SMR    LZ7A          59  023   
QSO:  7140 PH 2016-06-25 1241 EF0F          59  SMR    EA1KE         59  O     
QSO: 28545 PH 2016-06-25 1241 EF0F          59  SMR    PI4DX         59  006   
QSO:  7140 PH 2016-06-25 1242 EF0F          59  SMR    OR4K          59  001   
QSO: 14236 PH 2016-06-25 1241 EF0F          59  SMR    DG1EA         59  027   
QSO: 21280 PH 2016-06-25 1241 EF0F          59  SMR    OL1B          59  006   
QSO:  7140 PH 2016-06-25 1242 EF0F          59  SMR    EA4EUY        59  BA    
QSO: 14236 PH 2016-06-25 1242 EF0F          59  SMR    UA3VFS        59  010   
QSO: 28545 PH 2016-06-25 1242 EF0F          59  SMR    SY2BRI        59  001   
QSO: 14236 PH 2016-06-25 1242 EF0F          59  SMR    ON6GV         59  015   
QSO:  7140 PH 2016-06-25 1243 EF0F          59  SMR    EA2CCG        59  NA    
QSO: 14236 PH 2016-06-25 1243 EF0F          59  SMR    R3AQ          59  008   
QSO:  7140 PH 2016-06-25 1243 EF0F          59  SMR    EA7JYD        59  CO    
QSO: 14236 PH 2016-06-25 1244 EF0F          59  SMR    OR4K          59  002   
QSO: 28545 PH 2016-06-25 1244 EF0F          59  SMR    DG1RUG        59  005   
QSO: 28545 PH 2016-06-25 1244 EF0F          59  SMR    HG8C          59  033   
QSO: 14236 PH 2016-06-25 1244 EF0F          59  SMR    OZ1KKH        59  013   
QSO: 28545 PH 2016-06-25 1244 EF0F          59  SMR    IZ3XNJ        59  016   
QSO: 14236 PH 2016-06-25 1244 EF0F          59  SMR    IK1GPG        59  003   
QSO: 14236 PH 2016-06-25 1245 EF0F          59  SMR    OZ4VW         59  005   
QSO: 28545 PH 2016-06-25 1245 EF0F          59  SMR    EA8DCI        59  GC    
QSO: 14236 PH 2016-06-25 1246 EF0F          59  SMR    EA7GI         59  H     
QSO: 21280 PH 2016-06-25 1246 EF0F          59  SMR    DF8VV         59  008   
QSO: 28545 PH 2016-06-25 1246 EF0F          59  SMR    YT5M          59  015   
QSO:  7140 PH 2016-06-25 1246 EF0F          59  SMR    EA5LD         59  V     
QSO: 28545 PH 2016-06-25 1246 EF0F          59  SMR    DF5BM         59  007   
QSO: 28545 PH 2016-06-25 1247 EF0F          59  SMR    DM9JH         59  007   
QSO:  7140 PH 2016-06-25 1247 EF0F          59  SMR    EA1FLQ        59  O     
QSO: 21280 PH 2016-06-25 1247 EF0F          59  SMR    DL4VCV        59  011   
QSO: 28545 PH 2016-06-25 1247 EF0F          59  SMR    PA2NJC        59  001   
QSO: 14236 PH 2016-06-25 1247 EF0F          59  SMR    IZ0TTE        59  004   
QSO: 21280 PH 2016-06-25 1247 EF0F          59  SMR    EC1DJ         59  PO    
QSO: 14236 PH 2016-06-25 1247 EF0F          59  SMR    DL4NEG        59  001   
QSO: 21280 PH 2016-06-25 1247 EF0F          59  SMR    PT7ZT         59  001   
QSO: 28545 PH 2016-06-25 1248 EF0F          59  SMR    F5LIW         59  008   
QSO:  7140 PH 2016-06-25 1248 EF0F          59  SMR    EA1AHA        59  O     
QSO:  7140 PH 2016-06-25 1248 EF0F          59  SMR    EA1AKS        59  S     
QSO: 28545 PH 2016-06-25 1248 EF0F          59  SMR    EA8URG        59  TF    
QSO: 21280 PH 2016-06-25 1248 EF0F          59  SMR    SV1KYC        59  001   
QSO: 28545 PH 2016-06-25 1249 EF0F          59  SMR    IS0HXK        59  001   
QSO:  7140 PH 2016-06-25 1249 EF0F          59  SMR    EA3FOO        59  B     
QSO: 28545 PH 2016-06-25 1250 EF0F          59  SMR    IT9BCC        59  001   
QSO: 14236 PH 2016-06-25 1250 EF0F          59  SMR    YO6HSU        59  009   
QSO: 21280 PH 2016-06-25 1250 EF0F          59  SMR    IZ1UYM        59  002   
QSO: 28545 PH 2016-06-25 1250 EF0F          59  SMR    PA1DI         59  003   
QSO: 14236 PH 2016-06-25 1250 EF0F          59  SMR    DF0RW         59  048   
QSO:  7140 PH 2016-06-25 1250 EF0F          59  SMR    EA5INB        59  V     
QSO: 21280 PH 2016-06-25 1250 EF0F          59  SMR    OP4L          59  003   
QSO: 28545 PH 2016-06-25 1251 EF0F          59  SMR    9A6DJX        59  013   
QSO: 21280 PH 2016-06-25 1250 EF0F          59  SMR    IZ8JFL        59  022   
QSO: 14236 PH 2016-06-25 1251 EF0F          59  SMR    GB8WRS        59  007   
QSO:  7140 PH 2016-06-25 1251 EF0F          59  SMR    EA1EZZ        59  VA    
QSO: 21280 PH 2016-06-25 1251 EF0F          59  SMR    DM9JH         59  010   
QSO:  7140 PH 2016-06-25 1251 EF0F          59  SMR    EA1CWB        59  VA    
QSO: 21280 PH 2016-06-25 1251 EF0F          59  SMR    IK1GEY        59  002   
QSO: 14236 PH 2016-06-25 1251 EF0F          59  SMR    UT1XX         59  024   
QSO: 28545 PH 2016-06-25 1251 EF0F          59  SMR    S51AF         59  018   
QSO:  7140 PH 2016-06-25 1252 EF0F          59  SMR    EA5IMJ        59  A     
QSO: 14236 PH 2016-06-25 1252 EF0F          59  SMR    IT9SSI        59  051   
QSO: 14236 PH 2016-06-25 1252 EF0F          59  SMR    PC1Y          59  013   
QSO:  7140 PH 2016-06-25 1252 EF0F          59  SMR    EB1DMQ        59  O     
QSO: 21280 PH 2016-06-25 1252 EF0F          59  SMR    IM0IEK        59  004   
QSO: 14236 PH 2016-06-25 1252 EF0F          59  SMR    US2MT         59  023   
QSO: 14236 PH 2016-06-25 1253 EF0F          59  SMR    EA8CCQ        59  GC    
QSO: 21280 PH 2016-06-25 1253 EF0F          59  SMR    HG8C          59  038   
